trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id,failure_type,failure_message
41,,,,,DGA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,2,24,"(21,17);(4,9);(11,14);(22,15)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18);04:(0,24)","00:(2,0);01:(0,7);02:(1,12);03:(0,19);04:(2,24)",00:0;01:0;02:0;03:0;04:0,04,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dga,g25_d140_bernoulli_025_dga,,
42,,,,,DGA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,4,4,"(13,10);(16,13);(3,1);(13,17)",02,16,13,"00:(0,0);01:(0,6);02:(0,12);03:(0,18);04:(0,24)","00:(4,4);01:(19,5);02:(22,3);03:(17,1);04:(19,2)",00:2;01:3;02:2;03:2;04:0,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dga,g25_d140_bernoulli_025_dga,,
43,,,,,DGA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,16,22,"(15,21);(20,17);(7,12);(14,17)",02,7,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18);04:(0,24)","00:(16,3);01:(18,13);02:(19,7);03:(16,22);04:(11,2)",00:0;01:0;02:1;03:2;04:0,03,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dga,g25_d140_bernoulli_025_dga,,
44,,,,,DGA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,8,13,"(6,15);(24,13);(12,3);(3,4)",02,24,13,"00:(0,0);01:(0,6);02:(0,12);03:(0,18);04:(0,24)","00:(11,6);01:(8,13);02:(23,19);03:(22,17);04:(22,9)",00:0;01:1;02:1;03:0;04:0,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dga,g25_d140_bernoulli_025_dga,,
45,,,,,DGA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,21,15,"(21,10);(19,8);(22,11);(12,16)",01,19,8,"00:(0,0);01:(0,6);02:(0,12);03:(0,18);04:(0,24)","00:(7,20);01:(21,15);02:(1,16);03:(4,8);04:(5,13)",00:0;01:3;02:0;03:2;04:1,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dga,g25_d140_bernoulli_025_dga,,
46,,,,,DGA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,6,15,"(3,8);(20,4);(15,7);(12,9)",01,15,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18);04:(0,24)","00:(21,12);01:(6,15);02:(22,3);03:(22,4);04:(21,3)",00:0;01:3;02:1;03:0;04:2,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dga,g25_d140_bernoulli_025_dga,,
47,,,,,DGA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,5,18,"(3,16);(22,1);(4,7);(3,17)",01,4,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18);04:(0,24)","00:(20,8);01:(5,18);02:(14,18);03:(12,11);04:(10,15)",00:0;01:1;02:0;03:0;04:0,01,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dga,g25_d140_bernoulli_025_dga,,
48,,,,,DGA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,17,6,"(8,7);(24,20);(17,15);(16,5)",01,8,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18);04:(0,24)","00:(17,6);01:(8,11);02:(13,4);03:(15,15);04:(1,23)",00:0;01:1;02:0;03:0;04:0,00,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dga,g25_d140_bernoulli_025_dga,,
49,,,,,DGA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,10,16,"(9,16);(9,13);(11,14);(20,3)",02,9,13,"00:(0,0);01:(0,6);02:(0,12);03:(0,18);04:(0,24)","00:(10,17);01:(8,15);02:(10,1);03:(10,16);04:(13,12)",00:1;01:2;02:1;03:0;04:0,03,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dga,g25_d140_bernoulli_025_dga,,
0,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,14,0,"(9,0);(6,18);(19,8);(12,1)",05,6,18,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(14,4);01:(13,6);02:(13,24);03:(14,0);04:(13,8);05:(11,1);06:(12,22);07:(12,24)",00:1;01:0;02:0;03:1;04:0;05:1;06:0;07:0,03,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
1,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,12,13,"(12,14);(16,14);(9,1);(18,8)",02,18,8,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(7,3);01:(12,3);02:(10,14);03:(10,3);04:(12,12);05:(12,13);06:(19,20);07:(19,21)",00:0;01:0;02:1;03:0;04:0;05:0;06:0;07:0,05,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
2,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,16,1,"(9,12);(17,8);(15,4);(7,14)",01,15,4,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(16,1);01:(15,4);02:(16,6);03:(17,10);04:(15,15);05:(15,17);06:(16,20);07:(16,23)",00:0;01:1;02:0;03:0;04:0;05:0;06:0;07:0,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
3,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,2,18,"(4,16);(13,22);(5,17);(3,18)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(3,0);01:(1,4);02:(3,7);03:(3,10);04:(1,15);05:(2,18);06:(3,21);07:(3,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,05,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
4,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,8,18,"(7,23);(17,17);(19,8);(12,6)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(9,0);01:(7,4);02:(9,7);03:(9,10);04:(7,15);05:(8,18);06:(9,21);07:(9,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,05,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
5,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,15,13,"(19,6);(19,17);(17,5);(11,10)",03,11,10,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(14,11);01:(7,8);02:(14,12);03:(4,9);04:(1,11);05:(15,13);06:(5,13);07:(13,21)",00:0;01:0;02:0;03:1;04:0;05:0;06:0;07:0,05,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
6,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,10,15,"(1,5);(8,15);(13,17);(14,10)",04,8,15,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(6,3);01:(4,6);02:(8,12);03:(6,13);04:(10,15);05:(6,14);06:(9,17);07:(8,19)",00:0;01:0;02:0;03:0;04:1;05:0;06:0;07:0,04,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
7,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,4,19,"(5,18);(4,18);(11,9);(17,11)",05,4,18,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(4,1);01:(4,6);02:(4,8);03:(4,11);04:(5,16);05:(5,17);06:(4,19);07:(5,23)",00:0;01:0;02:0;03:0;04:0;05:1;06:0;07:0,06,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
8,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,21,3,"(18,22);(17,17);(17,1);(24,1)",00,24,1,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(18,1);01:(21,3);02:(21,5);03:(18,14);04:(19,12);05:(18,16);06:(18,20);07:(17,23)",00:1;01:0;02:0;03:0;04:0;05:0;06:0;07:1,01,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
9,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,1,0,"(6,17);(10,3);(2,18);(16,8)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(1,0);01:(0,3);02:(1,7);03:(1,10);04:(0,14);05:(0,17);06:(1,21);07:(1,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
10,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,18,13,"(14,23);(19,13);(22,9);(13,10)",03,13,10,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(7,1);01:(3,7);02:(18,13);03:(2,20);04:(3,6);05:(1,19);06:(19,16);07:(3,23)",00:0;01:0;02:0;03:1;04:0;05:0;06:0;07:1,02,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
11,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,18,10,"(15,19);(15,10);(18,9);(12,7)",02,12,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(13,2);01:(8,11);02:(17,8);03:(17,12);04:(16,10);05:(18,10);06:(14,16);07:(3,19)",00:0;01:0;02:1;03:1;04:1;05:0;06:0;07:0,05,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
12,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,14,19,"(15,17);(6,20);(15,5);(7,18)",05,7,18,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(5,6);01:(10,15);02:(8,8);03:(6,12);04:(10,13);05:(14,19);06:(14,20);07:(13,17)",00:0;01:0;02:0;03:0;04:0;05:1;06:1;07:1,05,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
13,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,4,15,"(10,6);(3,12);(6,22);(7,17)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(5,0);01:(3,4);02:(5,7);03:(5,10);04:(4,15);05:(4,18);06:(5,21);07:(5,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,04,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
14,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,1,10,"(4,8);(2,12);(6,8);(20,8)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(1,0);01:(1,3);02:(1,7);03:(1,10);04:(0,14);05:(0,17);06:(1,21);07:(1,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,03,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
15,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,23,1,"(7,8);(18,17);(10,7);(18,11)",02,10,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(23,4);01:(23,0);02:(23,10);03:(24,8);04:(23,1);05:(3,23);06:(7,23);07:(24,5)",00:0;01:1;02:2;03:1;04:0;05:0;06:0;07:0,04,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
16,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,9,3,"(9,2);(4,7);(7,5);(14,3)",02,4,7,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(10,6);01:(4,3);02:(9,3);03:(9,12);04:(0,12);05:(7,22);06:(6,21);07:(0,15)",00:0;01:0;02:2;03:0;04:0;05:0;06:0;07:0,02,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
17,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,1,19,"(15,11);(21,18);(8,16);(8,19)",05,21,18,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(13,12);01:(8,13);02:(6,14);03:(1,16);04:(1,19);05:(23,24);06:(7,14);07:(16,22)",00:0;01:0;02:0;03:1;04:0;05:1;06:0;07:1,04,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
18,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,24,21,"(20,14);(16,11);(24,20);(24,24)",07,24,24,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(24,0);01:(23,4);02:(23,7);03:(24,10);04:(22,15);05:(22,18);06:(24,21);07:(24,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:1,06,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
19,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,16,4,"(16,6);(5,6);(4,3);(17,9)",,,,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(17,0);01:(16,4);02:(16,7);03:(16,10);04:(15,15);05:(15,18);06:(17,21);07:(17,24)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,01,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
20,dcta_parity_v1,custom,8ec1759b3cc5961fb4110a0214ce760e2c6d5c34267b124e6925c42d305e348c,3093f33e94f82fe2cb01ddcc81c8570cca85d77cd4d92b2514f8302c15e4870b,CBAA,ideal,1.0,25,625,8,85.0,78.125,g25_d85_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_clue\g25_d85_ideal_cbaa\task_0341_g25_d85_ideal_cbaa_t00_24.csv,clue_search,7,23,"(7,24);(10,19);(11,23);(9,1)",07,7,24,"00:(0,0);01:(0,3);02:(0,7);03:(0,10);04:(0,14);05:(0,17);06:(0,21);07:(0,24)","00:(7,0);01:(5,5);02:(7,7);03:(6,11);04:(5,16);05:(5,19);06:(7,21);07:(7,23)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:1,07,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_ideal_cbaa,,
