trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,21,1,22,0,0,3,2,125,25,100,47,78,85,clue:1;collision_intent:25;dga_entry:78;state:21,993,234,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,22,3,23,0,0,0,0,126,22,104,45,81,88,clue:1;collision_intent:22;dga_entry:81;state:22,986,240,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,22,3,23,0,0,0,0,93,22,71,45,48,55,clue:1;collision_intent:22;dga_entry:48;state:22,996,263,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,22,3,23,0,1,0,0,117,22,95,45,72,78,clue:1;collision_intent:22;dga_entry:72;state:22,985,249,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,05,21,1,22,0,0,3,1,86,22,64,44,42,46,clue:1;collision_intent:22;dga_entry:42;state:21,1023,243,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,06,22,2,23,0,0,0,0,90,22,68,45,45,50,clue:1;collision_intent:22;dga_entry:45;state:22,1013,250,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,07,22,2,23,0,0,0,0,96,22,74,45,51,56,clue:1;collision_intent:22;dga_entry:51;state:22,999,257,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,08,22,2,23,0,0,0,0,84,22,62,45,39,44,clue:1;collision_intent:22;dga_entry:39;state:22,1032,235,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,09,22,2,22,1,0,0,0,87,22,65,45,42,47,clue:1;collision_intent:22;dga_entry:42;state:22,1014,250,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,10,22,2,23,0,0,0,0,93,22,71,45,48,53,clue:1;collision_intent:22;dga_entry:48;state:22,1021,238,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,11,22,2,23,0,0,0,0,90,22,68,45,45,50,clue:1;collision_intent:22;dga_entry:45;state:22,1015,247,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,12,22,3,23,0,2,0,0,145,23,122,46,99,107,clue:1;collision_intent:22;dga_entry:99;state:22;target:1,986,222,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,36,35,33,4,1,2,2,161,38,123,77,84,158,clue:3;collision_intent:38;dga_entry:84;state:36,2056,542,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,36,34,33,4,3,1,1,217,37,180,76,141,213,clue:3;collision_intent:37;dga_entry:141;state:36,2016,527,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,36,34,33,4,4,0,0,237,36,201,75,162,233,clue:3;collision_intent:36;dga_entry:162;state:36,2014,509,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,37,35,26,12,5,0,0,206,37,169,77,129,202,clue:3;collision_intent:37;dga_entry:129;state:37,2006,548,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,36,34,30,7,4,0,0,201,36,165,75,126,197,clue:3;collision_intent:36;dga_entry:126;state:36,2034,526,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,05,38,37,39,0,2,0,0,209,39,170,80,129,206,clue:3;collision_intent:38;dga_entry:129;state:38;target:1,2031,521,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,06,35,33,19,17,1,3,3,184,38,146,76,108,180,clue:3;collision_intent:38;dga_entry:108;state:35,2028,548,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,07,33,32,18,16,6,7,5,218,38,180,74,144,216,clue:3;collision_intent:38;dga_entry:144;state:33,2026,517,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,08,33,32,18,16,5,4,3,238,37,201,73,165,235,clue:3;collision_intent:37;dga_entry:165;state:33,2001,521,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,09,36,35,20,17,6,1,1,256,37,219,76,180,253,clue:3;collision_intent:37;dga_entry:180;state:36,1964,540,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,10,35,34,24,12,8,4,4,262,38,224,76,186,259,clue:3;collision_intent:38;dga_entry:186;state:35,1985,514,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,11,37,36,26,12,0,2,2,135,38,97,78,57,133,clue:3;collision_intent:38;dga_entry:57;state:37,2077,548,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,12,36,34,37,0,5,0,0,237,36,201,75,162,233,clue:3;collision_intent:36;dga_entry:162;state:36,1994,528,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,41,30,35,7,2,1,1,210,42,168,87,123,188,clue:4;collision_intent:42;dga_entry:123;state:41,2334,616,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,40,30,31,10,6,1,1,287,42,245,86,201,267,clue:4;collision_intent:42;dga_entry:201;state:40,2260,609,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,37,26,32,6,6,6,1,280,38,242,79,201,258,clue:4;collision_intent:38;dga_entry:201;state:37,2267,607,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,42,32,39,4,1,2,1,176,43,133,89,87,156,clue:4;collision_intent:43;dga_entry:87;state:42,2370,609,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,41,31,33,9,7,2,2,244,43,201,88,156,224,clue:4;collision_intent:43;dga_entry:156;state:41,2287,628,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,05,38,28,34,5,7,3,2,287,41,246,83,204,267,clue:4;collision_intent:41;dga_entry:204;state:38,2258,608,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,06,41,30,28,14,4,2,2,259,43,216,88,171,237,clue:4;collision_intent:43;dga_entry:171;state:41,2296,602,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,07,40,30,22,19,6,0,0,243,40,203,84,159,223,clue:4;collision_intent:40;dga_entry:159;state:40,2317,597,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,08,41,31,23,19,2,0,0,206,41,165,86,120,186,clue:4;collision_intent:41;dga_entry:120;state:41,2346,604,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,09,42,32,43,0,4,1,1,234,44,190,90,144,214,clue:4;collision_intent:43;dga_entry:144;state:42;target:1,2300,624,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,10,40,30,37,4,1,2,2,221,42,179,86,135,201,clue:4;collision_intent:42;dga_entry:135;state:40,2316,620,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,11,41,30,26,16,5,0,0,263,41,222,86,177,241,clue:4;collision_intent:41;dga_entry:177;state:41,2284,610,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
24,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,12,42,31,34,9,5,0,0,250,42,208,88,162,228,clue:4;collision_intent:42;dga_entry:162;state:42,2314,593,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,3,0,4,0,0,0,0,6,3,3,6,0,0,collision_intent:3;state:3,62,10,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,3,0,4,0,0,0,0,6,3,3,6,0,0,collision_intent:3;state:3,64,7,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,3,0,4,0,0,0,0,6,3,3,6,0,0,collision_intent:3;state:3,60,11,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,3,0,4,0,0,0,0,6,3,3,6,0,0,collision_intent:3;state:3,61,11,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,3,0,4,0,0,0,0,7,4,3,7,0,0,collision_intent:3;state:3;target:1,63,8,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,05,3,0,4,0,0,0,0,6,3,3,6,0,0,collision_intent:3;state:3,61,11,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,06,3,0,4,0,0,0,0,6,3,3,6,0,0,collision_intent:3;state:3,64,6,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,07,3,0,4,0,0,0,0,6,3,3,6,0,0,collision_intent:3;state:3,62,9,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,08,3,0,4,0,0,0,0,6,3,3,6,0,0,collision_intent:3;state:3,61,9,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,09,3,0,4,0,0,0,0,6,3,3,6,0,0,collision_intent:3;state:3,65,6,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,10,3,0,4,0,0,0,0,6,3,3,6,0,0,collision_intent:3;state:3,62,9,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
25,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,11,2,0,3,0,0,0,0,5,3,2,5,0,0,collision_intent:3;state:2,59,13,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
