trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level
154,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,46,4,1,40,7,2,0,0,0,125,93,32,221,171,known_visit_core_500,10,4,8,0,0.0,0
154,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,43,3,2,36,8,1,2,2,0,124,90,34,218,175,known_visit_core_500,10,4,8,0,0.0,0
155,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,33,1,1,31,3,0,3,1,0,114,69,45,164,163,known_visit_core_500,10,4,8,0,0.0,0
155,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,30,4,1,30,1,0,3,2,0,114,64,50,163,162,known_visit_core_500,10,4,8,0,0.0,0
155,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,33,2,3,22,12,1,0,0,0,106,69,37,184,149,known_visit_core_500,10,4,8,0,0.0,0
155,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,34,3,2,21,14,0,0,0,0,107,70,37,185,148,known_visit_core_500,10,4,8,0,0.0,0
156,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,33,3,2,22,12,0,0,0,0,112,67,45,150,132,known_visit_core_500,10,4,8,0,0.0,0
156,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,28,6,0,29,0,0,0,0,0,93,58,35,155,146,known_visit_core_500,10,4,8,0,0.0,0
156,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,33,0,2,30,4,1,5,5,0,98,67,31,161,134,known_visit_core_500,10,4,8,0,0.0,0
156,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,30,1,3,24,7,1,0,0,0,91,62,29,163,140,known_visit_core_500,10,4,8,0,0.0,0
157,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,45,5,2,43,3,0,0,0,0,135,91,44,176,158,known_visit_core_500,10,4,8,0,0.0,0
157,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,40,4,1,37,4,0,0,0,0,111,82,29,197,161,known_visit_core_500,10,4,8,0,0.0,0
157,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,36,0,3,29,8,1,0,0,0,96,75,21,212,161,known_visit_core_500,10,4,8,0,0.0,0
157,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,45,1,4,27,19,1,0,0,0,127,91,36,197,144,known_visit_core_500,10,4,8,0,0.0,0
158,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,43,3,3,34,10,0,8,7,0,130,90,40,206,178,known_visit_core_500,10,4,8,0,0.0,0
158,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,64,2,4,49,16,1,6,6,0,196,132,64,164,155,known_visit_core_500,10,4,8,0,0.0,0
158,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,26,3,1,22,5,1,1,1,0,80,55,25,228,208,known_visit_core_500,10,4,8,0,0.0,0
158,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,36,2,2,27,10,0,2,1,0,110,76,34,231,174,known_visit_core_500,10,4,8,0,0.0,0
159,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,51,6,1,47,5,0,2,2,0,160,103,57,195,148,known_visit_core_500,10,4,8,0,0.0,0
159,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,45,3,4,41,5,0,0,0,0,138,92,46,193,172,known_visit_core_500,10,4,8,0,0.0,0
159,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,31,0,3,16,16,0,0,0,0,103,64,39,212,187,known_visit_core_500,10,4,8,0,0.0,0
159,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,36,1,2,24,13,2,3,3,0,102,76,26,215,185,known_visit_core_500,10,4,8,0,0.0,0
160,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,14,2,0,14,1,0,0,0,0,54,30,24,228,186,known_visit_core_500,10,4,8,0,0.0,0
160,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,48,2,5,29,20,1,3,3,0,136,100,36,180,152,known_visit_core_500,10,4,8,0,0.0,0
160,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,44,4,2,36,9,0,0,0,0,140,90,50,173,155,known_visit_core_500,10,4,8,0,0.0,0
160,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,48,2,4,34,15,1,5,3,0,138,98,40,186,144,known_visit_core_500,10,4,8,0,0.0,0
161,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,41,2,2,31,11,0,0,0,0,146,83,63,207,168,known_visit_core_500,10,4,8,0,0.0,0
161,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,40,3,1,36,5,1,1,1,0,113,81,32,203,205,known_visit_core_500,10,4,8,0,0.0,0
161,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,37,2,3,26,12,0,0,0,0,118,76,42,206,197,known_visit_core_500,10,4,8,0,0.0,0
161,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,40,3,2,30,11,2,2,2,0,144,82,62,194,183,known_visit_core_500,10,4,8,0,0.0,0
162,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,36,4,1,34,3,0,0,0,0,106,73,33,166,146,known_visit_core_500,10,4,8,0,0.0,0
162,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,29,3,2,27,3,0,2,1,0,92,62,30,188,138,known_visit_core_500,10,4,8,0,0.0,0
162,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,37,2,3,29,9,0,0,0,0,121,75,46,159,138,known_visit_core_500,10,4,8,0,0.0,0
162,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,34,1,3,26,9,1,7,2,0,99,70,29,164,155,known_visit_core_500,10,4,8,0,0.0,0
163,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,35,2,3,30,6,1,0,0,0,107,71,36,160,132,known_visit_core_500,10,4,8,0,0.0,0
163,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,35,5,1,31,5,2,0,0,0,95,71,24,170,134,known_visit_core_500,10,4,8,0,0.0,0
163,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,2,2,30,6,1,2,2,0,106,73,33,159,134,known_visit_core_500,10,4,8,0,0.0,0
163,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,31,1,3,23,9,0,3,1,0,91,65,26,171,136,known_visit_core_500,10,4,8,0,0.0,0
164,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,41,3,2,39,3,0,51,2,0,183,85,98,233,216,known_visit_core_500,10,4,8,0,0.0,0
164,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,40,4,1,31,10,2,0,0,0,140,83,57,245,247,known_visit_core_500,10,4,8,0,0.0,0
164,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,47,0,6,31,17,1,18,1,0,148,98,50,248,236,known_visit_core_500,10,4,8,0,0.0,0
164,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,55,3,0,50,6,0,0,0,0,161,112,49,245,225,known_visit_core_500,10,4,8,0,0.0,0
165,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,45,4,2,37,9,0,0,0,0,137,91,46,180,159,known_visit_core_500,10,4,8,0,0.0,0
165,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,45,5,1,38,8,0,0,0,0,127,91,36,196,152,known_visit_core_500,10,4,8,0,0.0,0
165,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,28,0,2,14,15,0,3,2,0,87,61,26,217,172,known_visit_core_500,10,4,8,0,0.0,0
165,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,44,1,1,38,7,1,0,0,0,125,89,36,201,149,known_visit_core_500,10,4,8,0,0.0,0
166,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,38,3,2,32,7,0,1,1,0,136,78,58,168,139,known_visit_core_500,10,4,8,0,0.0,0
166,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,33,4,3,30,4,0,0,0,0,102,68,34,185,156,known_visit_core_500,10,4,8,0,0.0,0
166,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,32,0,3,14,19,1,3,1,0,97,67,30,172,174,known_visit_core_500,10,4,8,0,0.0,0
166,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,39,3,1,30,10,0,0,0,0,108,79,29,178,157,known_visit_core_500,10,4,8,0,0.0,0
167,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,45,5,1,44,2,0,3,1,0,156,92,64,182,140,known_visit_core_500,10,4,8,0,0.0,0
167,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,24,2,1,19,6,1,0,0,0,94,50,44,203,180,known_visit_core_500,10,4,8,0,0.0,0
167,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,44,2,4,37,8,0,3,1,0,136,91,45,183,159,known_visit_core_500,10,4,8,0,0.0,0
167,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,36,1,1,25,12,0,0,0,0,92,75,17,203,183,known_visit_core_500,10,4,8,0,0.0,0
168,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,32,1,3,20,13,2,1,1,0,107,66,41,162,142,known_visit_core_500,10,4,8,0,0.0,0
168,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,31,2,3,26,6,0,0,0,0,107,64,43,157,148,known_visit_core_500,10,4,8,0,0.0,0
168,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,31,2,3,25,7,0,6,4,0,95,65,30,159,158,known_visit_core_500,10,4,8,0,0.0,0
168,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,28,5,0,29,0,0,0,0,0,103,58,45,157,151,known_visit_core_500,10,4,8,0,0.0,0
169,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,42,3,2,40,3,0,12,2,0,159,87,72,170,148,known_visit_core_500,10,4,8,0,0.0,0
169,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,23,4,1,20,4,0,1,1,0,84,49,35,207,186,known_visit_core_500,10,4,8,0,0.0,0
169,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,33,0,2,16,18,1,1,1,0,98,71,27,203,176,known_visit_core_500,10,4,8,0,0.0,0
169,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,45,3,4,37,9,1,0,0,0,136,92,44,177,164,known_visit_core_500,10,4,8,0,0.0,0
170,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,41,3,1,39,3,1,0,0,0,144,83,61,185,165,known_visit_core_500,10,4,8,0,0.0,0
170,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,40,6,1,36,5,1,0,0,0,131,81,50,193,170,known_visit_core_500,10,4,8,0,0.0,0
170,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,30,0,2,25,6,1,1,1,0,96,64,32,203,194,known_visit_core_500,10,4,8,0,0.0,0
170,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,40,1,3,23,18,1,0,0,0,123,82,41,196,175,known_visit_core_500,10,4,8,0,0.0,0
171,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,38,2,2,28,11,0,1,1,0,104,77,27,192,173,known_visit_core_500,10,4,8,0,0.0,0
171,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,36,0,4,20,17,1,4,2,0,131,77,54,180,159,known_visit_core_500,10,4,8,0,0.0,0
171,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,38,7,0,39,0,1,0,0,0,121,77,44,176,173,known_visit_core_500,10,4,8,0,0.0,0
171,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,36,1,2,33,4,0,2,1,0,114,75,39,183,172,known_visit_core_500,10,4,8,0,0.0,0
172,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,43,4,1,42,2,0,3,3,0,131,89,42,187,168,known_visit_core_500,10,4,8,0,0.0,0
172,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,40,4,1,33,8,0,3,1,0,134,82,52,197,155,known_visit_core_500,10,4,8,0,0.0,0
172,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,1,1,32,4,0,4,4,0,98,72,26,212,176,known_visit_core_500,10,4,8,0,0.0,0
172,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,43,1,4,32,12,0,0,0,0,123,87,36,201,162,known_visit_core_500,10,4,8,0,0.0,0
173,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,54,3,5,37,18,0,1,1,0,163,109,54,180,164,known_visit_core_500,10,4,8,0,0.0,0
173,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,38,0,3,27,12,1,1,1,0,117,79,38,211,179,known_visit_core_500,10,4,8,0,0.0,0
173,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,36,2,3,16,21,1,0,0,0,120,75,45,193,193,known_visit_core_500,10,4,8,0,0.0,0
173,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,32,5,0,33,0,0,0,0,0,107,66,41,218,182,known_visit_core_500,10,4,8,0,0.0,0
174,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,32,7,0,33,0,0,0,0,0,105,65,40,157,156,known_visit_core_500,10,4,8,0,0.0,0
174,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,32,1,4,22,11,1,0,0,0,102,65,37,174,142,known_visit_core_500,10,4,8,0,0.0,0
174,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,30,2,4,25,6,1,3,2,0,116,63,53,152,150,known_visit_core_500,10,4,8,0,0.0,0
174,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,28,0,2,16,13,1,9,2,0,95,59,36,173,150,known_visit_core_500,10,4,8,0,0.0,0
175,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,18,1,1,16,3,1,0,0,0,72,39,33,159,135,known_visit_core_500,10,4,8,0,0.0,0
175,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,36,5,1,32,5,0,0,0,0,118,73,45,133,115,known_visit_core_500,10,4,8,0,0.0,0
175,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,3,1,34,2,0,1,1,0,112,73,39,132,121,known_visit_core_500,10,4,8,0,0.0,0
175,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,20,1,2,16,5,0,1,1,0,64,43,21,146,155,known_visit_core_500,10,4,8,0,0.0,0
176,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,53,4,2,47,7,0,1,1,0,174,107,67,186,180,known_visit_core_500,10,4,8,0,0.0,0
176,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,32,2,4,20,13,2,0,0,0,117,67,50,236,186,known_visit_core_500,10,4,8,0,0.0,0
176,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,52,2,3,38,15,0,0,0,0,145,105,40,189,206,known_visit_core_500,10,4,8,0,0.0,0
176,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,28,2,1,20,9,1,0,0,0,104,59,45,228,208,known_visit_core_500,10,4,8,0,0.0,0
177,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,37,5,1,35,3,0,0,0,0,134,75,59,166,135,known_visit_core_500,10,4,8,0,0.0,0
177,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,36,1,3,22,15,0,0,0,0,117,74,43,175,143,known_visit_core_500,10,4,8,0,0.0,0
177,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,37,2,1,37,1,2,0,0,0,98,75,23,177,160,known_visit_core_500,10,4,8,0,0.0,0
177,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,25,2,1,20,6,0,0,0,0,86,52,34,189,159,known_visit_core_500,10,4,8,0,0.0,0
178,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,33,1,2,28,6,0,0,0,0,96,68,28,198,132,known_visit_core_500,10,4,8,0,0.0,0
178,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,35,3,0,36,0,1,7,7,0,122,71,51,174,129,known_visit_core_500,10,4,8,0,0.0,0
178,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,32,1,1,29,4,1,9,6,0,103,71,32,176,146,known_visit_core_500,10,4,8,0,0.0,0
178,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,34,5,1,29,6,1,3,2,0,105,72,33,176,145,known_visit_core_500,10,4,8,0,0.0,0
179,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,32,4,0,33,0,0,0,0,0,100,65,35,148,140,known_visit_core_500,10,4,8,0,0.0,0
179,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,32,2,3,26,7,0,0,0,0,85,65,20,152,151,known_visit_core_500,10,4,8,0,0.0,0
179,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,32,3,1,26,7,1,0,0,0,115,65,50,142,131,known_visit_core_500,10,4,8,0,0.0,0
179,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,32,1,1,30,3,0,0,0,0,89,66,23,145,154,known_visit_core_500,10,4,8,0,0.0,0
180,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,53,5,2,50,4,1,6,2,0,169,109,60,251,194,known_visit_core_500,10,4,8,0,0.0,0
180,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,52,1,4,23,30,2,4,4,0,147,108,39,258,209,known_visit_core_500,10,4,8,0,0.0,0
180,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,54,4,2,40,15,0,2,2,0,157,111,46,268,188,known_visit_core_500,10,4,8,0,0.0,0
180,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,50,0,6,25,26,0,2,2,0,141,104,37,262,210,known_visit_core_500,10,4,8,0,0.0,0
181,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,56,3,4,44,13,0,1,1,0,171,113,58,229,170,known_visit_core_500,10,4,8,0,0.0,0
181,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,53,3,2,33,21,0,0,0,0,134,108,26,242,194,known_visit_core_500,10,4,8,0,0.0,0
181,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,50,1,3,36,15,1,1,1,0,137,103,34,225,208,known_visit_core_500,10,4,8,0,0.0,0
181,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,47,3,3,36,12,1,1,1,0,128,97,31,248,194,known_visit_core_500,10,4,8,0,0.0,0
182,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,28,4,0,29,0,0,0,0,0,93,58,35,157,125,known_visit_core_500,10,4,8,0,0.0,0
182,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,29,1,2,22,8,0,1,1,0,106,60,46,137,133,known_visit_core_500,10,4,8,0,0.0,0
182,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,28,4,1,25,4,1,1,1,0,90,58,32,140,146,known_visit_core_500,10,4,8,0,0.0,0
182,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,24,1,4,14,11,0,0,0,0,87,50,37,136,152,known_visit_core_500,10,4,8,0,0.0,0
183,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,36,2,2,27,10,0,2,2,0,121,75,46,173,164,known_visit_core_500,10,4,8,0,0.0,0
183,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,36,4,0,36,1,0,3,3,0,106,73,33,192,159,known_visit_core_500,10,4,8,0,0.0,0
183,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,37,2,3,24,14,0,0,0,0,119,75,44,190,148,known_visit_core_500,10,4,8,0,0.0,0
183,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,35,2,3,30,6,0,1,1,0,112,72,40,176,169,known_visit_core_500,10,4,8,0,0.0,0
184,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,30,2,2,27,4,0,0,0,0,121,61,60,139,145,known_visit_core_500,10,4,8,0,0.0,0
184,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,30,6,0,31,0,0,0,0,0,93,61,32,150,162,known_visit_core_500,10,4,8,0,0.0,0
