trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id,failure_type,failure_message,debug_max_events
44,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_cbaa,,coverage,196,196,0,196,1,0,0,0,783,0,0,196,587,392,391,0,0,0.0,3.9948979591836733,0.0,1.9948979591836735,0.0,1.9948979591836735,cbaa_entry:391;collision_intent:196;state:196,196,783,0.0,completed,grid_coverage,coverage,cbaa,,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/cbaa,coverage_g14_d220_ideal_cbaa,,,
45,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_cbaa,,coverage,196,196,0,196,1,0,0,0,783,0,0,196,587,392,391,0,0,0.0,3.9948979591836733,0.0,1.9948979591836735,0.0,1.9948979591836735,cbaa_entry:391;collision_intent:196;state:196,196,783,0.0,completed,grid_coverage,coverage,cbaa,,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/cbaa,coverage_g14_d220_ideal_cbaa,,,
46,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_cbaa,,coverage,196,196,0,196,1,0,0,0,783,0,0,196,587,392,391,0,0,0.0,3.9948979591836733,0.0,1.9948979591836735,0.0,1.9948979591836735,cbaa_entry:391;collision_intent:196;state:196,196,783,0.0,completed,grid_coverage,coverage,cbaa,,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/cbaa,coverage_g14_d220_ideal_cbaa,,,
47,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_cbaa,,coverage,196,196,0,196,1,0,0,0,783,0,0,196,587,392,391,0,0,0.0,3.9948979591836733,0.0,1.9948979591836735,0.0,1.9948979591836735,cbaa_entry:391;collision_intent:196;state:196,196,783,0.0,completed,grid_coverage,coverage,cbaa,,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/cbaa,coverage_g14_d220_ideal_cbaa,,,
48,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_cbaa,,coverage,196,196,0,196,1,0,0,0,783,0,0,196,587,392,391,0,0,0.0,3.9948979591836733,0.0,1.9948979591836735,0.0,1.9948979591836735,cbaa_entry:391;collision_intent:196;state:196,196,783,0.0,completed,grid_coverage,coverage,cbaa,,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/cbaa,coverage_g14_d220_ideal_cbaa,,,
49,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_cbaa,,coverage,196,196,0,196,1,0,0,0,783,0,0,196,587,392,391,0,0,0.0,3.9948979591836733,0.0,1.9948979591836735,0.0,1.9948979591836735,cbaa_entry:391;collision_intent:196;state:196,196,783,0.0,completed,grid_coverage,coverage,cbaa,,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/cbaa,coverage_g14_d220_ideal_cbaa,,,
0,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
1,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
2,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
3,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
4,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
5,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
6,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
7,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
8,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
9,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
10,dcta_parity_v1,custom,,f2cc81506a77e9d4a8965b3c39a603e659726131d490ff4046f59fc99088bbb5,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
11,dcta_parity_v1,custom,,f2cc81506a77e9d4a8965b3c39a603e659726131d490ff4046f59fc99088bbb5,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
12,dcta_parity_v1,custom,,f2cc81506a77e9d4a8965b3c39a603e659726131d490ff4046f59fc99088bbb5,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
13,dcta_parity_v1,custom,,f2cc81506a77e9d4a8965b3c39a603e659726131d490ff4046f59fc99088bbb5,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
14,dcta_parity_v1,custom,,f2cc81506a77e9d4a8965b3c39a603e659726131d490ff4046f59fc99088bbb5,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
15,dcta_parity_v1,custom,,43fd9d4684b367add4a7cde6fc4e8377c1eb24699b04cc955ba9664f1739e46f,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
16,dcta_parity_v1,custom,,43fd9d4684b367add4a7cde6fc4e8377c1eb24699b04cc955ba9664f1739e46f,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
17,dcta_parity_v1,custom,,43fd9d4684b367add4a7cde6fc4e8377c1eb24699b04cc955ba9664f1739e46f,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
18,dcta_parity_v1,custom,,43fd9d4684b367add4a7cde6fc4e8377c1eb24699b04cc955ba9664f1739e46f,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
19,dcta_parity_v1,custom,,43fd9d4684b367add4a7cde6fc4e8377c1eb24699b04cc955ba9664f1739e46f,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
20,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
21,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
22,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
23,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
24,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
25,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
26,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
27,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
28,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
29,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
30,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
31,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
32,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
33,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
34,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
35,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
36,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
37,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,201,201,0,196,6,0,0,0,1551,0,0,201,1350,402,1149,0,0,0.0,7.913265306122449,0.0,5.7164179104477615,0.0,5.862244897959184,acbba_entry:1149;collision_intent:201;state:201,201,1551,0.0,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,,
