trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id,failure_type,failure_message
12,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)",,,,failed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,RuntimeError,Debug safety cap reached in trial 12. This usually means the allocator is stuck or returning no reachable goals.
13,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)",,,,failed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.
14,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(14,10);01:(18,2);02:(17,9);03:(18,0);04:(18,11)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
15,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(18,13);01:(14,9);02:(17,9);03:(10,6);04:(18,18)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
16,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(17,0);01:(16,0);02:(18,18);03:(8,1);04:(16,1)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
17,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(18,18);01:(3,14);02:(15,7);03:(3,15);04:(18,11)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
18,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(18,18);01:(1,9);02:(16,17);03:(2,10);04:(1,10)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
19,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(4,1);01:(4,0);02:(15,14);03:(18,18);04:(17,10)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
20,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(3,3);01:(14,1);02:(3,2);03:(14,2);04:(18,16)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
21,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(18,12);01:(12,4);02:(16,18);03:(13,13);04:(18,18)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
22,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(16,1);01:(18,18);02:(8,10);03:(16,14);04:(11,7)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
23,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(14,1);01:(8,3);02:(14,15);03:(18,18);04:(4,3)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
24,dcta_parity_v1,custom,,e2d18f2463f2206c259277f61e40aff095f8696dcffa98bb70597a1186a4af8c,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(9,5);01:(14,0);02:(18,18);03:(6,11);04:(6,10)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
25,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(18,11);01:(18,18);02:(14,16);03:(12,1);04:(11,10)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
26,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(8,1);01:(3,13);02:(8,2);03:(2,13);04:(18,17)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
27,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(18,18);01:(8,0);02:(8,1);03:(17,8);04:(16,15)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
28,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(18,16);01:(11,18);02:(17,15);03:(7,17);04:(15,11)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
29,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(0,1);01:(0,2);02:(3,18);03:(18,3);04:(16,7)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
30,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(13,15);01:(14,15);02:(18,18);03:(13,14);04:(18,14)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
31,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(17,2);01:(16,11);02:(7,16);03:(18,6);04:(14,9)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
32,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(4,1);01:(18,16);02:(3,1);03:(2,1);04:(12,11)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
33,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(5,8);01:(1,5);02:(0,5);03:(18,17);04:(5,9)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
34,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(4,3);01:(6,4);02:(18,17);03:(5,3);04:(5,4)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
35,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(0,1);01:(0,2);02:(12,1);03:(18,18);04:(12,2)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
36,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(13,15);01:(17,16);02:(13,13);03:(10,16);04:(18,18)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
37,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(18,2);01:(12,7);02:(4,6);03:(17,18);04:(3,6)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
38,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(15,13);01:(0,7);02:(18,13);03:(1,7);04:(17,15)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
39,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(0,1);01:(0,2);02:(18,18);03:(11,14);04:(13,3)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
40,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(9,2);01:(18,18);02:(18,14);03:(15,13);04:(18,17)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
41,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(13,2);01:(12,2);02:(18,15);03:(12,3);04:(17,16)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
42,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(18,16);01:(18,14);02:(14,16);03:(17,12);04:(17,14)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
43,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(15,17);01:(17,17);02:(18,18);03:(17,13);04:(15,18)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
44,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(4,6);01:(4,5);02:(12,12);03:(12,11);04:(18,16)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
45,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(7,3);01:(17,12);02:(17,5);03:(18,0);04:(17,0)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
46,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(5,16);01:(2,1);02:(2,2);03:(18,18);04:(5,17)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
47,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(18,15);01:(16,13);02:(15,4);03:(5,12);04:(5,13)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
48,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(16,12);01:(7,8);02:(18,15);03:(6,8);04:(7,9)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
49,dcta_parity_v1,custom,,8ad3d62870b47129971bfca79e27a2e397049f63b3c5ba04672643cbb52f811a,CBAA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_cbaa,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(13,9);01:(18,16);02:(18,18);03:(18,10);04:(16,15)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,cbaa,,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/cbaa,coverage_g19_d85_bernoulli_025_cbaa,,
0,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_acbba,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(16,15);01:(18,14);02:(10,12);03:(18,15);04:(17,17)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/acbba,coverage_g19_d85_bernoulli_025_acbba,,
1,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_acbba,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(14,6);01:(9,5);02:(18,18);03:(18,13);04:(15,5)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/acbba,coverage_g19_d85_bernoulli_025_acbba,,
2,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_acbba,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(15,1);01:(10,15);02:(7,18);03:(18,15);04:(7,16)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/acbba,coverage_g19_d85_bernoulli_025_acbba,,
3,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_acbba,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(14,10);01:(17,10);02:(16,7);03:(16,0);04:(11,13)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/acbba,coverage_g19_d85_bernoulli_025_acbba,,
4,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,ACBBA,bernoulli,drop_0.25,19,361,5,85.0,72.2,coverage_g19_d85_bernoulli_025_acbba,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,9);03:(0,14);04:(0,18)","00:(18,13);01:(3,5);02:(1,12);03:(18,0);04:(2,13)",00:0;01:0;02:0;03:0;04:0,,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density85/bernoulli_025/acbba,coverage_g19_d85_bernoulli_025_acbba,,
