trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
199,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,40.28648285586587,40.28648285586587,1,1,1,89,24,91,2,2,5,4,206,0,224,587,82,93,131,186,38,0.21025641025641026,22.4,3.8,collision_intent:93;pi_clear_path:1;pi_entry:37;state:93,0.10000000000000009,0.04670329670329676,known_visit_horizon,commitment_horizon,2,h2,10,4
200,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,90.9041403469056,90.9041403469056,7,7,7,152,53,134,22,1,5,4,529,0,374,956,165,161,213,317,57,0.25862068965517243,37.4,5.7,collision_intent:161;pi_clear_path:5;pi_entry:52;state:156,0.1499999999999999,0.1977611940298507,known_visit_horizon,commitment_horizon,2,h2,10,4
201,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,48.821579216525855,48.821579216525855,3,3,3,103,29,92,15,0,3,1,254,0,246,627,110,105,141,212,34,0.26066350710900477,24.6,3.4,collision_intent:105;pi_clear_path:1;pi_entry:33;state:107,0.25,0.11413043478260865,known_visit_horizon,commitment_horizon,2,h2,10,4
202,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,46.397647344741785,46.397647344741785,3,3,3,95,27,89,10,2,1,1,254,0,242,624,98,98,144,197,45,0.22897196261682243,24.2,4.5,collision_intent:98;pi_clear_path:2;pi_entry:43;state:99,0.25,0.1095505617977528,known_visit_horizon,commitment_horizon,2,h2,10,4
203,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,45.24173031738949,45.24173031738949,1,1,1,92,27,91,5,2,5,5,247,0,237,604,104,96,141,192,45,0.24761904761904763,23.7,4.5,collision_intent:96;pi_clear_path:4;pi_entry:41;state:96,0.25,0.06868131868131866,known_visit_horizon,commitment_horizon,2,h2,10,4
204,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,35.16165311008411,35.16165311008411,0,0,0,82,21,82,4,2,0,0,178,0,198,496,93,82,116,168,30,0.27113702623906705,19.8,3.0,collision_intent:82;pi_clear_path:1;pi_entry:29;state:86,0.10000000000000009,0.03658536585365857,known_visit_horizon,commitment_horizon,2,h2,10,4
205,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,36.5725388500798,36.5725388500798,1,1,1,80,21,80,4,1,0,0,190,0,193,489,88,81,112,165,28,0.2634730538922156,19.3,2.8,collision_intent:81;pi_clear_path:1;pi_entry:27;state:84,0.25,0.050000000000000044,known_visit_horizon,commitment_horizon,2,h2,10,4
206,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,92.09237498996708,92.09237498996708,6,6,6,141,53,118,27,1,3,3,561,0,340,872,145,147,193,292,48,0.2517361111111111,34.0,4.8,collision_intent:147;pi_clear_path:5;pi_entry:43;state:145,0.30000000000000004,0.1694915254237288,known_visit_horizon,commitment_horizon,2,h2,10,4
207,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,41.873487864502536,41.873487864502536,2,2,2,88,25,85,7,0,0,0,225,0,222,559,104,89,133,181,41,0.26262626262626265,22.2,4.1,collision_intent:89;pi_clear_path:1;pi_entry:40;state:92,0.25,0.09705882352941186,known_visit_horizon,commitment_horizon,2,h2,10,4
208,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,41.82724885813776,41.82724885813776,3,3,3,94,25,87,11,2,0,0,214,0,228,585,97,95,133,193,35,0.24433249370277077,22.8,3.5,collision_intent:95;pi_clear_path:2;pi_entry:33;state:98,0.25,0.07183908045977017,known_visit_horizon,commitment_horizon,2,h2,10,4
209,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,43.39846161755877,43.39846161755877,3,3,3,94,25,90,8,0,0,0,229,0,235,579,123,97,138,195,40,0.29927007299270075,23.5,4.0,collision_intent:97;pi_clear_path:2;pi_entry:38;state:98,0.25,0.07777777777777772,known_visit_horizon,commitment_horizon,2,h2,10,4
210,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,49.04714420038065,49.04714420038065,3,3,3,109,29,103,10,1,0,0,254,0,260,655,122,110,150,223,37,0.27293064876957496,26.0,3.7,collision_intent:110;pi_clear_path:2;pi_entry:35;state:113,0.1499999999999999,0.08495145631067968,known_visit_horizon,commitment_horizon,2,h2,10,4
211,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,53.77473692839493,53.77473692839493,3,3,3,113,32,105,12,1,1,1,288,0,272,693,121,114,158,231,41,0.2563559322033898,27.2,4.1,collision_intent:114;pi_clear_path:1;pi_entry:40;state:117,0.25,0.08333333333333326,known_visit_horizon,commitment_horizon,2,h2,10,4
212,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,49.39403518767828,49.39403518767828,5,5,5,111,29,104,11,1,1,1,256,0,272,701,113,113,159,228,44,0.23789473684210527,27.2,4.4,collision_intent:113;pi_clear_path:3;pi_entry:41;state:115,0.10000000000000009,0.08653846153846145,known_visit_horizon,commitment_horizon,2,h2,10,4
213,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,163.45209293701134,163.45209293701134,4,4,4,114,39,101,17,3,109,2,1011,2,360,901,174,120,240,238,122,0.24233983286908078,36.0,12.2,collision_intent:120;pi_clear_path:5;pi_entry:117;state:118,0.25,0.2054455445544554,known_visit_horizon,commitment_horizon,2,h2,10,4
214,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,48.727154122270555,48.727154122270555,3,3,3,106,29,99,11,4,1,1,260,0,263,682,105,108,155,218,45,0.2267818574514039,26.3,4.5,collision_intent:108;pi_clear_path:1;pi_entry:44;state:110,0.30000000000000004,0.07828282828282829,known_visit_horizon,commitment_horizon,2,h2,10,4
215,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,38.146871826883704,38.146871826883704,1,1,1,85,23,86,3,2,3,3,206,0,216,546,99,90,126,179,37,0.2632978723404255,21.6,3.7,collision_intent:90;pi_clear_path:2;pi_entry:35;state:89,0.10000000000000009,0.04651162790697683,known_visit_horizon,commitment_horizon,2,h2,10,4
216,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,38.64080055161502,38.64080055161502,1,1,1,87,23,90,1,2,1,1,199,0,210,546,81,89,121,180,30,0.225,21.0,3.0,collision_intent:89;pi_clear_path:1;pi_entry:29;state:91,0.1499999999999999,0.02777777777777768,known_visit_horizon,commitment_horizon,2,h2,10,4
217,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,54.9160230765575,54.9160230765575,2,2,2,119,32,115,8,2,2,2,296,0,295,765,118,123,172,246,49,0.22957198443579765,29.5,4.9,collision_intent:123;pi_clear_path:2;pi_entry:47;state:123,0.1499999999999999,0.07173913043478253,known_visit_horizon,commitment_horizon,2,h2,10,4
218,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,40.86749778655893,40.86749778655893,3,3,3,82,24,82,4,1,0,0,225,0,199,516,79,84,115,170,29,0.2303206997084548,19.9,2.9,collision_intent:84;pi_clear_path:2;pi_entry:27;state:86,0.5,0.13414634146341453,known_visit_horizon,commitment_horizon,2,h2,10,4
219,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,45.88058390416513,45.88058390416513,1,1,1,99,27,94,9,2,0,0,246,0,255,658,104,102,153,205,50,0.22807017543859648,25.5,5.0,collision_intent:102;pi_clear_path:3;pi_entry:47;state:103,0.10000000000000009,0.05319148936170204,known_visit_horizon,commitment_horizon,2,h2,10,4
220,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,66.38771458140529,66.38771458140529,9,9,9,132,39,96,40,2,0,0,362,0,310,796,131,134,176,270,40,0.24952380952380954,31.0,4.0,collision_intent:134;pi_clear_path:2;pi_entry:38;state:136,0.10000000000000009,0.046875,known_visit_horizon,commitment_horizon,2,h2,10,4
221,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,54.94472801977855,54.94472801977855,5,5,5,119,32,105,18,1,3,1,285,0,292,735,138,123,169,246,46,0.27380952380952384,29.2,4.6,collision_intent:123;pi_clear_path:2;pi_entry:44;state:123,0.10000000000000009,0.12142857142857144,known_visit_horizon,commitment_horizon,2,h2,10,4
222,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,30.170643060576648,30.170643060576648,2,2,2,65,18,61,8,1,0,0,166,0,175,444,79,68,107,137,38,0.2476489028213166,17.5,3.8,collision_intent:68;pi_clear_path:1;pi_entry:37;state:69,0.10000000000000009,0.028688524590164022,known_visit_horizon,commitment_horizon,2,h2,10,4
223,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,54.89313248222909,54.89313248222909,2,2,2,125,32,109,20,1,5,5,286,0,301,772,130,129,172,258,43,0.2524271844660194,30.1,4.3,collision_intent:129;pi_clear_path:1;pi_entry:42;state:129,0.25,0.034403669724770714,known_visit_horizon,commitment_horizon,2,h2,10,4
224,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,50.167420131449965,50.167420131449965,5,5,5,112,29,99,17,1,0,0,261,0,278,706,125,113,165,229,49,0.2540650406504065,27.8,4.9,collision_intent:113;pi_clear_path:2;pi_entry:47;state:116,0.10000000000000009,0.06818181818181812,known_visit_horizon,commitment_horizon,2,h2,10,4
225,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,44.44216091574274,44.44216091574274,4,4,4,98,26,90,12,2,0,0,234,0,247,615,124,100,147,202,45,0.2824601366742597,24.7,4.5,collision_intent:100;pi_clear_path:2;pi_entry:43;state:102,0.25,0.10555555555555562,known_visit_horizon,commitment_horizon,2,h2,10,4
226,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,49.20317677928025,49.20317677928025,1,1,1,104,29,101,7,1,0,0,263,0,260,664,114,106,154,214,46,0.24782608695652175,26.0,4.6,collision_intent:106;pi_clear_path:2;pi_entry:44;state:108,0.25,0.051980198019802026,known_visit_horizon,commitment_horizon,2,h2,10,4
227,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,28.755359015428123,28.755359015428123,1,1,1,66,17,69,1,1,0,0,154,0,174,430,91,67,107,137,37,0.284375,17.4,3.7,collision_intent:67;pi_clear_path:2;pi_entry:35;state:70,0.25,0.0253623188405796,known_visit_horizon,commitment_horizon,2,h2,10,4
228,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,76.84975487499362,76.84975487499362,8,8,8,130,40,113,21,3,0,0,447,0,327,840,139,134,193,268,59,0.24090121317157712,32.7,5.9,collision_intent:134;pi_clear_path:4;pi_entry:55;state:134,0.3500000000000001,0.13938053097345127,known_visit_horizon,commitment_horizon,2,h2,10,4
229,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,53.443420232511855,53.443420232511855,3,3,3,106,31,102,8,3,0,0,293,0,268,682,119,109,159,219,49,0.2510548523206751,26.8,4.9,collision_intent:109;pi_clear_path:2;pi_entry:47;state:110,0.3999999999999999,0.13235294117647056,known_visit_horizon,commitment_horizon,2,h2,10,4
230,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,58.33711022519253,58.33711022519253,4,4,4,131,34,118,17,3,8,8,303,0,317,824,124,135,182,270,47,0.2283609576427256,31.7,4.7,collision_intent:135;pi_clear_path:2;pi_entry:45;state:135,0.1499999999999999,0.05084745762711873,known_visit_horizon,commitment_horizon,2,h2,10,4
231,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,71.54095891129583,71.54095891129583,4,4,4,134,41,124,14,1,8,6,401,0,316,818,128,139,177,277,39,0.24196597353497165,31.6,3.9,collision_intent:139;pi_clear_path:2;pi_entry:37;state:138,0.1499999999999999,0.1088709677419355,known_visit_horizon,commitment_horizon,2,h2,10,4
232,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,37.097714021755706,37.097714021755706,2,2,2,84,22,84,4,1,0,0,193,0,208,537,85,85,123,173,35,0.23160762942779292,20.8,3.5,collision_intent:85;pi_clear_path:1;pi_entry:34;state:88,0.25,0.06547619047619047,known_visit_horizon,commitment_horizon,2,h2,10,4
233,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,44.72930341487834,44.72930341487834,3,3,3,91,26,87,8,2,0,0,242,0,229,594,91,95,134,190,39,0.2275,22.9,3.9,collision_intent:95;pi_clear_path:3;pi_entry:36;state:95,0.10000000000000009,0.07758620689655182,known_visit_horizon,commitment_horizon,2,h2,10,4
234,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,40.997814998634084,40.997814998634084,1,1,1,80,24,81,3,1,0,0,228,0,198,503,88,83,115,167,31,0.2573099415204678,19.8,3.1,collision_intent:83;pi_clear_path:3;pi_entry:28;state:84,0.10000000000000009,0.10185185185185186,known_visit_horizon,commitment_horizon,2,h2,10,4
235,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,45.9276314736506,45.9276314736506,3,3,3,94,27,94,4,1,0,0,251,0,233,605,92,97,136,195,38,0.22660098522167488,23.3,3.8,collision_intent:97;pi_clear_path:3;pi_entry:35;state:98,0.25,0.1063829787234043,known_visit_horizon,commitment_horizon,2,h2,10,4
236,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,45.6301441241945,45.6301441241945,4,4,4,94,27,83,15,0,1,1,248,0,236,613,93,98,138,196,40,0.22572815533980584,23.6,4.0,collision_intent:98;pi_clear_path:3;pi_entry:37;state:98,0.30000000000000004,0.12951807228915668,known_visit_horizon,commitment_horizon,2,h2,10,4
237,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,71.34658532842519,71.34658532842519,6,6,6,143,42,123,24,4,0,0,386,0,340,856,161,145,195,292,48,0.2766323024054983,34.0,4.8,collision_intent:145;pi_clear_path:3;pi_entry:45;state:147,0.1499999999999999,0.1077235772357723,known_visit_horizon,commitment_horizon,2,h2,10,4
238,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,51.40483625746656,51.40483625746656,2,2,2,97,30,92,9,2,1,1,290,0,247,633,105,100,147,201,46,0.23972602739726026,24.7,4.6,collision_intent:100;pi_clear_path:2;pi_entry:44;state:101,0.10000000000000009,0.08695652173913038,known_visit_horizon,commitment_horizon,2,h2,10,4
239,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,42.769388516535834,42.769388516535834,2,2,2,94,25,87,11,2,0,0,226,0,227,584,94,96,131,194,33,0.24102564102564103,22.7,3.3,collision_intent:96;pi_clear_path:2;pi_entry:31;state:98,0.3999999999999999,0.07183908045977017,known_visit_horizon,commitment_horizon,2,h2,10,4
240,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,70.14924916219883,70.14924916219883,6,6,6,152,41,138,18,2,12,11,365,0,369,945,160,159,210,315,54,0.25477707006369427,36.9,5.4,collision_intent:159;pi_clear_path:2;pi_entry:52;state:156,0.30000000000000004,0.07971014492753614,known_visit_horizon,commitment_horizon,2,h2,10,4
241,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,46.346710051527374,46.346710051527374,3,3,3,96,27,84,16,2,0,0,254,0,235,604,95,98,137,198,37,0.23284313725490197,23.5,3.7,collision_intent:98;pi_clear_path:2;pi_entry:35;state:100,0.1499999999999999,0.11904761904761907,known_visit_horizon,commitment_horizon,2,h2,10,4
242,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,59.14123513471162,59.14123513471162,1,1,1,117,35,117,4,0,8,7,326,0,275,720,102,124,151,245,30,0.22666666666666666,27.5,3.0,collision_intent:124;pi_clear_path:1;pi_entry:29;state:121,0.1499999999999999,0.1217948717948718,known_visit_horizon,commitment_horizon,2,h2,10,4
243,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,40.743858222396184,40.743858222396184,1,1,1,85,24,78,11,1,3,3,222,0,220,564,94,91,129,180,40,0.24415584415584415,22.0,4.0,collision_intent:91;pi_clear_path:2;pi_entry:38;state:89,0.25,0.1282051282051282,known_visit_horizon,commitment_horizon,2,h2,10,4
244,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,54.793875597724536,54.793875597724536,3,3,3,111,32,102,13,3,7,3,295,0,272,689,124,115,157,230,42,0.26495726495726496,27.2,4.2,collision_intent:115;pi_clear_path:2;pi_entry:40;state:115,0.1499999999999999,0.0980392156862746,known_visit_horizon,commitment_horizon,2,h2,10,4
245,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,42.39737403542308,42.39737403542308,3,3,3,92,25,83,13,4,2,1,220,0,249,617,124,96,153,192,57,0.2719298245614035,24.9,5.7,collision_intent:96;pi_clear_path:6;pi_entry:51;state:96,0.1499999999999999,0.09337349397590367,known_visit_horizon,commitment_horizon,2,h2,10,4
246,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,59.47711536352727,59.47711536352727,3,3,3,108,35,98,14,2,0,0,337,0,269,691,113,113,156,225,44,0.24301075268817204,26.9,4.4,collision_intent:113;pi_clear_path:4;pi_entry:40;state:112,0.44999999999999996,0.2193877551020409,known_visit_horizon,commitment_horizon,2,h2,10,4
247,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,57.427878037966806,57.427878037966806,5,5,5,128,33,110,22,2,7,6,300,0,313,807,130,135,178,267,46,0.24436090225563908,31.3,4.6,collision_intent:135;pi_clear_path:1;pi_entry:45;state:132,0.30000000000000004,0.09545454545454546,known_visit_horizon,commitment_horizon,2,h2,10,4
248,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,40.52949093488911,40.52949093488911,3,3,3,85,24,84,5,2,5,1,218,0,220,556,101,88,132,177,43,0.25699745547073793,22.0,4.3,collision_intent:88;pi_clear_path:2;pi_entry:41;state:89,0.25,0.11309523809523814,known_visit_horizon,commitment_horizon,2,h2,10,4
249,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,45.00784639728566,45.00784639728566,1,1,1,102,27,96,10,2,0,0,229,0,239,613,103,103,136,209,30,0.25307125307125306,23.9,3.0,collision_intent:103;pi_clear_path:1;pi_entry:29;state:106,0.10000000000000009,0.09375,known_visit_horizon,commitment_horizon,2,h2,10,4
250,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,52.77372733991222,52.77372733991222,3,3,3,104,31,93,15,0,4,4,301,0,259,675,99,110,149,218,41,0.22297297297297297,25.9,4.1,collision_intent:110;pi_clear_path:2;pi_entry:39;state:108,0.3500000000000001,0.1370967741935485,known_visit_horizon,commitment_horizon,2,h2,10,4
251,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,55.22508788787738,55.22508788787738,3,3,3,110,31,105,9,0,4,4,306,0,274,713,108,117,157,231,43,0.2297872340425532,27.4,4.3,collision_intent:117;pi_clear_path:3;pi_entry:40;state:114,0.30000000000000004,0.06904761904761902,known_visit_horizon,commitment_horizon,2,h2,10,4
252,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,49.05457980547769,49.05457980547769,3,3,3,102,29,101,5,2,3,2,266,0,258,667,104,108,150,214,44,0.232662192393736,25.8,4.4,collision_intent:108;pi_clear_path:3;pi_entry:41;state:106,0.44999999999999996,0.08168316831683176,known_visit_horizon,commitment_horizon,2,h2,10,4
253,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,34.087896808251415,34.087896808251415,1,1,1,62,20,61,5,0,0,0,199,0,159,411,64,64,95,130,29,0.22614840989399293,15.9,2.9,collision_intent:64;pi_clear_path:2;pi_entry:27;state:66,0.10000000000000009,0.14344262295081966,known_visit_horizon,commitment_horizon,2,h2,10,4
254,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,53.29511305665641,53.29511305665641,6,6,6,114,31,106,12,1,6,2,274,0,283,730,117,120,163,238,45,0.2402464065708419,28.3,4.5,collision_intent:120;pi_clear_path:2;pi_entry:43;state:118,0.30000000000000004,0.0660377358490567,known_visit_horizon,commitment_horizon,2,h2,10,4
255,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,44.31860962924476,44.31860962924476,1,1,1,100,26,100,4,1,3,1,224,0,247,634,104,101,146,205,42,0.23908045977011494,24.7,4.2,collision_intent:101;pi_entry:42;state:104,0.25,0.030000000000000027,known_visit_horizon,commitment_horizon,2,h2,10,4
256,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,39.31420517811257,39.31420517811257,4,4,4,81,23,77,8,0,3,2,213,0,210,529,99,86,124,171,39,0.26756756756756755,21.0,3.9,collision_intent:86;pi_clear_path:3;pi_entry:36;state:85,0.3500000000000001,0.11363636363636354,known_visit_horizon,commitment_horizon,2,h2,10,4
257,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,44.03012398248592,44.03012398248592,3,3,3,102,26,96,10,1,0,0,225,0,251,628,122,103,148,209,42,0.2766439909297052,25.1,4.2,collision_intent:103;pi_entry:42;state:106,0.25,0.078125,known_visit_horizon,commitment_horizon,2,h2,10,4
258,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,49.58085713409221,49.58085713409221,4,4,4,114,30,105,13,1,1,1,251,0,280,704,134,116,164,234,46,0.27346938775510204,28.0,4.6,collision_intent:116;pi_clear_path:2;pi_entry:44;state:118,0.1499999999999999,0.050000000000000044,known_visit_horizon,commitment_horizon,2,h2,10,4
259,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,44.728347145874245,44.728347145874245,3,3,3,91,25,82,13,0,4,2,239,0,230,597,90,95,135,190,40,0.22388059701492538,23.0,4.0,collision_intent:95;pi_clear_path:2;pi_entry:38;state:95,0.1499999999999999,0.07317073170731714,known_visit_horizon,commitment_horizon,2,h2,10,4
260,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,44.35956119734375,44.35956119734375,1,1,1,104,26,103,5,1,2,2,227,0,248,634,108,105,143,213,35,0.2529274004683841,24.8,3.5,collision_intent:105;pi_clear_path:1;pi_entry:34;state:108,0.1499999999999999,0.02669902912621369,known_visit_horizon,commitment_horizon,2,h2,10,4
261,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,40.45724827995663,40.45724827995663,1,1,1,85,24,81,8,1,0,0,214,0,210,530,99,86,124,175,35,0.2668463611859838,21.0,3.5,collision_intent:86;pi_clear_path:2;pi_entry:33;state:89,0.10000000000000009,0.12037037037037046,known_visit_horizon,commitment_horizon,2,h2,10,4
262,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,60.69490608010759,60.69490608010759,6,6,6,111,34,99,16,2,3,1,342,0,282,691,153,117,165,232,50,0.3103448275862069,28.2,5.0,collision_intent:117;pi_clear_path:6;pi_entry:44;state:115,0.30000000000000004,0.07323232323232332,known_visit_horizon,commitment_horizon,2,h2,10,4
263,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,53.993227219176404,53.993227219176404,1,1,1,111,32,107,8,1,0,0,294,0,274,678,143,113,161,228,46,0.2966804979253112,27.4,4.6,collision_intent:113;pi_clear_path:2;pi_entry:44;state:115,0.1499999999999999,0.0911214953271029,known_visit_horizon,commitment_horizon,2,h2,10,4
264,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,52.085330651614576,52.085330651614576,3,3,3,113,30,107,10,3,2,2,280,0,283,727,120,117,166,234,49,0.24193548387096775,28.3,4.9,collision_intent:117;pi_clear_path:2;pi_entry:47;state:117,0.30000000000000004,0.06775700934579443,known_visit_horizon,commitment_horizon,2,h2,10,4
265,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,36.73792164104187,36.73792164104187,0,0,0,87,22,89,2,1,1,1,190,0,218,557,93,88,130,179,39,0.24093264248704663,21.8,3.9,collision_intent:88;pi_clear_path:1;pi_entry:38;state:91,0.25,0.0196629213483146,known_visit_horizon,commitment_horizon,2,h2,10,4
