mission,scenario,comm_model,comm_label,degradation_pct,metric,algorithm,attempted_trial_n,six_way_paired_n,eligible_n,mean,median,sd,ci95_low,ci95_high,source_column,scope,ci_method
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_3,30,unique_cell_contribution_gini,HIPC,500,386,386,0.0634832156800376,0.0584925933935232,0.0422093654504051,0.0592591498948041,0.0677072814652712,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_3,30,unique_cell_contribution_gini,DMCHBA,500,386,386,0.0522410402662469,0.0446644237405107,0.0392620707333091,0.0483119224538302,0.0561701580786636,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_3,30,unique_cell_contribution_gini,DGA,500,386,386,0.0523331104811673,0.046546743697479,0.0348898759297704,0.04884153628683,0.0558246846755046,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_4,40,unique_cell_contribution_gini,CBAA,500,386,386,0.0706516960013866,0.0671045503791982,0.0480338409138179,0.0658447508655775,0.0754586411371956,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_4,40,unique_cell_contribution_gini,ACBBA,500,386,386,0.0649058553842496,0.0614857242037663,0.0411655041595999,0.0607862531159623,0.0690254576525369,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_4,40,unique_cell_contribution_gini,PI,500,386,386,0.0683217341076632,0.0612041467304624,0.0457192954611291,0.0637464151086308,0.0728970531066956,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_4,40,unique_cell_contribution_gini,HIPC,500,386,386,0.0674820851983644,0.0621364616691719,0.0458699227354687,0.0628916923049706,0.0720724780917582,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_4,40,unique_cell_contribution_gini,DMCHBA,500,386,386,0.055438941590581,0.0475071833501592,0.0412310968550906,0.0513127751899541,0.0595651079912078,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_4,40,unique_cell_contribution_gini,DGA,500,386,386,0.0512436616157848,0.0451807228915661,0.0341095622093655,0.0478301766429493,0.0546571465886202,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_5,50,unique_cell_contribution_gini,CBAA,500,386,386,0.0752086063980792,0.067440899322202,0.0526067525874987,0.069944031076799,0.0804731817193595,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_5,50,unique_cell_contribution_gini,ACBBA,500,386,386,0.066308537829176,0.0613216701785516,0.0439120999922043,0.0619140723555652,0.0707030033027867,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_5,50,unique_cell_contribution_gini,PI,500,386,386,0.0694110160741227,0.0653415453527436,0.0458353940350264,0.0648240786105983,0.073997953537647,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_5,50,unique_cell_contribution_gini,HIPC,500,386,386,0.0704258419729376,0.0652358142962417,0.0470987914877053,0.0657124711007119,0.0751392128451632,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_5,50,unique_cell_contribution_gini,DMCHBA,500,386,386,0.0601383626596119,0.051725393127548,0.045801676358163,0.0555547994634729,0.0647219258557508,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_5,50,unique_cell_contribution_gini,DGA,500,386,386,0.0544959612617804,0.0455851905979783,0.0379585845161632,0.0506972887065387,0.0582946338170221,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_6,60,unique_cell_contribution_gini,CBAA,500,386,386,0.0780332490590601,0.0718703175955578,0.0537652249034651,0.0726527406214964,0.0834137574966239,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_6,60,unique_cell_contribution_gini,ACBBA,500,386,386,0.0715359130907361,0.0626602564102564,0.047869201963863,0.0667454440556217,0.0763263821258504,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_6,60,unique_cell_contribution_gini,PI,500,386,386,0.0757506812418592,0.0705935558741211,0.0509307916704531,0.0706538262615871,0.0808475362221312,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_6,60,unique_cell_contribution_gini,HIPC,500,386,386,0.0741332392346229,0.0716802168021679,0.0516603627606656,0.0689633730577319,0.0793031054115139,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_6,60,unique_cell_contribution_gini,DMCHBA,500,386,386,0.0569334819924331,0.0505357417263875,0.0417670866256828,0.0527536768785246,0.0611132871063415,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_6,60,unique_cell_contribution_gini,DGA,500,386,386,0.0499668522937694,0.0434408602150537,0.0329916539461299,0.0466652410246813,0.0532684635628574,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_7,70,unique_cell_contribution_gini,CBAA,500,385,385,0.0768335157039938,0.068840579710145,0.0559278596670027,0.071229273409986,0.0824377579980016,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_7,70,unique_cell_contribution_gini,ACBBA,500,385,385,0.0724529361301018,0.0677570093457944,0.0507637987162841,0.0673661577433697,0.077539714516834,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_7,70,unique_cell_contribution_gini,PI,500,385,385,0.0738401728028043,0.0690883190883191,0.0516808436609536,0.0686615020730606,0.0790188435325481,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_7,70,unique_cell_contribution_gini,HIPC,500,385,385,0.0769331624537865,0.0687702265372167,0.0561261211324453,0.071309053401127,0.0825572715064459,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_7,70,unique_cell_contribution_gini,DMCHBA,500,385,385,0.0610352972118447,0.0546875,0.0455301929566471,0.056472951458919,0.0655976429647705,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,bernoulli_drop_0_7,70,unique_cell_contribution_gini,DGA,500,385,385,0.0509432248988989,0.0453216374269005,0.0348566595612685,0.0474504188644076,0.0544360309333903,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg32_58,70,unique_cell_contribution_gini,CBAA,500,385,385,0.0596561028133597,0.0489864864864864,0.0499610206909769,0.0546497666711352,0.0646624389555841,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg32_58,70,unique_cell_contribution_gini,ACBBA,500,385,385,0.0577479509017658,0.05,0.0434453006270087,0.0533945214535544,0.0621013803499773,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg32_58,70,unique_cell_contribution_gini,PI,500,385,385,0.059849121277739,0.0522151898734177,0.0466261809762953,0.0551769522193978,0.0645212903360801,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg32_58,70,unique_cell_contribution_gini,HIPC,500,385,385,0.0607960979663875,0.0536437246963563,0.0494931681814869,0.05583664291056,0.0657555530222151,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg32_58,70,unique_cell_contribution_gini,DMCHBA,500,385,385,0.0476194441484286,0.0406249999999999,0.0353206876606911,0.0440801402519437,0.0511587480449135,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg32_58,70,unique_cell_contribution_gini,DGA,500,385,385,0.0470961156442761,0.0432330827067668,0.0332647404642498,0.0437628276100313,0.0504294036785209,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg37_79,60,unique_cell_contribution_gini,CBAA,500,386,386,0.06361407042462,0.0570798043659787,0.0470726856649521,0.0589033120700551,0.0683248287791849,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg37_79,60,unique_cell_contribution_gini,ACBBA,500,386,386,0.0620910287223753,0.0526627742392074,0.0483907378739244,0.0572483674315861,0.0669336900131644,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg37_79,60,unique_cell_contribution_gini,PI,500,386,386,0.062883338516494,0.0545461758172009,0.0477728747700832,0.0581025093420858,0.0676641676909023,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg37_79,60,unique_cell_contribution_gini,HIPC,500,386,386,0.06489914795303,0.0560920484898293,0.0492912799163669,0.0599663656952693,0.0698319302107907,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg37_79,60,unique_cell_contribution_gini,DMCHBA,500,386,386,0.0490804883991672,0.038314738696418,0.0390780260768324,0.045169788696762,0.0529911881015725,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg37_79,60,unique_cell_contribution_gini,DGA,500,386,386,0.0423793433707065,0.0373789483211149,0.0301643606936603,0.0393606710315251,0.0453980157098878,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
