mission,scenario,comm_model,comm_label,degradation_pct,metric,algorithm,attempted_trial_n,six_way_paired_n,eligible_n,mean,median,sd,ci95_low,ci95_high,source_column,scope,ci_method,panel_model
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg37_79,60,total_team_steps,PI,500,500,500,121.692,118,26.3861629493638,119.373570042429,124.010429957571,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg37_79,60,total_team_steps,HIPC,500,500,500,74.772,71,21.0593211194479,72.9216149681509,76.6223850318491,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg37_79,60,total_team_steps,DMCHBA,500,500,500,96.896,93.5,19.6918440335812,95.1657688476009,98.6262311523991,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg37_79,60,total_team_steps,DGA,500,500,500,95.518,92.5,19.5169541424372,93.8031356125103,97.2328643874897,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg42_16,50,total_team_steps,CBAA,500,500,500,95.212,93,16.5393517500725,93.7587637469776,96.6652362530224,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg42_16,50,total_team_steps,ACBBA,500,500,500,102.586,101,21.2388507590012,100.719840530033,104.452159469967,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg42_16,50,total_team_steps,PI,500,500,500,113.31,111,23.953819548078,111.205288794165,115.414711205835,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg42_16,50,total_team_steps,HIPC,500,500,500,64.24,61,16.9728771018419,62.7486718817513,65.7313281182487,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg42_16,50,total_team_steps,DMCHBA,500,500,500,86.48,85,13.5304007142055,85.29114634159,87.66885365841,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg42_16,50,total_team_steps,DGA,500,500,500,84.904,83.5,16.9669838534185,83.4131896942016,86.3948103057984,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg46_04,40,total_team_steps,CBAA,500,500,500,89.51,88,13.627814742993,88.3125870219549,90.7074129780451,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg46_04,40,total_team_steps,ACBBA,500,500,500,94.862,93,18.1164944385354,93.2701875218814,96.4538124781186,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg46_04,40,total_team_steps,PI,500,500,500,103.302,101,20.8692560407742,101.46831510652,105.13568489348,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg46_04,40,total_team_steps,HIPC,500,500,500,59.31,57,14.0572084789421,58.0748581826792,60.5451418173208,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg46_04,40,total_team_steps,DMCHBA,500,500,500,81.356,81,10.8269899520987,80.4046825271474,82.3073174728526,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg46_04,40,total_team_steps,DGA,500,500,500,79.086,78,15.7939704636298,77.6982569491389,80.4737430508611,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,CBAA,500,500,500,84.342,84,11.0277949074619,83.3730387255444,85.3109612744556,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,ACBBA,500,500,500,88.076,86,17.1652998528449,86.5677645856317,89.5842354143683,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,PI,500,500,500,93.214,92,18.8627625660518,91.5566163971016,94.8713836028984,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,HIPC,500,500,500,55.96,55,10.0570716105016,55.0763316867265,56.8436683132735,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,DMCHBA,500,500,500,79.296,79,10.8063842185885,78.3464930575364,80.2455069424636,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,DGA,500,500,500,76.104,76,14.7190517687091,74.8107050774643,77.3972949225357,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,CBAA,500,500,500,81.478,81,11.2023435495437,80.49370194461,82.46229805539,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,ACBBA,500,500,500,80.78,79,14.7298859153137,79.4857531311695,82.0742468688305,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,PI,500,500,500,83.058,81.5,17.2233540243384,81.5446636344017,84.5713363655983,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,HIPC,500,500,500,54.528,54,9.28599350369692,53.7120827495042,55.3439172504958,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,DMCHBA,500,500,500,78.338,79,10.5149838692954,77.4140970569032,79.2619029430968,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,DGA,500,500,500,74.656,73,14.6832168721786,73.3658537238894,75.9461462761106,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,CBAA,500,500,500,79.292,79,9.93560105563188,78.4190047419151,80.1649952580849,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,ACBBA,500,500,500,75.268,74,13.3257392535389,74.0971289964565,76.4388710035435,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,PI,500,500,500,73.724,72,14.4532909483784,72.4540562501447,74.9939437498553,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,HIPC,500,500,500,53.572,53,7.6766319017333,52.8974899013404,54.2465100986596,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,DMCHBA,500,500,500,77.216,78,9.65835968597397,76.3673646573043,78.0646353426957,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,DGA,500,500,500,72.076,71,14.0868414559265,70.8382544702067,73.3137455297933,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,CBAA,500,500,500,78.13,79,9.56996700814972,77.2891313126036,78.9708686873964,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,ACBBA,500,500,500,72.952,72,11.7865831811502,71.9163675134948,73.9876324865051,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,PI,500,500,500,68.416,66.5,12.1656463001272,67.3470609924772,69.4849390075228,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,HIPC,500,500,500,53.22,53,7.6710684119725,52.545978739424,53.894021260576,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,DMCHBA,500,500,500,77.158,77,9.82130092726048,76.2950477649298,78.0209522350702,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,DGA,500,500,500,71.842,71,14.224827853261,70.5921302444172,73.0918697555828,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,CBAA,100,100,100,413.78,402.5,31.9192731746824,407.446523708696,420.113476291304,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,ACBBA,100,100,100,415,419.5,27.7117194331098,409.501393654537,420.498606345463,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,PI,100,100,100,400.73,399,20.5051631832501,396.661330761834,404.798669238166,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,HIPC,100,100,100,400.58,399.5,21.4279059059711,396.328238586604,404.831761413396,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,DMCHBA,100,100,100,413.24,414.5,28.8948354408104,407.506637770729,418.973362229271,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,DGA,100,100,100,480.73,471.5,54.1014488500703,469.995098809051,491.464901190949,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_05,5,total_team_steps,CBAA,100,100,100,441.26,429,39.4893208937108,433.424462007913,449.095537992087,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_05,5,total_team_steps,ACBBA,100,100,100,492.9,491,56.399280029791,481.7091592512,504.0908407488,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_05,5,total_team_steps,PI,100,100,100,441.01,429.5,45.5590403939346,431.970097975589,450.049902024411,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_05,5,total_team_steps,HIPC,100,100,100,440.93,434,41.7068303395223,432.654460024662,449.205539975338,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_05,5,total_team_steps,DMCHBA,100,100,100,442.62,444,47.4705182298456,433.200819303144,452.039180696856,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_05,5,total_team_steps,DGA,100,100,100,513.25,513,44.9921149096195,504.322588291211,522.177411708789,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_1,10,total_team_steps,CBAA,100,100,100,479.83,472.5,50.6523215338416,469.779480497928,489.880519502072,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_1,10,total_team_steps,ACBBA,100,100,100,521.99,516,59.6067067950369,510.162736195368,533.817263804632,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_1,10,total_team_steps,PI,100,100,100,486.27,472.5,49.4370030718618,476.460626047302,496.079373952697,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_1,10,total_team_steps,HIPC,100,100,100,474.99,469,51.1585957507819,464.839024709592,485.140975290408,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_1,10,total_team_steps,DMCHBA,100,100,100,469.29,460.5,58.4004453767437,457.702084630781,480.877915369219,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_1,10,total_team_steps,DGA,100,100,100,552.54,551,47.1544678517724,543.183530554914,561.896469445086,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_2,20,total_team_steps,CBAA,100,100,100,580.11,573,57.2552136922874,568.749323442951,591.470676557049,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_2,20,total_team_steps,ACBBA,100,100,100,610.93,606.5,82.2360798450585,594.612577634581,627.247422365419,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_2,20,total_team_steps,PI,100,100,100,575.55,568,68.4308063121081,561.971843411011,589.128156588989,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_2,20,total_team_steps,HIPC,100,100,100,584,579.5,59.723605809672,572.149540894723,595.850459105277,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_2,20,total_team_steps,DMCHBA,100,100,100,542.44,529.5,77.3476110121892,527.092555907092,557.787444092909,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_2,20,total_team_steps,DGA,100,100,100,656.33,651,54.5558846088536,645.504928895456,667.155071104544,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_3,30,total_team_steps,CBAA,100,100,100,679.37,680.5,58.4188386316495,667.778435009963,690.961564990037,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_3,30,total_team_steps,ACBBA,100,100,100,679.68,672.5,74.5767694758532,664.882350981726,694.477649018274,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_3,30,total_team_steps,PI,100,100,100,683.13,679.5,67.2266864700126,669.790766911244,696.469233088756,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_3,30,total_team_steps,HIPC,100,100,100,686.91,680,62.2581940572703,674.556623598125,699.263376401875,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_3,30,total_team_steps,DMCHBA,100,100,100,608.15,606,79.3541321093507,592.404418589637,623.895581410363,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_3,30,total_team_steps,DGA,100,100,100,741.77,741,48.5196731941662,732.142644196647,751.397355803353,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_4,40,total_team_steps,CBAA,100,100,100,785.89,792.5,60.4815515740798,773.889148011316,797.890851988684,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_4,40,total_team_steps,ACBBA,100,100,100,769.4,769.5,71.0350603433248,755.305102911533,783.494897088467,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_4,40,total_team_steps,PI,100,100,100,771.39,763,69.2522683142341,757.648847528047,785.131152471953,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_4,40,total_team_steps,HIPC,100,100,100,786.51,787,62.3065888177247,774.147021027719,798.872978972281,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_4,40,total_team_steps,DMCHBA,100,100,100,699.55,703,97.5673168285944,680.190527603548,718.909472396452,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_4,40,total_team_steps,DGA,100,100,100,820.19,824,57.2135279263373,808.837594803295,831.542405196705,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_5,50,total_team_steps,CBAA,100,100,100,871.26,876.5,57.436239571908,859.863403981051,882.656596018949,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_5,50,total_team_steps,ACBBA,100,100,100,841.53,833.5,73.167367981729,827.012006815338,856.047993184662,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_5,50,total_team_steps,PI,100,100,100,869.27,865,62.1587825043593,856.936349006971,881.603650993029,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_5,50,total_team_steps,HIPC,100,100,100,867.56,866,58.8899538687769,855.874955526001,879.245044473999,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_5,50,total_team_steps,DMCHBA,100,100,100,797.74,774,93.4713935604975,779.193247641612,816.286752358388,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_5,50,total_team_steps,DGA,100,100,100,910.25,917,65.8314921108078,897.187603741063,923.312396258937,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_6,60,total_team_steps,CBAA,100,100,100,951.73,951.5,54.299181495775,940.955864362304,962.504135637696,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_6,60,total_team_steps,ACBBA,100,100,100,922.67,914.5,77.7160143656949,907.24945668919,938.09054331081,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_6,60,total_team_steps,PI,100,100,100,969.33,971.5,47.8408673192553,959.837334009026,978.822665990974,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_6,60,total_team_steps,HIPC,100,100,100,968.93,969,53.9805904137232,958.219079744864,979.640920255136,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_6,60,total_team_steps,DMCHBA,100,100,100,862.21,864.5,104.201949903235,841.534072462174,882.885927537826,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_6,60,total_team_steps,DGA,100,100,100,1000.84,1014.5,71.4669832647895,986.659400033282,1015.02059996672,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_7,70,total_team_steps,CBAA,100,100,100,1058.12,1063,53.8398823298578,1047.43699928139,1068.80300071861,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_7,70,total_team_steps,ACBBA,100,100,100,1014.05,1007.5,69.8269686837081,1000.19481450653,1027.90518549347,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_7,70,total_team_steps,PI,100,100,100,1064.16,1065.5,51.0699104911665,1054.02662178914,1074.29337821086,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_7,70,total_team_steps,HIPC,100,100,100,1066.38,1064,45.3426416468555,1057.38303618181,1075.37696381819,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_7,70,total_team_steps,DMCHBA,100,100,100,953.95,942.5,93.3206024867223,935.433167862084,972.466832137916,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,bernoulli,bernoulli_drop_0_7,70,total_team_steps,DGA,100,100,100,1043.08,1070.5,118.355711072319,1019.59565917824,1066.56434082176,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,bernoulli
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,CBAA,100,100,100,413.78,402.5,31.9192731746824,407.446523708696,420.113476291304,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,ACBBA,100,100,100,415,419.5,27.7117194331098,409.501393654537,420.498606345463,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,PI,100,100,100,400.73,399,20.5051631832501,396.661330761834,404.798669238166,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,HIPC,100,100,100,400.58,399.5,21.4279059059711,396.328238586604,404.831761413396,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,DMCHBA,100,100,100,413.24,414.5,28.8948354408104,407.506637770729,418.973362229271,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,DGA,100,100,100,480.73,471.5,54.1014488500703,469.995098809051,491.464901190949,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,total_team_steps,CBAA,100,100,100,441.18,441,29.6594747836917,435.294916736135,447.065083263865,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,total_team_steps,ACBBA,100,100,100,465.98,467.5,52.5726010754498,455.548455376119,476.411544623881,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,total_team_steps,PI,100,100,100,432.56,428,30.7042983862836,426.467601065776,438.652398934224,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,total_team_steps,HIPC,100,100,100,438.62,438.5,34.0551483818986,431.862719729449,445.377280270551,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
