mission,scenario,comm_model,metric,algorithm,total_trial_count,eligible_n,mean,median,sd,ci95_low,ci95_high,wilcoxon_nonzero_n,wilcoxon_w_positive,wilcoxon_w_negative,wilcoxon_p_two_sided,rank_biserial,log_offset_c,units,source_column,eligibility_rule,ci_method,wilcoxon_method
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,max_agent_steps,CBAA,500,383,0.413675849443182,0.403074512921942,0.776757051035206,0.33563678130959,0.491714917576775,357,52259,11644,2.30529834530243e-25,0.635572664820118,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,team_task_replans,CBAA,100,100,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,team_task_replans,ACBBA,100,100,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,team_task_replans,PI,100,100,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,team_task_replans,HIPC,100,100,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,team_task_replans,DMCHBA,100,100,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,team_task_replans,DGA,100,100,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,team_path_replans,CBAA,100,100,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,team_path_replans,ACBBA,100,100,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,team_path_replans,PI,100,100,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,team_path_replans,HIPC,100,100,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,team_path_replans,DMCHBA,100,100,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,team_path_replans,DGA,100,100,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,system_cell_revisits,CBAA,100,100,3.71245148547135,3.72196021957475,0.464473228999077,3.62028992002116,3.80461305092154,100,5050,0,3.95591160889956e-18,1,1,percent metric change per +1 percentage point degradation,system_revisits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,system_cell_revisits,ACBBA,100,100,3.17544343046216,3.13395891426157,0.520010165111759,3.07226213200501,3.27862472891932,100,5050,0,3.95591160889956e-18,1,1,percent metric change per +1 percentage point degradation,system_revisits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,system_cell_revisits,PI,100,100,3.87126627577371,3.81074393720517,0.454473723789788,3.78108882909782,3.96144372244961,100,5050,0,3.95591160889956e-18,1,1,percent metric change per +1 percentage point degradation,system_revisits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,system_cell_revisits,HIPC,100,100,3.93973812145112,3.90720393966526,0.523347976606451,3.83589452877909,4.04358171412315,100,5050,0,3.95591160889956e-18,1,1,percent metric change per +1 percentage point degradation,system_revisits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,system_cell_revisits,DMCHBA,100,100,3.56340621644751,3.45114262997275,0.687172169061146,3.4270563498019,3.69975608309313,100,5050,0,3.95591160889956e-18,1,1,percent metric change per +1 percentage point degradation,system_revisits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,bernoulli,system_cell_revisits,DGA,100,100,2.54666872748735,2.5632852788486,0.434713613967108,2.46041211529884,2.63292533967586,100,5050,0,3.95591160889956e-18,1,1,percent metric change per +1 percentage point degradation,system_revisits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,max_agent_steps,CBAA,100,3,1.84963972486164,1.85234587857097,0.0119910761845234,1.82007447985447,1.87920496986881,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,max_agent_steps,ACBBA,100,3,1.22642348306605,1.0790163913194,0.322529681513117,0.431193020905614,2.02165394522649,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,max_agent_steps,PI,100,3,1.70376596557014,1.74390300947487,0.0863279250776314,1.49091549105018,1.91661644009009,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,max_agent_steps,HIPC,100,3,1.59921256775467,1.64877281094633,0.107295235651763,1.3346650091093,1.86376012640005,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,max_agent_steps,DMCHBA,100,3,1.31592680122457,1.32045350756465,0.0159598123931044,1.2765762244782,1.35527737797093,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,max_agent_steps,DGA,100,3,1.21385142854571,1.00177983607557,0.414775961168855,0.191178173340405,2.23652468375101,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,total_team_steps,CBAA,100,3,0.197576997357703,0.242936795784909,0.142876062881587,-0.154698790048759,0.549852784764166,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,total_team_steps,ACBBA,100,3,1.14843856264321,1.09285491678945,0.174584392127128,0.717982592867263,1.57889453241916,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,total_team_steps,PI,100,3,0.615473102971039,0.607163705670555,0.040871462373435,0.514700263212792,0.716245942729286,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,total_team_steps,HIPC,100,3,0.856594465990549,0.836718295900529,0.571537486343381,-0.552590627532011,2.26577955951311,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,total_team_steps,DMCHBA,100,3,1.07686438522246,1.08653441972935,0.140083129895938,0.731474864464516,1.42225390598041,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,total_team_steps,DGA,100,3,0.758779624039622,0.832305987712378,0.180278684895576,0.314283783425477,1.20327546465377,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_messages_per_step,CBAA,100,3,-0.490343640200793,-0.476840163867165,0.0378143042189389,-0.583578738686075,-0.39710854171551,3,0,6,0.18144920772142,-1,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_messages_per_step,ACBBA,100,3,-0.459380344367573,-0.493808600963674,0.0626975277674484,-0.613967617541677,-0.304793071193469,3,0,6,0.18144920772142,-1,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_messages_per_step,PI,100,3,0.523283423893635,0.508212970706468,0.0284095101887542,0.453236822876433,0.593330024910838,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_messages_per_step,HIPC,100,3,0.55243565509504,0.535344646402591,0.421031985352363,-0.48566247815373,1.59053378834381,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_messages_per_step,DMCHBA,100,3,0.00292381628332894,0.00281852406942562,0.00404080788920385,-0.00703921567750609,0.012886848244164,3,5,1,0.422678074170635,0.666666666666667,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_messages_per_step,DGA,100,3,-0.551452414670706,-0.552866748354808,0.0529653285768815,-0.682043938914529,-0.420860890426882,3,0,6,0.18144920772142,-1,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,max_agent_messages,CBAA,100,3,0.969466720742148,0.96692751435179,0.0262898245583709,0.904646425023659,1.03428701646064,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,max_agent_messages,ACBBA,100,3,0.682066373756829,0.628679675586352,0.145019737847807,0.324505132850053,1.0396276146636,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,max_agent_messages,PI,100,3,1.73303483066735,1.76786692593081,0.0668497216871395,1.56820989169379,1.89785976964091,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,max_agent_messages,HIPC,100,3,1.61967429550173,1.59448987937332,0.12097491215098,1.32139807221488,1.91795051878858,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,max_agent_messages,DMCHBA,100,3,1.30943353081889,1.31421010681412,0.0249203283597284,1.24798987036033,1.37087719127744,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,max_agent_messages,DGA,100,3,0.479762404511471,0.277492579911631,0.38375340663758,-0.466421517180199,1.42594632620314,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,messages_per_unique_cell,CBAA,100,3,-0.293754565706509,-0.222453717362758,0.12622181108924,-0.604967563829109,0.0174584324160902,3,0,6,0.18144920772142,-1,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,messages_per_unique_cell,ACBBA,100,3,0.683733320499195,0.617498806713845,0.139126299985226,0.340702963364689,1.0267636776337,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,messages_per_unique_cell,PI,100,3,1.14197105342949,1.13866935384834,0.0253215022393346,1.07953825706199,1.20440384979699,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,messages_per_unique_cell,HIPC,100,3,1.41216143466361,1.37654226890569,0.153202752675061,1.0344241199381,1.78989874938913,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,messages_per_unique_cell,DMCHBA,100,3,1.0798159159997,1.08938356803292,0.136006288918903,0.744478270526883,1.41515356147251,3,6,0,0.18144920772142,1,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,messages_per_unique_cell,DGA,100,3,0.203134051076925,0.281601911204943,0.179804624275589,-0.24019294379206,0.646461045945911,3,5,1,0.422678074170635,0.666666666666667,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,unique_cell_contribution_gini,CBAA,100,3,0.66585575385499,0.660959850461196,0.0421095017758525,0.562030399235046,0.769681108474934,3,6,0,0.18144920772142,1,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,unique_cell_contribution_gini,ACBBA,100,3,0.127804329362406,0.137969136446747,0.0242905287591181,0.0679135052974294,0.187695153427382,3,6,0,0.18144920772142,1,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,unique_cell_contribution_gini,PI,100,3,0.625168409230318,0.599053816421291,0.0600052444439355,0.477219240498509,0.773117577962128,3,6,0,0.18144920772142,1,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,unique_cell_contribution_gini,HIPC,100,3,0.437450191945706,0.448455424769656,0.212442177897374,-0.0863480846009095,0.961248468492321,3,6,0,0.18144920772142,1,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,unique_cell_contribution_gini,DMCHBA,100,3,0.325730320627904,0.33032529204855,0.0257159903953106,0.262324872698162,0.389135768557646,3,6,0,0.18144920772142,1,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,unique_cell_contribution_gini,DGA,100,3,0.285065005607136,0.249925516460148,0.0987422149300091,0.0416058087817326,0.52852420243254,3,6,0,0.18144920772142,1,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_task_replans,CBAA,100,3,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_task_replans,ACBBA,100,3,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_task_replans,PI,100,3,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_task_replans,HIPC,100,3,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_task_replans,DMCHBA,100,3,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_task_replans,DGA,100,3,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_path_replans,CBAA,100,3,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_path_replans,ACBBA,100,3,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_path_replans,PI,100,3,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_path_replans,HIPC,100,3,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_path_replans,DMCHBA,100,3,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,team_path_replans,DGA,100,3,0,0,0,0,0,0,0,0,1,,1,percent metric change per +1 percentage point degradation,path_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,system_cell_revisits,CBAA,100,3,0.573583113398183,0.41096607696689,1.01870061698248,-1.93812916885005,3.08529539564641,3,5,1,0.422678074170635,0.666666666666667,1,percent metric change per +1 percentage point degradation,system_revisits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
