trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
40,DGA,ideal,1.0,19,361,2,220,180.5,g19_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,351,35,316,333,20,2,7,5,969,967,0,358,611,717,252,899,252,0.0,2.90990990990991,2.8449367088607596,0.717948717948718,0.7974683544303798,0.7567567567567568,clue:8;collision_intent:357;dga_entry:252;state:351;target:1,176,491,0.0045045045045044585,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dga,g19_d220_ideal_dga
41,DGA,ideal,1.0,19,361,2,220,180.5,g19_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,47,47,0,49,0,0,0,0,95,94,0,48,47,95,0,0,0,0.0,1.9387755102040816,0.0,0.0,0.0,0.0,collision_intent:47;state:47;target:1,24,49,0.010204081632652962,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dga,g19_d220_ideal_dga
42,DGA,ideal,1.0,19,361,2,220,180.5,g19_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,273,143,130,261,14,1,0,0,626,626,0,274,352,551,75,340,75,0.0,2.3984674329501914,2.6153846153846154,0.27472527472527475,0.5769230769230769,0.28735632183908044,clue:4;collision_intent:273;dga_entry:75;state:273;target:1,138,314,0.013409961685823646,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dga,g19_d220_ideal_dga
43,DGA,ideal,1.0,19,361,2,220,180.5,g19_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,129,86,43,129,2,0,0,0,291,291,0,130,161,261,30,119,30,0.0,2.255813953488372,2.7674418604651163,0.23255813953488372,0.6976744186046512,0.23255813953488372,clue:2;collision_intent:129;dga_entry:30;state:129;target:1,65,146,0.011627906976744207,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dga,g19_d220_ideal_dga
44,DGA,ideal,1.0,19,361,2,220,180.5,g19_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,31,31,0,33,0,0,0,0,64,63,0,33,31,64,0,0,0,0.0,1.9393939393939394,0.0,0.0,0.0,0.0,collision_intent:32;state:31;target:1,16,33,0.015151515151515138,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dga,g19_d220_ideal_dga
45,DGA,ideal,1.0,19,361,2,220,180.5,g19_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,128,128,0,130,0,0,0,0,257,256,0,129,128,257,0,0,0,0.0,1.976923076923077,0.0,0.0,0.0,0.0,collision_intent:128;state:128;target:1,64,129,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dga,g19_d220_ideal_dga
46,DGA,ideal,1.0,19,361,2,220,180.5,g19_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,110,30,80,112,0,0,0,0,355,353,0,111,244,223,132,295,132,0.0,3.169642857142857,3.6875,1.2,1.65,1.1785714285714286,clue:2;collision_intent:110;dga_entry:132;state:110;target:1,55,180,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dga,g19_d220_ideal_dga
47,DGA,ideal,1.0,19,361,2,220,180.5,g19_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,172,84,88,156,18,2,0,0,396,395,0,173,223,351,45,228,45,0.0,2.5384615384615383,2.590909090909091,0.2616279069767442,0.5113636363636364,0.28846153846153844,clue:6;collision_intent:172;dga_entry:45;state:172;target:1,86,200,0.0064102564102563875,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dga,g19_d220_ideal_dga
48,DGA,ideal,1.0,19,361,2,220,180.5,g19_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,66,64,2,68,0,1,0,0,147,146,0,67,80,135,12,19,12,0.0,2.161764705882353,9.5,0.18181818181818182,6.0,0.17647058823529413,clue:2;collision_intent:66;dga_entry:12;state:66;target:1,33,74,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dga,g19_d220_ideal_dga
49,DGA,ideal,1.0,19,361,2,220,180.5,g19_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,134,60,74,128,8,1,0,0,322,322,0,135,187,271,51,202,51,0.0,2.515625,2.72972972972973,0.3805970149253731,0.6891891891891891,0.3984375,clue:2;collision_intent:134;dga_entry:51;state:134;target:1,68,163,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dga,g19_d220_ideal_dga
0,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,13,13,0,15,0,0,0,0,27,22,4,14,13,27,0,0,0,0.3076923076923077,1.8,0.0,0.0,0.0,0.0,collision_intent:13;state:13;target:1,7,15,0.03333333333333344,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
1,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,306,11,295,290,18,0,0,0,616,528,88,307,309,616,0,594,0,0.284789644012945,2.1241379310344826,2.013559322033898,0.0,0.0,0.0,clue:3;collision_intent:306;state:306;target:1,155,313,0.0,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
2,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,123,56,67,119,6,0,0,0,252,219,31,125,127,252,0,140,0,0.24603174603174602,2.1176470588235294,2.08955223880597,0.0,0.0,0.0,clue:4;collision_intent:124;state:123;target:1,63,129,0.004201680672268893,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
3,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,202,57,145,177,27,0,0,0,411,360,51,204,207,411,0,296,0,0.2463768115942029,2.3220338983050848,2.0413793103448277,0.0,0.0,0.0,clue:5;collision_intent:203;state:202;target:1,101,206,0.031073446327683607,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
4,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,314,50,264,244,72,0,2,2,636,555,80,317,319,636,0,536,0,0.2507836990595611,2.6065573770491803,2.0303030303030303,0.0,0.0,0.0,clue:5;collision_intent:316;state:314;target:1,158,320,0.05327868852459017,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
5,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,242,219,23,244,0,0,0,0,489,430,58,243,246,489,0,51,0,0.23673469387755103,2.0040983606557377,2.217391304347826,0.0,0.0,0.0,clue:4;collision_intent:242;state:242;target:1,121,245,0.0,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
6,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,195,92,103,181,16,0,1,1,396,348,46,197,199,396,0,212,0,0.23232323232323232,2.1878453038674035,2.058252427184466,0.0,0.0,0.0,clue:4;collision_intent:196;state:195;target:1,98,199,0.0027624309392264568,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
7,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,153,59,94,150,5,0,0,0,309,280,28,154,155,309,0,190,0,0.18064516129032257,2.06,2.021276595744681,0.0,0.0,0.0,clue:2;collision_intent:153;state:153;target:1,77,155,0.020000000000000018,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
8,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,11,11,0,13,0,0,0,0,24,19,4,13,11,24,0,0,0,0.36363636363636365,1.8461538461538463,0.0,0.0,0.0,0.0,collision_intent:12;state:11;target:1,6,13,0.03846153846153855,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
9,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,196,175,21,198,0,0,0,0,395,351,44,197,198,395,0,45,0,0.2222222222222222,1.994949494949495,2.142857142857143,0.0,0.0,0.0,clue:2;collision_intent:196;state:196;target:1,98,198,0.0,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
10,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,340,28,312,332,10,1,5,4,691,616,75,346,345,691,0,635,0,0.21739130434782608,2.0813253012048194,2.03525641025641,0.0,0.0,0.0,clue:5;collision_intent:345;state:340;target:1,173,350,0.009036144578313143,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
11,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,265,74,191,264,3,0,0,0,538,467,71,267,271,538,0,390,0,0.26199261992619927,2.037878787878788,2.0418848167539267,0.0,0.0,0.0,clue:6;collision_intent:266;state:265;target:1,133,270,0.0,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
12,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,349,22,327,329,22,0,0,0,705,620,84,350,355,705,0,661,0,0.23661971830985915,2.142857142857143,2.021406727828746,0.0,0.0,0.0,clue:6;collision_intent:349;state:349;target:1,178,359,0.004559270516717229,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
13,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,68,68,0,70,0,0,0,0,137,123,12,69,68,137,0,0,0,0.1791044776119403,1.957142857142857,0.0,0.0,0.0,0.0,collision_intent:68;state:68;target:1,34,69,0.0,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
14,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,106,68,38,107,1,0,0,0,215,191,23,107,108,215,0,79,0,0.21495327102803738,2.0093457943925235,2.0789473684210527,0.0,0.0,0.0,clue:2;collision_intent:106;state:106;target:1,53,108,0.004672897196261738,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
15,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,112,29,83,107,7,0,0,0,230,203,27,113,117,230,0,172,0,0.23076923076923078,2.149532710280374,2.072289156626506,0.0,0.0,0.0,clue:5;collision_intent:112;state:112;target:1,57,117,0.004672897196261738,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
16,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,175,149,26,177,0,0,0,0,355,310,45,176,179,355,0,57,0,0.25139664804469275,2.005649717514124,2.1923076923076925,0.0,0.0,0.0,clue:4;collision_intent:175;state:175;target:1,88,179,0.0028248587570620654,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
17,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,104,104,0,106,0,0,0,0,209,177,31,105,104,209,0,0,0,0.2980769230769231,1.971698113207547,0.0,0.0,0.0,0.0,collision_intent:104;state:104;target:1,52,105,0.0,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
18,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,176,45,131,174,4,0,0,0,356,301,55,177,179,356,0,266,0,0.30726256983240224,2.045977011494253,2.030534351145038,0.0,0.0,0.0,clue:3;collision_intent:176;state:176;target:1,89,180,0.011494252873563315,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
19,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,104,104,0,106,0,0,0,0,209,187,21,105,104,209,0,0,0,0.20388349514563106,1.971698113207547,0.0,0.0,0.0,0.0,collision_intent:104;state:104;target:1,52,105,0.0,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
20,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,12,12,0,14,0,0,0,0,25,21,4,13,12,25,0,0,0,0.3333333333333333,1.7857142857142858,0.0,0.0,0.0,0.0,collision_intent:12;state:12;target:1,6,13,0.0,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
21,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,172,111,61,170,4,0,0,0,351,312,39,173,178,351,0,128,0,0.21910112359550563,2.0647058823529414,2.098360655737705,0.0,0.0,0.0,clue:6;collision_intent:172;state:172;target:1,86,176,0.0117647058823529,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
22,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,37,37,0,39,0,0,0,0,76,68,7,39,37,76,0,0,0,0.1891891891891892,1.9487179487179487,0.0,0.0,0.0,0.0,collision_intent:38;state:37;target:1,19,39,0.012820512820512775,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
23,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,248,127,121,250,0,0,0,0,503,438,64,249,254,503,0,249,0,0.25196850393700787,2.012,2.0578512396694215,0.0,0.0,0.0,clue:6;collision_intent:248;state:248;target:1,125,253,0.0040000000000000036,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
24,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,120,120,0,122,0,0,0,0,241,217,23,121,120,241,0,0,0,0.19166666666666668,1.9754098360655739,0.0,0.0,0.0,0.0,collision_intent:120;state:120;target:1,61,123,0.008196721311475308,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
25,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,262,111,151,263,1,0,0,0,529,449,80,264,265,529,0,307,0,0.3018867924528302,2.011406844106464,2.033112582781457,0.0,0.0,0.0,clue:3;collision_intent:263;state:262;target:1,135,272,0.017110266159695797,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
26,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,175,54,121,163,14,0,0,0,357,309,47,176,181,357,0,249,0,0.2611111111111111,2.1901840490797544,2.0578512396694215,0.0,0.0,0.0,clue:6;collision_intent:175;state:175;target:1,88,180,0.015337423312883347,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
27,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,180,4,176,165,17,0,1,1,366,322,44,182,184,366,0,358,0,0.2391304347826087,2.2181818181818183,2.034090909090909,0.0,0.0,0.0,clue:4;collision_intent:181;state:180;target:1,91,184,0.021212121212121238,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
28,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,22,10,12,24,0,0,0,0,47,43,2,23,24,47,0,27,0,0.08695652173913043,1.9583333333333333,2.25,0.0,0.0,0.0,clue:2;collision_intent:22;state:22;target:1,11,24,0.0,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
29,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,168,41,127,162,8,0,0,0,344,301,41,170,174,344,0,262,0,0.23699421965317918,2.123456790123457,2.062992125984252,0.0,0.0,0.0,clue:6;collision_intent:169;state:168;target:1,84,172,0.0185185185185186,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
30,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,110,22,88,112,0,0,0,0,225,192,33,111,114,225,0,181,0,0.2894736842105263,2.0089285714285716,2.0568181818181817,0.0,0.0,0.0,clue:4;collision_intent:110;state:110;target:1,56,114,0.008928571428571397,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
31,DMCHBA,bernoulli,0.25,19,361,2,220,180.5,g19_d220_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,clue_search,81,68,13,83,0,0,0,0,167,140,26,82,85,167,0,31,0,0.30952380952380953,2.0120481927710845,2.3846153846153846,0.0,0.0,0.0,clue:4;collision_intent:81;state:81;target:1,41,85,0.006024096385542244,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba
