trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.961299855234195,36.961299855234195,1,1,1,82,22,78,8,9,0,0,192,0,388,899,264,85,303,171,217,0.2907488986784141,38.8,21.7,collision_intent:85;dga_entry:217;state:86,0.1499999999999999,0.07692307692307687,known_visit_core_500,10,4,8
424,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,45.41994288089849,45.41994288089849,2,2,2,100,26,97,7,4,7,5,239,0,374,862,259,106,268,210,164,0.32254047322540474,37.4,16.4,collision_intent:106;dga_entry:164;state:104,0.30000000000000004,0.03350515463917536,known_visit_core_500,10,4,8
425,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.90201016695438,43.90201016695438,1,1,1,71,26,71,4,0,0,0,261,0,241,582,138,74,167,149,92,0.27710843373493976,24.1,9.2,collision_intent:74;dga_entry:92;state:75,0.25,0.13732394366197176,known_visit_core_500,10,4,8
426,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,30.488877832259455,30.488877832259455,0,0,0,69,18,73,0,4,0,0,158,0,257,594,174,72,185,145,112,0.31521739130434784,25.7,11.2,collision_intent:72;dga_entry:112;state:73,0.25,0.010273972602739656,known_visit_core_500,10,4,8
427,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,32.96367884538393,32.96367884538393,0,0,0,73,20,75,2,3,1,1,173,0,254,600,161,75,179,152,102,0.3003731343283582,25.4,10.2,collision_intent:75;dga_entry:102;state:77,0.25,0.030000000000000027,known_visit_core_500,10,4,8
428,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.39974585841966,42.39974585841966,1,1,1,89,25,90,3,2,0,0,225,0,301,729,171,92,209,185,116,0.27403846153846156,30.1,11.6,collision_intent:92;dga_entry:116;state:93,0.25,0.07222222222222219,known_visit_core_500,10,4,8
429,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.607628965053486,33.607628965053486,3,3,3,75,20,72,7,4,0,0,174,0,343,803,223,78,265,157,186,0.2815656565656566,34.3,18.6,collision_intent:78;dga_entry:186;state:79,0.30000000000000004,0.03472222222222232,known_visit_core_500,10,4,8
430,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,37.45693130065373,37.45693130065373,0,0,0,67,22,70,1,6,0,0,213,0,307,697,222,70,237,141,166,0.3131170662905501,30.7,16.6,collision_intent:70;dga_entry:166;state:71,0.10000000000000009,0.16428571428571437,known_visit_core_500,10,4,8
431,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.85493730234907,38.85493730234907,2,2,2,88,23,85,7,2,3,2,197,0,331,780,211,93,238,185,146,0.29634831460674155,33.1,14.6,collision_intent:93;dga_entry:146;state:92,0.30000000000000004,0.09117647058823519,known_visit_core_500,10,4,8
432,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,60.39626736161982,60.39626736161982,1,1,1,104,36,93,15,2,26,1,334,0,334,774,226,109,225,217,117,0.33580980683506684,33.4,11.7,collision_intent:109;dga_entry:117;state:108,0.10000000000000009,0.06182795698924726,known_visit_core_500,10,4,8
433,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.25746302381822,39.25746302381822,3,3,3,84,23,82,6,3,2,1,200,0,325,741,232,89,236,177,148,0.3286118980169972,32.5,14.8,collision_intent:89;dga_entry:148;state:88,0.3500000000000001,0.0792682926829269,known_visit_core_500,10,4,8
434,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.22055393171835,44.22055393171835,1,1,1,97,26,95,6,4,1,1,230,0,410,950,277,103,307,204,206,0.3017429193899782,41.0,20.6,collision_intent:103;dga_entry:206;state:101,0.30000000000000004,0.018421052631578894,known_visit_core_500,10,4,8
435,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.952947639944504,36.952947639944504,0,0,0,54,22,57,1,0,0,0,226,0,229,540,145,56,173,114,115,0.2804642166344294,22.9,11.5,collision_intent:56;dga_entry:115;state:58,0.30000000000000004,0.3114035087719298,known_visit_core_500,10,4,8
436,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,37.18788714003729,37.18788714003729,0,0,0,56,22,60,0,4,24,1,209,0,265,609,184,60,205,120,145,0.300163132137031,26.5,14.5,collision_intent:60;dga_entry:145;state:60,0.10000000000000009,0.15833333333333344,known_visit_core_500,10,4,8
437,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,50.87996588529155,50.87996588529155,1,1,1,101,30,98,7,7,5,1,272,0,464,1052,338,106,358,211,253,0.31529850746268656,46.4,25.3,collision_intent:106;dga_entry:253;state:105,0.3999999999999999,0.025510204081632626,known_visit_core_500,10,4,8
438,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.83833390302758,38.83833390302758,3,3,3,79,23,77,6,5,0,0,213,0,349,801,245,82,267,165,184,0.30625,34.9,18.4,collision_intent:82;dga_entry:184;state:83,0.30000000000000004,0.11363636363636354,known_visit_core_500,10,4,8
439,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.36149743164409,36.36149743164409,0,0,0,74,22,76,2,4,0,0,199,0,288,666,195,76,212,154,134,0.3080568720379147,28.8,13.4,collision_intent:76;dga_entry:134;state:78,0.10000000000000009,0.11184210526315796,known_visit_core_500,10,4,8
440,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,29.146915188901907,29.146915188901907,0,0,0,57,17,61,0,2,0,0,163,0,298,699,192,59,239,120,178,0.2689075630252101,29.8,17.8,collision_intent:59;dga_entry:178;state:61,0.3500000000000001,0.13524590163934436,known_visit_core_500,10,4,8
441,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,29.527210772211777,29.527210772211777,0,0,0,62,18,66,0,2,3,2,161,0,272,603,211,66,206,132,140,0.3425324675324675,27.2,14.0,collision_intent:66;dga_entry:140;state:66,0.25,0.06818181818181812,known_visit_core_500,10,4,8
442,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,41.01205596845804,41.01205596845804,1,1,1,74,24,76,2,4,0,0,237,0,374,842,278,76,298,154,220,0.3116591928251121,37.4,22.0,collision_intent:76;dga_entry:220;state:78,0.30000000000000004,0.20394736842105265,known_visit_core_500,10,4,8
443,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,40.874978661332264,40.874978661332264,1,1,1,81,24,82,3,2,0,0,225,0,324,761,210,84,240,169,155,0.29207232267037553,32.4,15.5,collision_intent:84;dga_entry:155;state:85,0.30000000000000004,0.12195121951219523,known_visit_core_500,10,4,8
444,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,30.32773316089481,30.32773316089481,2,2,2,69,18,69,4,4,0,0,160,0,270,626,181,72,198,145,125,0.3062605752961083,27.0,12.5,collision_intent:72;dga_entry:125;state:73,0.10000000000000009,0.0253623188405796,known_visit_core_500,10,4,8
445,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,29.60300975906767,29.60300975906767,0,0,0,51,18,55,0,1,0,0,176,0,287,641,218,52,235,107,180,0.310099573257468,28.7,18.0,collision_intent:52;dga_entry:180;state:55,0.30000000000000004,0.25909090909090904,known_visit_core_500,10,4,8
446,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.89619737511663,39.89619737511663,0,0,0,58,24,62,0,2,0,0,247,0,263,620,167,62,201,124,139,0.2778702163061564,26.3,13.9,collision_intent:62;dga_entry:139;state:62,0.1499999999999999,0.2983870967741935,known_visit_core_500,10,4,8
447,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.787049134791076,39.787049134791076,0,0,0,89,24,91,2,2,1,1,209,0,325,762,209,92,233,185,140,0.30071942446043165,32.5,14.0,collision_intent:92;dga_entry:140;state:93,0.1499999999999999,0.03571428571428581,known_visit_core_500,10,4,8
448,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,37.578024407999024,37.578024407999024,0,0,0,66,22,70,0,1,0,0,219,0,324,759,212,69,255,139,185,0.2774869109947644,32.4,18.5,collision_intent:69;dga_entry:185;state:70,0.25,0.22857142857142865,known_visit_core_500,10,4,8
449,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,37.56875959548506,37.56875959548506,1,1,1,85,22,87,2,4,0,0,197,0,326,756,219,86,240,175,151,0.3054393305439331,32.6,15.1,collision_intent:86;dga_entry:151;state:89,0.10000000000000009,0.02011494252873569,known_visit_core_500,10,4,8
450,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.71972456916614,39.71972456916614,1,1,1,86,24,87,3,1,0,0,210,0,328,796,185,89,239,179,149,0.25910364145658266,32.8,14.9,collision_intent:89;dga_entry:149;state:90,0.10000000000000009,0.07183908045977017,known_visit_core_500,10,4,8
451,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,41.66460571455189,41.66460571455189,1,1,1,87,24,88,3,6,2,1,218,0,327,764,215,91,236,182,145,0.3045325779036827,32.7,14.5,collision_intent:91;dga_entry:145;state:91,0.10000000000000009,0.07386363636363646,known_visit_core_500,10,4,8
452,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,53.907050906415996,53.907050906415996,2,2,2,89,32,86,7,4,0,0,315,0,316,739,207,92,224,185,131,0.30895522388059704,31.6,13.1,collision_intent:92;dga_entry:131;state:93,0.1499999999999999,0.08720930232558133,known_visit_core_500,10,4,8
453,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.025924976600415,33.025924976600415,1,1,1,52,20,55,1,1,2,2,202,0,251,578,173,57,194,113,138,0.2982758620689655,25.1,13.8,collision_intent:57;dga_entry:138;state:56,0.30000000000000004,0.1863636363636363,known_visit_core_500,10,4,8
454,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,40.98548266646338,40.98548266646338,1,1,1,70,24,69,5,5,3,2,237,0,370,836,271,76,294,150,220,0.3083048919226394,37.0,22.0,collision_intent:76;dga_entry:220;state:74,0.25,0.2065217391304348,known_visit_core_500,10,4,8
455,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,28.294355338848817,28.294355338848817,1,1,1,64,17,66,2,5,0,0,151,0,292,675,198,66,226,134,158,0.29333333333333333,29.2,15.8,collision_intent:66;dga_entry:158;state:68,0.3500000000000001,0.037878787878787845,known_visit_core_500,10,4,8
456,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.46189932670512,38.46189932670512,0,0,0,81,23,84,1,7,0,0,203,0,404,922,290,85,319,170,234,0.30303030303030304,40.4,23.4,collision_intent:85;dga_entry:234;state:85,0.30000000000000004,0.0535714285714286,known_visit_core_500,10,4,8
457,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,50.7249260571141,50.7249260571141,1,1,1,86,29,85,5,2,1,1,297,0,320,745,212,90,230,180,140,0.30858806404657935,32.0,14.0,collision_intent:90;dga_entry:140;state:90,0.44999999999999996,0.138235294117647,known_visit_core_500,10,4,8
458,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.76196722211425,33.76196722211425,1,1,1,67,20,68,3,4,0,0,189,0,305,704,209,71,234,142,163,0.2985714285714286,30.5,16.3,collision_intent:71;dga_entry:163;state:71,0.25,0.10294117647058831,known_visit_core_500,10,4,8
459,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.17683192499717,35.17683192499717,0,0,0,78,21,80,2,4,0,0,186,0,302,697,207,79,223,161,141,0.3103448275862069,30.2,14.1,collision_intent:79;dga_entry:141;state:82,0.1499999999999999,0.0625,known_visit_core_500,10,4,8
460,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,52.31357417672279,52.31357417672279,0,0,0,106,30,106,4,7,1,1,285,0,397,920,268,110,287,220,177,0.3123543123543124,39.7,17.7,collision_intent:110;dga_entry:177;state:110,0.25,0.05660377358490565,known_visit_core_500,10,4,8
461,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.629510331113174,36.629510331113174,0,0,0,57,21,61,0,6,0,0,222,0,296,664,223,60,236,121,175,0.31541725601131543,29.6,17.5,collision_intent:60;dga_entry:175;state:61,0.25,0.25,known_visit_core_500,10,4,8
462,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.065776483195194,36.065776483195194,1,1,1,65,21,68,1,2,0,0,207,0,371,838,272,66,305,135,236,0.2982456140350877,37.1,23.6,collision_intent:66;dga_entry:236;state:69,0.5,0.21323529411764697,known_visit_core_500,10,4,8
463,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.574432094993796,43.574432094993796,0,0,0,98,26,100,2,2,0,0,227,0,318,747,205,100,218,202,116,0.31441717791411045,31.8,11.6,collision_intent:100;dga_entry:116;state:102,0.10000000000000009,0.040000000000000036,known_visit_core_500,10,4,8
464,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,31.777628846669785,31.777628846669785,1,1,1,73,19,76,1,5,0,0,161,0,351,800,250,75,276,152,199,0.30303030303030304,35.1,19.9,collision_intent:75;dga_entry:199;state:77,0.1499999999999999,0.03289473684210531,known_visit_core_500,10,4,8
465,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,31.244637118333348,31.244637118333348,0,0,0,60,19,63,1,4,0,0,173,0,269,627,179,63,206,127,142,0.2901134521880065,26.9,14.2,collision_intent:63;dga_entry:142;state:64,0.1499999999999999,0.0992063492063493,known_visit_core_500,10,4,8
466,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,31.32485712780657,31.32485712780657,0,0,0,66,19,70,0,2,0,0,167,0,248,572,170,68,180,138,110,0.3159851301115242,24.8,11.0,collision_intent:68;dga_entry:110;state:70,0.1499999999999999,0.0714285714285714,known_visit_core_500,10,4,8
467,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,47.001170933720815,47.001170933720815,2,2,2,102,27,101,5,9,12,9,258,0,435,1013,291,119,316,225,210,0.307286166842661,43.5,21.0,collision_intent:119;dga_entry:210;state:106,0.3500000000000001,0.051980198019802026,known_visit_core_500,10,4,8
468,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.34760162271288,35.34760162271288,1,1,1,80,21,83,1,3,0,0,183,0,312,710,223,83,229,167,145,0.3260233918128655,31.2,14.5,collision_intent:83;dga_entry:145;state:84,0.25,0.027108433734939652,known_visit_core_500,10,4,8
469,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.52284723463919,42.52284723463919,2,2,2,86,25,81,9,1,3,1,234,0,321,755,207,90,231,180,141,0.2991329479768786,32.1,14.1,collision_intent:90;dga_entry:141;state:90,0.3500000000000001,0.13888888888888884,known_visit_core_500,10,4,8
470,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,29.839178772127518,29.839178772127518,3,3,3,56,18,54,6,4,0,0,170,0,320,709,249,60,260,120,200,0.32005141388174807,32.0,20.0,collision_intent:60;dga_entry:200;state:60,0.44999999999999996,0.17592592592592582,known_visit_core_500,10,4,8
471,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,31.617241658565792,31.617241658565792,0,0,0,59,19,63,0,4,2,1,186,0,310,690,235,62,248,125,185,0.31799729364005414,31.0,18.5,collision_intent:62;dga_entry:185;state:63,0.1499999999999999,0.19444444444444442,known_visit_core_500,10,4,8
472,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,40.49020982791399,40.49020982791399,2,2,2,74,24,74,4,5,0,0,232,0,334,768,232,76,258,154,180,0.3005181347150259,33.4,18.0,collision_intent:76;dga_entry:180;state:78,0.10000000000000009,0.18918918918918926,known_visit_core_500,10,4,8
473,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,47.55225435841117,47.55225435841117,3,3,3,94,28,89,9,7,0,0,266,0,380,892,245,97,283,195,185,0.2895981087470449,38.0,18.5,collision_intent:97;dga_entry:185;state:98,0.30000000000000004,0.148876404494382,known_visit_core_500,10,4,8
474,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,40.529812524174446,40.529812524174446,1,1,1,92,24,90,6,3,1,1,209,0,310,733,195,95,215,191,119,0.30326594090202175,31.0,11.9,collision_intent:95;dga_entry:119;state:96,0.25,0.05555555555555558,known_visit_core_500,10,4,8
475,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,51.575177351894446,51.575177351894446,0,0,0,87,30,88,3,5,0,0,302,0,368,865,237,92,276,183,185,0.28692493946731235,36.8,18.5,collision_intent:92;dga_entry:185;state:91,0.10000000000000009,0.125,known_visit_core_500,10,4,8
476,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.94273233840423,39.94273233840423,0,0,0,87,24,89,2,1,0,0,209,0,275,680,144,90,185,181,94,0.259927797833935,27.5,9.4,collision_intent:90;dga_entry:94;state:91,0.10000000000000009,0.042134831460674205,known_visit_core_500,10,4,8
477,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,61.07854124327924,61.07854124327924,7,7,7,136,35,117,23,10,2,2,316,0,519,1214,341,141,378,281,238,0.30123674911660775,51.9,23.8,collision_intent:141;dga_entry:238;state:140,0.5,0.10042735042735051,known_visit_core_500,10,4,8
478,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.26223668874724,33.26223668874724,0,0,0,59,20,63,0,1,0,0,193,0,305,699,215,61,244,124,181,0.29411764705882354,30.5,18.1,collision_intent:61;dga_entry:181;state:63,0.25,0.21031746031746024,known_visit_core_500,10,4,8
479,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.40705709707945,38.40705709707945,0,0,0,70,23,74,0,1,0,0,218,0,283,673,175,73,210,147,136,0.27821939586645467,28.3,13.6,collision_intent:73;dga_entry:136;state:74,0.25,0.1351351351351351,known_visit_core_500,10,4,8
480,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.76957556741339,42.76957556741339,2,2,2,86,25,88,2,0,0,0,234,0,290,681,187,89,201,179,111,0.31114808652246256,29.0,11.1,collision_intent:89;dga_entry:111;state:90,0.1499999999999999,0.08522727272727271,known_visit_core_500,10,4,8
481,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,32.97894548767491,32.97894548767491,0,0,0,77,20,79,2,2,3,3,172,0,339,766,249,78,261,159,180,0.31882202304737517,33.9,18.0,collision_intent:78;dga_entry:180;state:81,0.25,0.04113924050632911,known_visit_core_500,10,4,8
482,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,29.05551881088383,29.05551881088383,0,0,0,63,18,66,1,2,0,0,154,0,242,573,151,65,177,132,110,0.28544423440453687,24.2,11.0,collision_intent:65;dga_entry:110;state:67,0.1499999999999999,0.06818181818181812,known_visit_core_500,10,4,8
483,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.75676734140528,36.75676734140528,3,3,3,84,22,79,9,1,0,0,188,0,263,615,173,86,177,174,89,0.3264150943396226,26.3,8.9,collision_intent:86;dga_entry:89;state:88,0.3500000000000001,0.08544303797468356,known_visit_core_500,10,4,8
484,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,48.96761690298382,48.96761690298382,5,5,5,106,29,101,9,12,4,2,256,0,418,967,283,112,306,222,196,0.30861504907306436,41.8,19.6,collision_intent:112;dga_entry:196;state:110,0.25,0.11138613861386149,known_visit_core_500,10,4,8
485,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,41.941067593232106,41.941067593232106,2,2,2,75,25,74,5,2,0,0,241,0,315,723,219,80,235,159,156,0.31196581196581197,31.5,15.6,collision_intent:80;dga_entry:156;state:79,0.3999999999999999,0.1351351351351351,known_visit_core_500,10,4,8
486,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.78073004066824,36.78073004066824,1,1,1,77,21,78,3,1,0,0,197,0,294,680,199,81,213,162,132,0.3128930817610063,29.4,13.2,collision_intent:81;dga_entry:132;state:81,0.10000000000000009,0.03846153846153855,known_visit_core_500,10,4,8
487,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.78617458136879,33.78617458136879,0,0,0,66,20,70,0,1,0,0,188,0,254,594,166,68,186,138,116,0.29856115107913667,25.4,11.6,collision_intent:68;dga_entry:116;state:70,0.1499999999999999,0.10000000000000009,known_visit_core_500,10,4,8
488,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.14616555306236,44.14616555306236,0,0,0,99,26,100,3,9,0,0,229,0,379,896,239,102,277,205,174,0.2882991556091677,37.9,17.4,collision_intent:102;dga_entry:174;state:103,0.25,0.040000000000000036,known_visit_core_500,10,4,8
489,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,49.33887345878755,49.33887345878755,3,3,3,102,28,98,8,2,4,4,267,0,475,1079,344,109,366,215,260,0.31386861313868614,47.5,26.0,collision_intent:109;dga_entry:260;state:106,0.25,0.0714285714285714,known_visit_core_500,10,4,8
490,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,37.182263362178624,37.182263362178624,0,0,0,78,22,82,0,2,0,0,198,0,290,694,175,82,208,164,126,0.2808988764044944,29.0,12.6,collision_intent:82;dga_entry:126;state:82,0.25,0.054878048780487854,known_visit_core_500,10,4,8
491,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,53.17844505150038,53.17844505150038,2,2,2,103,30,103,4,7,4,1,301,0,470,1117,290,109,361,216,254,0.26851851851851855,47.0,25.4,collision_intent:109;dga_entry:254;state:107,0.3500000000000001,0.15291262135922334,known_visit_core_500,10,4,8
492,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,49.7195660883218,49.7195660883218,3,3,3,103,29,94,13,9,0,0,269,0,399,950,244,105,294,212,187,0.2775881683731513,39.9,18.7,collision_intent:105;dga_entry:187;state:107,0.25,0.12234042553191493,known_visit_core_500,10,4,8
493,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,41.516888806042424,41.516888806042424,0,0,0,85,25,86,3,2,0,0,227,0,324,759,211,87,237,176,148,0.29760225669957685,32.4,14.8,collision_intent:87;dga_entry:148;state:89,0.10000000000000009,0.08720930232558133,known_visit_core_500,10,4,8
494,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,51.09114940052895,51.09114940052895,1,1,1,93,30,91,6,5,0,0,295,0,397,894,296,96,301,193,204,0.328159645232816,39.7,20.4,collision_intent:96;dga_entry:204;state:97,0.3999999999999999,0.22252747252747263,known_visit_core_500,10,4,8
