trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,48.23121469972403,48.23121469972403,0,0,0,56,28,59,1,7,2,2,321,0,178,509,22,62,116,122,56,0.06376811594202898,17.8,5.6,collision_intent:62;hipc_entry:56;state:60,0.3999999999999999,0.31779661016949157,known_visit_horizon,commitment_horizon,2,h2,10,4
196,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,43.24267527830009,43.24267527830009,0,0,0,72,25,76,0,5,0,0,253,0,190,528,39,75,115,151,39,0.11403508771929824,19.0,3.9,collision_intent:75;hipc_entry:39;state:76,0.25,0.13157894736842102,known_visit_horizon,commitment_horizon,2,h2,10,4
197,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,43.866835556337556,43.866835556337556,0,0,0,78,26,81,1,5,0,0,250,0,205,571,38,84,121,166,39,0.10555555555555556,20.5,3.9,collision_intent:84;hipc_entry:39;state:82,0.25,0.095679012345679,known_visit_horizon,commitment_horizon,2,h2,10,4
198,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,35.337072023094514,35.337072023094514,0,0,0,53,21,57,0,1,0,0,220,0,142,389,34,56,86,113,29,0.13333333333333333,14.2,2.9,collision_intent:56;hipc_entry:29;state:57,0.10000000000000009,0.26754385964912286,known_visit_horizon,commitment_horizon,2,h2,10,4
199,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,39.116317185762846,39.116317185762846,0,0,0,77,23,81,0,4,0,0,215,0,231,655,35,81,150,162,69,0.07829977628635347,23.1,6.9,collision_intent:81;hipc_entry:69;state:81,0.3500000000000001,0.08333333333333326,known_visit_horizon,commitment_horizon,2,h2,10,4
200,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,38.9588352105411,38.9588352105411,1,1,1,65,23,64,5,2,0,0,231,0,169,464,40,69,100,138,31,0.13468013468013468,16.9,3.1,collision_intent:69;hipc_entry:31;state:69,0.25,0.2109375,known_visit_horizon,commitment_horizon,2,h2,10,4
201,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,48.387583247029475,48.387583247029475,0,0,0,67,29,71,0,3,0,0,305,0,181,501,39,71,110,142,39,0.11926605504587157,18.1,3.9,collision_intent:71;hipc_entry:39;state:71,0.1499999999999999,0.25,known_visit_horizon,commitment_horizon,2,h2,10,4
202,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.03130625364752,42.03130625364752,0,0,0,64,25,68,0,3,0,0,259,0,166,470,26,67,99,135,31,0.08813559322033898,16.6,3.1,collision_intent:67;hipc_entry:31;state:68,0.30000000000000004,0.1691176470588236,known_visit_horizon,commitment_horizon,2,h2,10,4
203,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,46.82040614478212,46.82040614478212,1,1,1,74,27,74,4,4,0,0,283,0,209,600,24,79,130,157,52,0.06201550387596899,20.9,5.2,collision_intent:79;hipc_entry:52;state:78,0.44999999999999996,0.19594594594594605,known_visit_horizon,commitment_horizon,2,h2,10,4
204,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,39.445236667519154,39.445236667519154,0,0,0,75,23,79,0,5,1,1,223,0,189,532,32,79,110,158,31,0.09785932721712538,18.9,3.1,collision_intent:79;hipc_entry:31;state:79,0.25,0.10443037974683533,known_visit_horizon,commitment_horizon,2,h2,10,4
205,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.358931056952066,42.358931056952066,1,1,1,84,25,79,9,5,0,0,231,0,214,612,27,86,128,174,40,0.07086614173228346,21.4,4.0,collision_intent:86;hipc_entry:40;state:88,0.44999999999999996,0.09177215189873422,known_visit_horizon,commitment_horizon,2,h2,10,4
206,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,38.769646491641524,38.769646491641524,3,3,3,72,23,69,7,8,0,0,219,0,192,544,29,76,116,152,40,0.08405797101449275,19.2,4.0,collision_intent:76;hipc_entry:40;state:76,0.3999999999999999,0.17028985507246386,known_visit_horizon,commitment_horizon,2,h2,10,4
207,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,35.289098100234774,35.289098100234774,0,0,0,60,21,63,1,4,0,0,208,0,162,459,24,63,99,127,35,0.08163265306122448,16.2,3.5,collision_intent:63;hipc_entry:35;state:64,0.30000000000000004,0.1626984126984128,known_visit_horizon,commitment_horizon,2,h2,10,4
208,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,46.16474024676043,46.16474024676043,0,0,0,69,27,73,0,1,0,0,282,0,174,484,35,72,102,145,29,0.11551155115511551,17.4,2.9,collision_intent:72;hipc_entry:29;state:73,0.3999999999999999,0.1952054794520548,known_visit_horizon,commitment_horizon,2,h2,10,4
209,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,33.8542546694508,33.8542546694508,0,0,0,63,20,67,0,2,0,0,191,0,170,469,38,67,103,134,36,0.12418300653594772,17.0,3.6,collision_intent:67;hipc_entry:36;state:67,0.25,0.10820895522388052,known_visit_horizon,commitment_horizon,2,h2,10,4
210,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,45.676901131524275,45.676901131524275,1,1,1,80,27,80,4,5,0,0,266,0,208,577,45,84,124,168,40,0.12162162162162163,20.8,4.0,collision_intent:84;hipc_entry:40;state:84,0.3500000000000001,0.1499999999999999,known_visit_horizon,commitment_horizon,2,h2,10,4
211,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,43.27670409566737,43.27670409566737,0,0,0,70,23,74,0,6,0,0,259,0,193,536,40,75,118,149,44,0.11396011396011396,19.3,4.4,collision_intent:75;hipc_entry:44;state:74,0.30000000000000004,0.12162162162162171,known_visit_horizon,commitment_horizon,2,h2,10,4
212,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,45.90950260530298,45.90950260530298,0,0,0,54,27,58,0,2,0,0,301,0,148,410,31,58,90,116,32,0.11610486891385768,14.8,3.2,collision_intent:58;hipc_entry:32;state:58,0.1499999999999999,0.25,known_visit_horizon,commitment_horizon,2,h2,10,4
213,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,36.94447567704939,36.94447567704939,0,0,0,65,22,69,0,4,0,0,215,0,169,471,34,68,101,137,32,0.11295681063122924,16.9,3.2,collision_intent:68;hipc_entry:32;state:69,0.25,0.1847826086956521,known_visit_horizon,commitment_horizon,2,h2,10,4
214,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,44.231696832573185,44.231696832573185,0,0,0,67,26,71,0,1,0,0,273,0,164,460,29,70,94,141,23,0.1039426523297491,16.4,2.3,collision_intent:70;hipc_entry:23;state:71,0.10000000000000009,0.18661971830985924,known_visit_horizon,commitment_horizon,2,h2,10,4
215,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.489667629535894,40.489667629535894,0,0,0,62,24,66,0,3,0,0,250,0,163,454,33,65,98,131,32,0.11301369863013698,16.3,3.2,collision_intent:65;hipc_entry:32;state:66,0.25,0.15909090909090917,known_visit_horizon,commitment_horizon,2,h2,10,4
216,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.762897005923094,40.762897005923094,0,0,0,76,24,78,2,1,0,0,230,0,189,530,34,79,110,159,30,0.10397553516819572,18.9,3.0,collision_intent:79;hipc_entry:30;state:80,0.25,0.1282051282051282,known_visit_horizon,commitment_horizon,2,h2,10,4
217,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.0361896949207,40.0361896949207,0,0,0,76,24,80,0,2,0,0,223,0,209,586,38,80,129,160,49,0.09895833333333333,20.9,4.9,collision_intent:80;hipc_entry:49;state:80,0.1499999999999999,0.1312500000000001,known_visit_horizon,commitment_horizon,2,h2,10,4
218,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.688522432619514,40.688522432619514,0,0,0,71,24,75,0,3,0,0,234,0,181,501,40,74,107,149,32,0.12539184952978055,18.1,3.2,collision_intent:74;hipc_entry:32;state:75,0.5,0.16333333333333333,known_visit_horizon,commitment_horizon,2,h2,10,4
219,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.9398317886082,42.9398317886082,0,0,0,68,25,71,1,4,4,2,254,0,193,548,28,74,119,146,47,0.07909604519774012,19.3,4.7,collision_intent:74;hipc_entry:47;state:72,0.30000000000000004,0.193661971830986,known_visit_horizon,commitment_horizon,2,h2,10,4
220,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,37.99598823546775,37.99598823546775,0,0,0,48,23,52,0,0,0,0,246,0,132,354,39,51,81,103,29,0.1625,13.2,2.9,collision_intent:51;hipc_entry:29;state:52,0.1499999999999999,0.34615384615384626,known_visit_horizon,commitment_horizon,2,h2,10,4
221,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.16672155230898,40.16672155230898,0,0,0,67,24,71,0,1,0,0,238,0,174,484,35,70,104,141,33,0.11326860841423948,17.4,3.3,collision_intent:70;hipc_entry:33;state:71,0.30000000000000004,0.18661971830985924,known_visit_horizon,commitment_horizon,2,h2,10,4
222,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,23.247190867973977,23.247190867973977,0,0,0,40,14,44,0,0,0,0,141,0,109,303,21,43,66,87,22,0.1076923076923077,10.9,2.2,collision_intent:43;hipc_entry:22;state:44,0.10000000000000009,0.1477272727272727,known_visit_horizon,commitment_horizon,2,h2,10,4
223,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,33.962225813334214,33.962225813334214,0,0,0,66,20,70,0,3,1,1,189,0,190,541,26,71,119,141,49,0.07344632768361582,19.0,4.9,collision_intent:71;hipc_entry:49;state:70,0.3500000000000001,0.12857142857142856,known_visit_horizon,commitment_horizon,2,h2,10,4
224,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,36.636427174339254,36.636427174339254,0,0,0,54,22,58,0,1,0,0,226,0,139,386,28,57,82,115,24,0.11522633744855967,13.9,2.4,collision_intent:57;hipc_entry:24;state:58,0.10000000000000009,0.18965517241379315,known_visit_horizon,commitment_horizon,2,h2,10,4
225,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,47.47364572735875,47.47364572735875,2,2,2,75,26,76,3,5,0,0,289,0,205,560,52,81,124,160,45,0.14092140921409213,20.5,4.5,collision_intent:81;hipc_entry:45;state:79,0.3500000000000001,0.23684210526315796,known_visit_horizon,commitment_horizon,2,h2,10,4
226,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.24133856385206,42.24133856385206,0,0,0,75,25,79,0,4,0,0,241,0,188,518,43,78,110,157,31,0.13149847094801223,18.8,3.1,collision_intent:78;hipc_entry:31;state:79,0.25,0.12341772151898733,known_visit_horizon,commitment_horizon,2,h2,10,4
227,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,29.04294843627089,29.04294843627089,0,0,0,53,17,57,0,1,0,0,167,0,157,439,29,56,101,113,44,0.09666666666666666,15.7,4.4,collision_intent:56;hipc_entry:44;state:57,0.25,0.15350877192982448,known_visit_horizon,commitment_horizon,2,h2,10,4
228,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,39.498870013291196,39.498870013291196,0,0,0,64,23,68,0,2,0,0,234,0,171,456,55,67,104,135,36,0.1774193548387097,17.1,3.6,collision_intent:67;hipc_entry:36;state:68,0.30000000000000004,0.2058823529411764,known_visit_horizon,commitment_horizon,2,h2,10,4
229,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.661850402029,40.661850402029,0,0,0,65,24,69,0,5,0,0,243,0,174,492,27,68,106,137,37,0.08571428571428572,17.4,3.7,collision_intent:68;hipc_entry:37;state:69,0.3999999999999999,0.2065217391304348,known_visit_horizon,commitment_horizon,2,h2,10,4
230,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,45.719087053804415,45.719087053804415,0,0,0,82,27,86,0,4,0,0,261,0,204,579,30,85,119,171,33,0.0847457627118644,20.4,3.3,collision_intent:85;hipc_entry:33;state:86,0.1499999999999999,0.13953488372093026,known_visit_horizon,commitment_horizon,2,h2,10,4
231,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,33.97091008979582,33.97091008979582,0,0,0,63,20,67,0,2,0,0,193,0,163,452,34,66,97,133,30,0.11805555555555555,16.3,3.0,collision_intent:66;hipc_entry:30;state:67,0.30000000000000004,0.13805970149253732,known_visit_horizon,commitment_horizon,2,h2,10,4
232,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,37.31384759892536,37.31384759892536,0,0,0,53,22,57,0,4,0,0,234,0,153,426,30,56,97,113,40,0.10416666666666667,15.3,4.0,collision_intent:56;hipc_entry:40;state:57,0.3999999999999999,0.26754385964912286,known_visit_horizon,commitment_horizon,2,h2,10,4
233,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,39.45249310280003,39.45249310280003,0,0,0,66,23,70,0,1,0,0,235,0,172,486,27,71,101,141,31,0.09,17.2,3.1,collision_intent:71;hipc_entry:31;state:70,0.25,0.15714285714285725,known_visit_horizon,commitment_horizon,2,h2,10,4
234,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,159.87352133264673,159.87352133264673,0,0,0,79,24,83,0,0,0,0,1183,4,200,558,39,86,114,169,31,0.11504424778761062,20.0,3.1,collision_intent:86;hipc_entry:31;state:83,0.10000000000000009,0.09337349397590367,known_visit_horizon,commitment_horizon,2,h2,10,4
235,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.32870915260744,42.32870915260744,0,0,0,69,25,73,0,3,0,0,254,0,178,509,22,73,105,146,32,0.07051282051282051,17.8,3.2,collision_intent:73;hipc_entry:32;state:73,0.25,0.21575342465753433,known_visit_horizon,commitment_horizon,2,h2,10,4
236,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.42905274254852,42.42905274254852,0,0,0,61,25,65,0,5,0,0,262,0,169,479,26,64,105,129,40,0.08306709265175719,16.9,4.0,collision_intent:64;hipc_entry:40;state:65,0.3500000000000001,0.273076923076923,known_visit_horizon,commitment_horizon,2,h2,10,4
237,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,35.249790846411635,35.249790846411635,0,0,0,66,21,70,0,1,1,1,203,0,183,520,26,70,113,140,43,0.07738095238095238,18.3,4.3,collision_intent:70;hipc_entry:43;state:70,0.1499999999999999,0.12142857142857144,known_visit_horizon,commitment_horizon,2,h2,10,4
238,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,44.53244256676741,44.53244256676741,0,0,0,69,26,73,0,6,1,1,270,0,191,529,41,73,118,146,45,0.1168091168091168,19.1,4.5,collision_intent:73;hipc_entry:45;state:73,0.30000000000000004,0.18835616438356162,known_visit_horizon,commitment_horizon,2,h2,10,4
239,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,34.79786232088295,34.79786232088295,1,1,1,72,21,73,3,10,0,0,185,0,198,560,31,74,124,150,48,0.08401084010840108,19.8,4.8,collision_intent:74;hipc_entry:48;state:76,0.10000000000000009,0.10616438356164393,known_visit_horizon,commitment_horizon,2,h2,10,4
240,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,41.606920627015036,41.606920627015036,0,0,0,59,25,63,0,0,0,0,259,0,149,418,28,63,86,126,23,0.10894941634241245,14.9,2.3,collision_intent:63;hipc_entry:23;state:63,0.10000000000000009,0.2579365079365079,known_visit_horizon,commitment_horizon,2,h2,10,4
241,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,41.4253391646952,41.4253391646952,0,0,0,51,25,55,0,2,0,0,270,0,140,377,40,54,86,109,31,0.1568627450980392,14.0,3.1,collision_intent:54;hipc_entry:31;state:55,0.1499999999999999,0.30454545454545445,known_visit_horizon,commitment_horizon,2,h2,10,4
242,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,44.27180487755724,44.27180487755724,0,0,0,82,26,84,2,6,1,1,252,0,230,638,49,85,145,171,59,0.11342592592592593,23.0,5.9,collision_intent:85;hipc_entry:59;state:86,0.25,0.125,known_visit_horizon,commitment_horizon,2,h2,10,4
243,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,41.03922183030491,41.03922183030491,0,0,0,65,24,69,0,3,3,2,246,0,174,481,38,71,103,140,34,0.12418300653594772,17.4,3.4,collision_intent:71;hipc_entry:34;state:69,0.25,0.19927536231884058,known_visit_horizon,commitment_horizon,2,h2,10,4
244,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,36.39271634740385,36.39271634740385,0,0,0,79,22,83,0,3,0,0,191,0,197,543,45,81,116,164,33,0.13043478260869565,19.7,3.3,collision_intent:81;hipc_entry:33;state:83,0.10000000000000009,0.05722891566265065,known_visit_horizon,commitment_horizon,2,h2,10,4
245,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.61442989582227,42.61442989582227,0,0,0,76,25,80,0,2,0,0,244,0,182,510,33,78,104,158,24,0.10679611650485436,18.2,2.4,collision_intent:78;hipc_entry:24;state:80,0.10000000000000009,0.1625000000000001,known_visit_horizon,commitment_horizon,2,h2,10,4
246,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,38.559056974047564,38.559056974047564,0,0,0,74,23,78,0,2,0,0,215,0,183,516,29,77,106,155,28,0.09235668789808917,18.3,2.8,collision_intent:77;hipc_entry:28;state:78,0.30000000000000004,0.13461538461538458,known_visit_horizon,commitment_horizon,2,h2,10,4
247,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,47.94698035270325,47.94698035270325,0,0,0,79,29,83,0,2,0,0,284,0,196,556,29,84,112,167,29,0.08708708708708708,19.6,2.9,collision_intent:84;hipc_entry:29;state:83,0.1499999999999999,0.1536144578313252,known_visit_horizon,commitment_horizon,2,h2,10,4
248,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,31.60560139608526,31.60560139608526,1,1,1,57,18,58,3,4,2,2,186,0,169,477,28,63,106,124,45,0.08860759493670886,16.9,4.5,collision_intent:63;hipc_entry:45;state:61,0.30000000000000004,0.09482758620689657,known_visit_horizon,commitment_horizon,2,h2,10,4
249,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,36.491273392536705,36.491273392536705,0,0,0,70,22,74,0,0,0,0,204,0,177,488,40,73,104,147,30,0.12944983818770225,17.7,3.0,collision_intent:73;hipc_entry:30;state:74,0.10000000000000009,0.12162162162162171,known_visit_horizon,commitment_horizon,2,h2,10,4
250,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,37.73820505005533,37.73820505005533,0,0,0,66,23,70,0,1,0,0,217,0,167,460,39,69,98,139,28,0.13356164383561644,16.7,2.8,collision_intent:69;hipc_entry:28;state:70,0.1499999999999999,0.16428571428571437,known_visit_horizon,commitment_horizon,2,h2,10,4
251,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,35.082426119643124,35.082426119643124,0,0,0,64,21,68,0,4,0,0,200,0,174,486,33,67,107,135,39,0.10377358490566038,17.4,3.9,collision_intent:67;hipc_entry:39;state:68,0.25,0.1691176470588236,known_visit_horizon,commitment_horizon,2,h2,10,4
252,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,35.5465849415527,35.5465849415527,0,0,0,63,21,67,0,5,0,0,204,0,166,462,33,66,100,133,33,0.1111111111111111,16.6,3.3,collision_intent:66;hipc_entry:33;state:67,0.30000000000000004,0.15298507462686572,known_visit_horizon,commitment_horizon,2,h2,10,4
253,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,33.51980894125363,33.51980894125363,0,0,0,53,20,57,0,3,0,0,203,0,141,394,26,56,85,113,28,0.10317460317460317,14.1,2.8,collision_intent:56;hipc_entry:28;state:57,0.30000000000000004,0.1885964912280702,known_visit_horizon,commitment_horizon,2,h2,10,4
254,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,48.00567871864059,48.00567871864059,0,0,0,77,28,81,0,5,0,0,290,0,201,563,37,80,121,161,40,0.10277777777777777,20.1,4.0,collision_intent:80;hipc_entry:40;state:81,0.3500000000000001,0.18209876543209869,known_visit_horizon,commitment_horizon,2,h2,10,4
255,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,45.15567568499962,45.15567568499962,1,1,1,83,26,85,2,10,0,0,257,0,221,621,39,86,135,173,48,0.09701492537313433,22.1,4.8,collision_intent:86;hipc_entry:48;state:87,0.25,0.138235294117647,known_visit_horizon,commitment_horizon,2,h2,10,4
256,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,45.83287969526158,45.83287969526158,0,0,0,58,27,62,0,6,0,0,297,0,170,471,36,62,108,124,46,0.11214953271028037,17.0,4.6,collision_intent:62;hipc_entry:46;state:62,0.3999999999999999,0.346774193548387,known_visit_horizon,commitment_horizon,2,h2,10,4
257,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,39.073661944567284,39.073661944567284,0,0,0,75,23,79,0,2,1,1,223,0,189,529,35,79,110,158,31,0.10703363914373089,18.9,3.1,collision_intent:79;hipc_entry:31;state:79,0.30000000000000004,0.09810126582278489,known_visit_horizon,commitment_horizon,2,h2,10,4
258,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,40.63752581171775,40.63752581171775,0,0,0,70,24,74,0,1,0,0,237,0,184,512,37,74,110,148,36,0.11314984709480122,18.4,3.6,collision_intent:74;hipc_entry:36;state:74,0.25,0.16891891891891886,known_visit_horizon,commitment_horizon,2,h2,10,4
259,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,35.286745597053525,35.286745597053525,0,0,0,61,21,65,0,5,0,0,207,0,167,477,21,64,103,129,38,0.06862745098039216,16.7,3.8,collision_intent:64;hipc_entry:38;state:65,0.3500000000000001,0.13461538461538458,known_visit_horizon,commitment_horizon,2,h2,10,4
260,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,45.32548373387931,45.32548373387931,0,0,0,65,27,69,0,1,0,0,282,0,171,486,25,68,103,137,34,0.08143322475570032,17.1,3.4,collision_intent:68;hipc_entry:34;state:69,0.25,0.22101449275362328,known_visit_horizon,commitment_horizon,2,h2,10,4
261,known_visit,HIPC,rayleigh_style,-50.66,19,361,4,10,hipc_h2_rayleigh_m50_66,known_visit_10target_300.csv,10,True,34.38049614818583,34.38049614818583,0,0,0,64,21,68,0,4,0,0,195,0,166,465,31,67,99,135,31,0.10508474576271186,16.6,3.1,collision_intent:67;hipc_entry:31;state:68,0.10000000000000009,0.13970588235294112,known_visit_horizon,commitment_horizon,2,h2,10,4
