trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status
0,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,150,0,98,53,0,0,0,1719,150,1569,300,1419,0,acbba_entry:1419;collision_intent:150;state:150,4703,206,completed
75,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,99,0,92,8,0,0,0,1485,99,1386,198,1287,0,acbba_entry:1287;collision_intent:99;state:99,4220,246,completed
75,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,100,0,93,8,0,0,0,1467,100,1367,200,1267,0,acbba_entry:1267;collision_intent:100;state:100,4189,294,completed
76,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,107,0,60,48,0,0,0,1436,109,1327,216,1220,0,acbba_entry:1220;collision_intent:109;state:107,4452,158,completed
76,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,108,0,103,6,0,0,0,1572,108,1464,216,1356,0,acbba_entry:1356;collision_intent:108;state:108,4240,234,completed
76,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,106,0,101,6,0,0,0,1538,106,1432,212,1326,0,acbba_entry:1326;collision_intent:106;state:106,4291,223,completed
76,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,105,0,97,9,0,0,0,1506,109,1397,214,1292,0,acbba_entry:1292;collision_intent:109;state:105,4345,195,completed
77,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,96,0,89,8,0,0,0,1476,97,1379,193,1283,0,acbba_entry:1283;collision_intent:97;state:96,4189,125,completed
77,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,95,0,89,7,0,0,0,1456,95,1361,190,1266,0,acbba_entry:1266;collision_intent:95;state:95,4163,175,completed
77,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,94,0,88,7,0,0,0,1372,94,1278,188,1184,0,acbba_entry:1184;collision_intent:94;state:94,4211,205,completed
77,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,95,0,95,1,0,0,0,1494,96,1398,191,1303,0,acbba_entry:1303;collision_intent:96;state:95,4070,233,completed
78,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,106,0,86,21,0,0,0,1495,106,1389,212,1283,0,acbba_entry:1283;collision_intent:106;state:106,4365,102,completed
78,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,108,0,93,16,0,0,0,1479,108,1371,216,1263,0,acbba_entry:1263;collision_intent:108;state:108,4266,218,completed
78,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,106,0,81,26,0,0,0,1439,107,1332,213,1226,0,acbba_entry:1226;collision_intent:107;state:106,4367,156,completed
78,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,107,0,101,7,0,0,0,1550,107,1443,214,1336,0,acbba_entry:1336;collision_intent:107;state:107,4185,227,completed
79,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,132,0,87,46,0,0,0,1635,132,1503,264,1371,0,acbba_entry:1371;collision_intent:132;state:132,4380,274,completed
79,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,131,0,101,31,0,0,0,1552,131,1421,262,1290,0,acbba_entry:1290;collision_intent:131;state:131,4524,214,completed
79,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,129,0,84,46,0,0,0,1557,129,1428,258,1299,0,acbba_entry:1299;collision_intent:129;state:129,4463,269,completed
79,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,131,0,89,43,0,0,0,1546,131,1415,262,1284,0,acbba_entry:1284;collision_intent:131;state:131,4542,201,completed
80,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,104,0,98,7,0,0,0,1495,104,1391,208,1287,0,acbba_entry:1287;collision_intent:104;state:104,4078,242,completed
80,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,102,0,89,14,0,0,0,1436,102,1334,204,1232,0,acbba_entry:1232;collision_intent:102;state:102,4127,251,completed
80,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,102,0,84,19,0,0,0,1448,102,1346,204,1244,0,acbba_entry:1244;collision_intent:102;state:102,4233,133,completed
80,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,102,0,90,13,0,0,0,1436,103,1333,205,1231,0,acbba_entry:1231;collision_intent:103;state:102,4174,204,completed
81,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,132,0,92,41,0,0,0,1694,132,1562,264,1430,0,acbba_entry:1430;collision_intent:132;state:132,4739,227,completed
81,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,129,0,88,42,0,0,0,1654,130,1524,259,1395,0,acbba_entry:1395;collision_intent:130;state:129,4754,252,completed
81,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,130,0,91,40,0,0,0,1627,130,1497,260,1367,0,acbba_entry:1367;collision_intent:130;state:130,4875,159,completed
81,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,127,0,90,38,0,0,0,1686,130,1556,257,1429,0,acbba_entry:1429;collision_intent:130;state:127,4738,237,completed
82,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,126,0,100,27,0,0,0,1596,126,1470,252,1344,0,acbba_entry:1344;collision_intent:126;state:126,4460,152,completed
82,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,126,0,80,47,0,0,0,1513,126,1387,252,1261,0,acbba_entry:1261;collision_intent:126;state:126,4450,244,completed
82,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,125,0,78,48,0,0,0,1507,126,1381,251,1256,0,acbba_entry:1256;collision_intent:126;state:125,4493,207,completed
82,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,125,0,103,23,0,0,0,1592,127,1465,252,1340,0,acbba_entry:1340;collision_intent:127;state:125,4373,242,completed
83,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,128,0,79,50,0,0,0,1550,132,1418,260,1290,0,acbba_entry:1290;collision_intent:132;state:128,4563,188,completed
83,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,126,0,91,36,0,0,0,1608,126,1482,252,1356,0,acbba_entry:1356;collision_intent:126;state:126,4450,241,completed
83,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,129,0,99,31,0,0,0,1582,129,1453,258,1324,0,acbba_entry:1324;collision_intent:129;state:129,4505,213,completed
83,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,128,0,92,37,0,0,0,1561,130,1431,258,1303,0,acbba_entry:1303;collision_intent:130;state:128,4552,186,completed
84,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,127,0,69,59,0,0,0,1548,128,1420,255,1293,0,acbba_entry:1293;collision_intent:128;state:127,4540,253,completed
84,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,126,0,86,41,0,0,0,1583,130,1453,256,1327,0,acbba_entry:1327;collision_intent:130;state:126,4591,167,completed
84,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,129,0,123,7,0,0,0,1659,130,1529,259,1400,0,acbba_entry:1400;collision_intent:130;state:129,4385,298,completed
84,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,128,0,83,46,0,0,0,1552,131,1421,259,1293,0,acbba_entry:1293;collision_intent:131;state:128,4528,261,completed
85,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,121,0,90,32,0,0,0,1613,121,1492,242,1371,0,acbba_entry:1371;collision_intent:121;state:121,4417,209,completed
85,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,121,0,93,29,0,0,0,1563,121,1442,242,1321,0,acbba_entry:1321;collision_intent:121;state:121,4450,226,completed
85,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,119,0,84,36,0,0,0,1507,119,1388,238,1269,0,acbba_entry:1269;collision_intent:119;state:119,4530,206,completed
85,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,120,0,94,27,0,0,0,1560,121,1439,241,1319,0,acbba_entry:1319;collision_intent:121;state:120,4481,198,completed
86,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,114,0,90,25,0,0,0,1583,115,1468,229,1354,0,acbba_entry:1354;collision_intent:115;state:114,4400,200,completed
86,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,114,0,92,23,0,0,0,1535,114,1421,228,1307,0,acbba_entry:1307;collision_intent:114;state:114,4473,174,completed
86,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,114,0,88,27,0,0,0,1517,114,1403,228,1289,0,acbba_entry:1289;collision_intent:114;state:114,4437,228,completed
86,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,114,0,91,24,0,0,0,1548,114,1434,228,1320,0,acbba_entry:1320;collision_intent:114;state:114,4428,206,completed
87,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,127,0,83,45,0,0,0,1589,127,1462,254,1335,0,acbba_entry:1335;collision_intent:127;state:127,4555,239,completed
87,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,126,0,89,38,0,0,0,1598,126,1472,252,1346,0,acbba_entry:1346;collision_intent:126;state:126,4612,171,completed
87,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,125,0,97,29,0,0,0,1577,127,1450,252,1325,0,acbba_entry:1325;collision_intent:127;state:125,4636,168,completed
87,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,128,0,92,37,0,0,0,1619,130,1489,258,1361,0,acbba_entry:1361;collision_intent:130;state:128,4552,210,completed
88,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,100,0,78,23,0,0,0,1470,100,1370,200,1270,0,acbba_entry:1270;collision_intent:100;state:100,4126,233,completed
88,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,100,0,94,7,0,0,0,1465,102,1363,202,1263,0,acbba_entry:1263;collision_intent:102;state:100,4141,221,completed
88,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,100,0,99,2,0,0,0,1446,100,1346,200,1246,0,acbba_entry:1246;collision_intent:100;state:100,4156,226,completed
88,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,100,0,90,11,0,0,0,1448,101,1347,201,1247,0,acbba_entry:1247;collision_intent:101;state:100,4158,222,completed
89,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,132,0,94,39,0,0,0,1592,137,1455,269,1323,0,acbba_entry:1323;collision_intent:137;state:132,4348,247,completed
89,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,130,0,88,43,0,0,0,1513,136,1377,266,1247,0,acbba_entry:1247;collision_intent:136;state:130,4473,200,completed
89,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,132,0,89,44,0,0,0,1524,133,1391,265,1259,0,acbba_entry:1259;collision_intent:133;state:132,4456,206,completed
89,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,133,0,90,44,0,0,0,1558,133,1425,266,1292,0,acbba_entry:1292;collision_intent:133;state:133,4403,225,completed
90,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,113,0,91,23,0,0,0,1558,113,1445,226,1332,0,acbba_entry:1332;collision_intent:113;state:113,4276,196,completed
90,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,109,0,87,23,0,0,0,1512,111,1401,220,1292,0,acbba_entry:1292;collision_intent:111;state:109,4327,197,completed
90,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,111,0,93,19,0,0,0,1464,112,1352,223,1241,0,acbba_entry:1241;collision_intent:112;state:111,4334,235,completed
90,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,111,0,90,22,0,0,0,1502,112,1390,223,1279,0,acbba_entry:1279;collision_intent:112;state:111,4288,245,completed
91,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,120,0,114,7,0,0,0,1683,120,1563,240,1443,0,acbba_entry:1443;collision_intent:120;state:120,4428,212,completed
91,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,113,0,105,9,0,0,0,1607,118,1489,231,1376,0,acbba_entry:1376;collision_intent:118;state:113,4418,297,completed
91,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,117,0,54,64,0,0,0,1464,118,1346,235,1229,0,acbba_entry:1229;collision_intent:118;state:117,4668,190,completed
91,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,118,0,88,31,0,0,0,1569,118,1451,236,1333,0,acbba_entry:1333;collision_intent:118;state:118,4546,208,completed
92,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,106,0,97,10,0,0,0,1552,106,1446,212,1340,0,acbba_entry:1340;collision_intent:106;state:106,4198,241,completed
92,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,105,0,86,20,0,0,0,1466,105,1361,210,1256,0,acbba_entry:1256;collision_intent:105;state:105,4364,160,completed
92,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,103,0,94,10,0,0,0,1452,103,1349,206,1246,0,acbba_entry:1246;collision_intent:103;state:103,4343,195,completed
92,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,105,0,84,22,0,0,0,1521,105,1416,210,1311,0,acbba_entry:1311;collision_intent:105;state:105,4241,228,completed
93,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,133,0,93,41,0,0,0,1658,133,1525,266,1392,0,acbba_entry:1392;collision_intent:133;state:133,4465,266,completed
93,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,132,0,94,39,0,0,0,1579,132,1447,264,1315,0,acbba_entry:1315;collision_intent:132;state:132,4661,147,completed
93,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,133,0,98,36,0,0,0,1578,133,1445,266,1312,0,acbba_entry:1312;collision_intent:133;state:133,4667,142,completed
93,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,131,0,76,56,0,0,0,1575,132,1443,263,1312,0,acbba_entry:1312;collision_intent:132;state:131,4580,233,completed
94,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,124,0,95,30,0,0,0,1647,125,1522,249,1398,0,acbba_entry:1398;collision_intent:125;state:124,4475,259,completed
94,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,121,0,96,26,0,0,0,1563,121,1442,242,1321,0,acbba_entry:1321;collision_intent:121;state:121,4616,202,completed
94,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,124,0,99,26,0,0,0,1637,125,1512,249,1388,0,acbba_entry:1388;collision_intent:125;state:124,4482,262,completed
94,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,121,0,71,51,0,0,0,1535,123,1412,244,1291,0,acbba_entry:1291;collision_intent:123;state:121,4620,227,completed
95,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,142,0,91,52,0,0,0,1626,145,1481,287,1339,0,acbba_entry:1339;collision_intent:145;state:142,4550,244,completed
95,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,144,0,94,51,0,0,0,1617,144,1473,288,1329,0,acbba_entry:1329;collision_intent:144;state:144,4537,266,completed
95,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,142,0,83,60,0,0,0,1595,144,1451,286,1309,0,acbba_entry:1309;collision_intent:144;state:142,4589,235,completed
95,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,145,0,93,53,0,0,0,1582,147,1435,292,1290,0,acbba_entry:1290;collision_intent:147;state:145,4588,249,completed
96,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,95,0,96,0,0,0,0,1509,95,1414,190,1319,0,acbba_entry:1319;collision_intent:95;state:95,4130,187,completed
96,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,94,0,88,7,0,0,0,1435,95,1340,189,1246,0,acbba_entry:1246;collision_intent:95;state:94,4197,195,completed
96,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,93,0,87,7,0,0,0,1424,94,1330,187,1237,0,acbba_entry:1237;collision_intent:94;state:93,4213,189,completed
96,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,96,0,90,7,0,0,0,1459,96,1363,192,1267,0,acbba_entry:1267;collision_intent:96;state:96,4197,171,completed
97,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,118,0,90,29,0,0,0,1527,120,1407,238,1289,0,acbba_entry:1289;collision_intent:120;state:118,4376,174,completed
97,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,119,0,97,23,0,0,0,1547,119,1428,238,1309,0,acbba_entry:1309;collision_intent:119;state:119,4334,197,completed
97,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,117,0,71,47,0,0,0,1474,117,1357,234,1240,0,acbba_entry:1240;collision_intent:117;state:117,4353,250,completed
97,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,117,0,103,15,0,0,0,1530,117,1413,234,1296,0,acbba_entry:1296;collision_intent:117;state:117,4293,254,completed
98,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,105,0,95,11,0,0,0,1622,105,1517,210,1412,0,acbba_entry:1412;collision_intent:105;state:105,4349,297,completed
98,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,106,0,91,16,0,0,0,1542,108,1434,214,1328,0,acbba_entry:1328;collision_intent:108;state:106,4506,221,completed
98,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,105,0,76,30,0,0,0,1509,106,1403,211,1298,0,acbba_entry:1298;collision_intent:106;state:105,4537,222,completed
98,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,104,0,99,6,0,0,0,1596,104,1492,208,1388,0,acbba_entry:1388;collision_intent:104;state:104,4508,164,completed
99,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,125,0,86,40,0,0,0,1578,127,1451,252,1326,0,acbba_entry:1326;collision_intent:127;state:125,4526,149,completed
99,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,121,0,88,34,0,0,0,1576,124,1452,245,1331,0,acbba_entry:1331;collision_intent:124;state:121,4395,281,completed
99,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,125,0,92,34,0,0,0,1539,125,1414,250,1289,0,acbba_entry:1289;collision_intent:125;state:125,4490,223,completed
99,ACBBA,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,acbba_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,127,0,95,33,0,0,0,1560,129,1431,256,1304,0,acbba_entry:1304;collision_intent:129;state:127,4526,166,completed
