stage,environment,algorithm_key,algorithm,commitment_horizon,comm_label,comm_model,comm_level,out_dir,run_id,expected_trials,command,condition_id,target_drop_fraction,comm_level_stationary_delivery,state_correlation,p_gg,p_bb,scenario_file,scenario_sha256,seed,source_command
coverage_core,coverage,pi,PI,1,rayleigh_style_sens_neg37_79,rayleigh_style,-37.79,runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg37_79,pi_rayleigh_style_sens_neg37_79,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_rayleigh_style_sens_neg37_79"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg37_79"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""1"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-37.79""]",pi_rayleigh_style_sens_neg37_79,,,,,,,,,
coverage_core,coverage,pi,PI,1,rayleigh_style_sens_neg42_16,rayleigh_style,-42.16,runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg42_16,pi_rayleigh_style_sens_neg42_16,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_rayleigh_style_sens_neg42_16"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg42_16"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""1"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-42.16""]",pi_rayleigh_style_sens_neg42_16,,,,,,,,,
coverage_core,coverage,pi,PI,1,rayleigh_style_sens_neg46_04,rayleigh_style,-46.04,runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg46_04,pi_rayleigh_style_sens_neg46_04,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_rayleigh_style_sens_neg46_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg46_04"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""1"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-46.04""]",pi_rayleigh_style_sens_neg46_04,,,,,,,,,
coverage_core,coverage,pi,PI,1,rayleigh_style_sens_neg49_17,rayleigh_style,-49.17,runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg49_17,pi_rayleigh_style_sens_neg49_17,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_rayleigh_style_sens_neg49_17"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg49_17"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""1"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-49.17""]",pi_rayleigh_style_sens_neg49_17,,,,,,,,,
coverage_core,coverage,pi,PI,1,rayleigh_style_sens_neg52_15,rayleigh_style,-52.15,runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg52_15,pi_rayleigh_style_sens_neg52_15,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_rayleigh_style_sens_neg52_15"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg52_15"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""1"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-52.15""]",pi_rayleigh_style_sens_neg52_15,,,,,,,,,
coverage_core,coverage,pi,PI,1,rayleigh_style_sens_neg56_04,rayleigh_style,-56.04,runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg56_04,pi_rayleigh_style_sens_neg56_04,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_rayleigh_style_sens_neg56_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg56_04"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""1"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-56.04""]",pi_rayleigh_style_sens_neg56_04,,,,,,,,,
coverage_core,coverage,pi,PI,1,rayleigh_style_sens_neg59_4,rayleigh_style,-59.4,runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg59_4,pi_rayleigh_style_sens_neg59_4,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""pi_rayleigh_style_sens_neg59_4"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/pi/rayleigh_style_sens_neg59_4"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""1"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-59.4""]",pi_rayleigh_style_sens_neg59_4,,,,,,,,,
coverage_core,coverage,dmchba,DMCHBA,3,rayleigh_style_sens_neg32_58,rayleigh_style,-32.58,runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg32_58,dmchba_rayleigh_style_sens_neg32_58,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DMCHBA:DMCHBAAllocator"", ""--algorithm-name"", ""DMCHBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dmchba_rayleigh_style_sens_neg32_58"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg32_58"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-32.58""]",dmchba_rayleigh_style_sens_neg32_58,,,,,,,,,
coverage_core,coverage,dmchba,DMCHBA,3,rayleigh_style_sens_neg37_79,rayleigh_style,-37.79,runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg37_79,dmchba_rayleigh_style_sens_neg37_79,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DMCHBA:DMCHBAAllocator"", ""--algorithm-name"", ""DMCHBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dmchba_rayleigh_style_sens_neg37_79"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg37_79"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-37.79""]",dmchba_rayleigh_style_sens_neg37_79,,,,,,,,,
coverage_core,coverage,dmchba,DMCHBA,3,rayleigh_style_sens_neg42_16,rayleigh_style,-42.16,runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg42_16,dmchba_rayleigh_style_sens_neg42_16,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DMCHBA:DMCHBAAllocator"", ""--algorithm-name"", ""DMCHBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dmchba_rayleigh_style_sens_neg42_16"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg42_16"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-42.16""]",dmchba_rayleigh_style_sens_neg42_16,,,,,,,,,
coverage_core,coverage,dmchba,DMCHBA,3,rayleigh_style_sens_neg46_04,rayleigh_style,-46.04,runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg46_04,dmchba_rayleigh_style_sens_neg46_04,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DMCHBA:DMCHBAAllocator"", ""--algorithm-name"", ""DMCHBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dmchba_rayleigh_style_sens_neg46_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg46_04"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-46.04""]",dmchba_rayleigh_style_sens_neg46_04,,,,,,,,,
coverage_core,coverage,dmchba,DMCHBA,3,rayleigh_style_sens_neg49_17,rayleigh_style,-49.17,runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg49_17,dmchba_rayleigh_style_sens_neg49_17,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DMCHBA:DMCHBAAllocator"", ""--algorithm-name"", ""DMCHBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dmchba_rayleigh_style_sens_neg49_17"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg49_17"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-49.17""]",dmchba_rayleigh_style_sens_neg49_17,,,,,,,,,
coverage_core,coverage,dmchba,DMCHBA,3,rayleigh_style_sens_neg52_15,rayleigh_style,-52.15,runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg52_15,dmchba_rayleigh_style_sens_neg52_15,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DMCHBA:DMCHBAAllocator"", ""--algorithm-name"", ""DMCHBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dmchba_rayleigh_style_sens_neg52_15"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg52_15"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-52.15""]",dmchba_rayleigh_style_sens_neg52_15,,,,,,,,,
coverage_core,coverage,dmchba,DMCHBA,3,rayleigh_style_sens_neg56_04,rayleigh_style,-56.04,runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg56_04,dmchba_rayleigh_style_sens_neg56_04,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DMCHBA:DMCHBAAllocator"", ""--algorithm-name"", ""DMCHBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dmchba_rayleigh_style_sens_neg56_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg56_04"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-56.04""]",dmchba_rayleigh_style_sens_neg56_04,,,,,,,,,
coverage_core,coverage,dmchba,DMCHBA,3,rayleigh_style_sens_neg59_4,rayleigh_style,-59.4,runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg59_4,dmchba_rayleigh_style_sens_neg59_4,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DMCHBA:DMCHBAAllocator"", ""--algorithm-name"", ""DMCHBA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dmchba_rayleigh_style_sens_neg59_4"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dmchba/rayleigh_style_sens_neg59_4"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""3"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-59.4""]",dmchba_rayleigh_style_sens_neg59_4,,,,,,,,,
coverage_core,coverage,dga,DGA,5,rayleigh_style_sens_neg32_58,rayleigh_style,-32.58,runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg32_58,dga_rayleigh_style_sens_neg32_58,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dga_rayleigh_style_sens_neg32_58"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg32_58"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-32.58""]",dga_rayleigh_style_sens_neg32_58,,,,,,,,,
coverage_core,coverage,dga,DGA,5,rayleigh_style_sens_neg37_79,rayleigh_style,-37.79,runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg37_79,dga_rayleigh_style_sens_neg37_79,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dga_rayleigh_style_sens_neg37_79"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg37_79"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-37.79""]",dga_rayleigh_style_sens_neg37_79,,,,,,,,,
coverage_core,coverage,dga,DGA,5,rayleigh_style_sens_neg42_16,rayleigh_style,-42.16,runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg42_16,dga_rayleigh_style_sens_neg42_16,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dga_rayleigh_style_sens_neg42_16"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg42_16"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-42.16""]",dga_rayleigh_style_sens_neg42_16,,,,,,,,,
coverage_core,coverage,dga,DGA,5,rayleigh_style_sens_neg46_04,rayleigh_style,-46.04,runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg46_04,dga_rayleigh_style_sens_neg46_04,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dga_rayleigh_style_sens_neg46_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg46_04"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-46.04""]",dga_rayleigh_style_sens_neg46_04,,,,,,,,,
coverage_core,coverage,dga,DGA,5,rayleigh_style_sens_neg49_17,rayleigh_style,-49.17,runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg49_17,dga_rayleigh_style_sens_neg49_17,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dga_rayleigh_style_sens_neg49_17"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg49_17"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-49.17""]",dga_rayleigh_style_sens_neg49_17,,,,,,,,,
coverage_core,coverage,dga,DGA,5,rayleigh_style_sens_neg52_15,rayleigh_style,-52.15,runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg52_15,dga_rayleigh_style_sens_neg52_15,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dga_rayleigh_style_sens_neg52_15"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg52_15"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-52.15""]",dga_rayleigh_style_sens_neg52_15,,,,,,,,,
coverage_core,coverage,dga,DGA,5,rayleigh_style_sens_neg56_04,rayleigh_style,-56.04,runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg56_04,dga_rayleigh_style_sens_neg56_04,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dga_rayleigh_style_sens_neg56_04"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg56_04"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-56.04""]",dga_rayleigh_style_sens_neg56_04,,,,,,,,,
coverage_core,coverage,dga,DGA,5,rayleigh_style_sens_neg59_4,rayleigh_style,-59.4,runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg59_4,dga_rayleigh_style_sens_neg59_4,100,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""coverage"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""dga_rayleigh_style_sens_neg59_4"", ""--seed"", ""0"", ""--out-dir"", ""runs/coverage_core_100/raw/dga/rayleigh_style_sens_neg59_4"", ""--no-parquet"", ""--num-trials"", ""100"", ""--commitment-horizon"", ""5"", ""--comm-model"", ""rayleigh_style"", ""--comm-level"", ""-59.4""]",dga_rayleigh_style_sens_neg59_4,,,,,,,,,
