trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.547905545121004,34.547905545121004,0,0,0,60,21,64,0,1,0,0,202,0,203,588,18,62,141,126,77,0.04285714285714286,20.3,7.7,collision_intent:62;dga_entry:77;state:64,0.30000000000000004,0.2421875,known_visit_core_500,10,4,8
328,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.064593322653856,33.064593322653856,0,0,0,66,20,69,1,5,0,0,182,0,305,872,40,69,236,139,166,0.05673758865248227,30.5,16.6,collision_intent:69;dga_entry:166;state:70,0.10000000000000009,0.10507246376811596,known_visit_core_500,10,4,8
329,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,45.71985292141384,45.71985292141384,1,1,1,101,27,97,8,5,0,0,242,0,336,969,36,103,233,208,128,0.05172413793103448,33.6,12.8,collision_intent:103;dga_entry:128;state:105,0.30000000000000004,0.06958762886597936,known_visit_core_500,10,4,8
330,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.87452150136444,39.87452150136444,0,0,0,62,24,66,0,1,2,2,243,0,281,804,36,67,214,133,148,0.056338028169014086,28.1,14.8,collision_intent:67;dga_entry:148;state:66,0.44999999999999996,0.25,known_visit_core_500,10,4,8
331,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.25263700746428,33.25263700746428,0,0,0,65,20,68,1,3,0,0,186,0,257,741,27,68,189,137,120,0.047872340425531915,25.7,12.0,collision_intent:68;dga_entry:120;state:69,0.1499999999999999,0.10294117647058831,known_visit_core_500,10,4,8
332,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.49764918827206,33.49764918827206,0,0,0,53,20,57,0,2,0,0,202,0,171,500,10,56,115,113,58,0.029239766081871343,17.1,5.8,collision_intent:56;dga_entry:58;state:57,0.25,0.2236842105263157,known_visit_core_500,10,4,8
333,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.21131665695317,39.21131665695317,1,1,1,86,24,88,2,3,4,4,208,0,300,862,36,92,208,182,118,0.05787781350482315,30.0,11.8,collision_intent:92;dga_entry:118;state:90,0.25,0.045454545454545414,known_visit_core_500,10,4,8
334,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.936043349055595,31.936043349055595,0,0,0,70,19,74,0,3,0,0,166,0,279,804,30,73,206,147,132,0.04878048780487805,27.9,13.2,collision_intent:73;dga_entry:132;state:74,0.10000000000000009,0.054054054054053946,known_visit_core_500,10,4,8
335,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.944087245095425,38.944087245095425,1,1,1,79,23,78,5,1,0,0,212,0,246,707,28,82,164,165,81,0.05725971370143149,24.6,8.1,collision_intent:82;dga_entry:81;state:83,0.1499999999999999,0.08333333333333326,known_visit_core_500,10,4,8
336,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.174789470370044,33.174789470370044,0,0,0,70,20,74,0,0,0,0,184,0,304,882,24,73,231,147,157,0.034934497816593885,30.4,15.7,collision_intent:73;dga_entry:157;state:74,0.30000000000000004,0.09459459459459452,known_visit_core_500,10,4,8
337,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.710590373523054,38.710590373523054,1,1,1,68,23,70,2,0,0,0,224,0,240,691,26,71,169,143,97,0.051587301587301584,24.0,9.7,collision_intent:71;dga_entry:97;state:72,0.3500000000000001,0.17142857142857149,known_visit_core_500,10,4,8
338,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,57.93916804608618,57.93916804608618,0,0,0,109,34,109,4,6,0,0,324,0,389,1126,38,113,276,226,163,0.04606060606060606,38.9,16.3,collision_intent:113;dga_entry:163;state:113,0.30000000000000004,0.12155963302752304,known_visit_core_500,10,4,8
339,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,51.290427705878976,51.290427705878976,1,1,1,103,30,101,6,3,2,2,285,0,376,1082,43,108,268,215,161,0.05368289637952559,37.6,16.1,collision_intent:108;dga_entry:161;state:107,0.3500000000000001,0.11633663366336644,known_visit_core_500,10,4,8
340,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,32.487493707776764,32.487493707776764,0,0,0,67,19,69,2,0,0,0,176,0,171,501,9,70,101,141,30,0.03,17.1,3.0,collision_intent:70;dga_entry:30;state:71,0.1499999999999999,0.061594202898550776,known_visit_core_500,10,4,8
341,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.16725632219313,36.16725632219313,1,1,1,77,21,78,3,4,1,1,193,0,326,923,49,82,244,163,163,0.06721536351165981,32.6,16.3,collision_intent:82;dga_entry:163;state:81,0.10000000000000009,0.03846153846153855,known_visit_core_500,10,4,8
342,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.4730130536172,34.4730130536172,2,2,2,70,21,71,3,9,5,2,192,0,383,1105,41,76,307,150,233,0.044662309368191724,38.3,23.3,collision_intent:76;dga_entry:233;state:74,0.25,0.1161971830985915,known_visit_core_500,10,4,8
343,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.69175238146498,34.69175238146498,1,1,1,72,21,70,6,2,0,0,188,0,345,983,49,76,269,152,193,0.060945273631840796,34.5,19.3,collision_intent:76;dga_entry:193;state:76,0.1499999999999999,0.1071428571428572,known_visit_core_500,10,4,8
344,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.5147813147144,39.5147813147144,0,0,0,83,23,81,6,1,0,0,212,0,271,787,25,86,185,173,98,0.04512635379061372,27.1,9.8,collision_intent:86;dga_entry:98;state:87,0.1499999999999999,0.033950617283950546,known_visit_core_500,10,4,8
345,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,41.93913047486367,41.93913047486367,0,0,0,83,25,86,1,3,0,0,229,0,307,881,37,86,221,173,134,0.05606060606060606,30.7,13.4,collision_intent:86;dga_entry:134;state:87,0.25,0.08139534883720922,known_visit_core_500,10,4,8
346,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,54.51130640455783,54.51130640455783,1,1,1,91,32,87,8,3,2,2,326,0,445,1291,41,97,348,192,253,0.0393852065321806,44.5,25.3,collision_intent:97;dga_entry:253;state:95,0.5,0.20977011494252884,known_visit_core_500,10,4,8
347,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,52.51109119440569,52.51109119440569,0,0,0,85,30,87,2,4,1,1,313,0,337,980,28,91,246,180,157,0.0380952380952381,33.7,15.7,collision_intent:91;dga_entry:157;state:89,0.3500000000000001,0.14655172413793105,known_visit_core_500,10,4,8
348,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,26.507503521768022,26.507503521768022,0,0,0,46,16,50,0,2,0,0,157,0,239,679,35,50,189,100,139,0.06205673758865248,23.9,13.9,collision_intent:50;dga_entry:139;state:50,0.3500000000000001,0.22999999999999998,known_visit_core_500,10,4,8
349,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.645099704179145,37.645099704179145,1,1,1,83,22,80,7,3,0,0,196,0,289,839,25,85,204,172,117,0.041050903119868636,28.9,11.7,collision_intent:85;dga_entry:117;state:87,0.25,0.06875000000000009,known_visit_core_500,10,4,8
350,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.04384589312367,40.04384589312367,0,0,0,87,24,90,1,4,0,0,211,0,280,812,25,89,191,180,100,0.043859649122807015,28.0,10.0,collision_intent:89;dga_entry:100;state:91,0.25,0.03333333333333344,known_visit_core_500,10,4,8
351,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,29.477928105316717,29.477928105316717,0,0,0,59,18,61,2,4,0,0,166,0,294,849,31,63,231,126,168,0.04486251808972504,29.4,16.8,collision_intent:63;dga_entry:168;state:63,0.25,0.13524590163934436,known_visit_core_500,10,4,8
352,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,28.22785754291487,28.22785754291487,0,0,0,48,17,52,0,0,0,0,166,0,178,518,13,51,127,103,75,0.03439153439153439,17.8,7.5,collision_intent:51;dga_entry:75;state:52,0.1499999999999999,0.16346153846153855,known_visit_core_500,10,4,8
353,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,30.933201311725586,30.933201311725586,0,0,0,70,18,73,1,4,0,0,162,0,228,652,29,71,157,145,83,0.06196581196581197,22.8,8.3,collision_intent:71;dga_entry:83;state:74,0.10000000000000009,0.023972602739726012,known_visit_core_500,10,4,8
354,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.183471044357454,35.183471044357454,0,0,0,44,21,48,0,0,0,0,228,0,170,497,11,46,124,94,76,0.02972972972972973,17.0,7.6,collision_intent:46;dga_entry:76;state:48,0.30000000000000004,0.40625,known_visit_core_500,10,4,8
355,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,45.245717220385906,45.245717220385906,2,2,2,102,27,102,4,5,4,4,242,0,373,1084,32,109,264,215,158,0.04055766793409379,37.3,15.8,collision_intent:109;dga_entry:158;state:106,0.44999999999999996,0.05392156862745101,known_visit_core_500,10,4,8
356,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.408927811553745,40.408927811553745,1,1,1,91,24,91,4,5,0,0,210,0,356,1018,47,92,264,187,169,0.059569074778200254,35.6,16.9,collision_intent:92;dga_entry:169;state:95,0.25,0.024725274725274637,known_visit_core_500,10,4,8
357,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,32.25400481852791,32.25400481852791,0,0,0,54,19,58,0,0,0,0,193,0,179,517,18,56,123,114,65,0.04904632152588556,17.9,6.5,collision_intent:56;dga_entry:65;state:58,0.10000000000000009,0.23275862068965525,known_visit_core_500,10,4,8
358,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,48.612776041887685,48.612776041887685,0,0,0,92,27,94,2,2,0,0,268,0,304,869,40,97,207,193,111,0.06472491909385113,30.4,11.1,collision_intent:97;dga_entry:111;state:96,0.25,0.042553191489361764,known_visit_core_500,10,4,8
359,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,44.36309057099792,44.36309057099792,0,0,0,98,26,99,3,4,0,0,231,0,349,1011,33,100,249,202,147,0.04435483870967742,34.9,14.7,collision_intent:100;dga_entry:147;state:102,0.25,0.017676767676767735,known_visit_core_500,10,4,8
360,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,48.27536891737865,48.27536891737865,0,0,0,90,29,93,1,7,4,4,280,0,429,1238,46,95,334,189,240,0.04604604604604605,42.9,24.0,collision_intent:95;dga_entry:240;state:94,0.25,0.174731182795699,known_visit_core_500,10,4,8
361,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,44.56282355293362,44.56282355293362,2,2,2,85,26,83,6,2,0,0,248,0,290,836,31,88,202,177,113,0.05140961857379768,29.0,11.3,collision_intent:88;dga_entry:113;state:89,0.30000000000000004,0.09939759036144569,known_visit_core_500,10,4,8
362,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.0991755741025,38.0991755741025,0,0,0,78,21,75,7,3,0,0,209,0,352,1009,45,84,268,166,186,0.05610972568578554,35.2,18.6,collision_intent:84;dga_entry:186;state:82,0.10000000000000009,0.1100000000000001,known_visit_core_500,10,4,8
363,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.25754184899539,35.25754184899539,0,0,0,79,21,78,5,6,0,0,182,0,353,1007,49,83,270,166,187,0.06071871127633209,35.3,18.7,collision_intent:83;dga_entry:187;state:83,0.25,0.07692307692307687,known_visit_core_500,10,4,8
364,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.10314926481082,38.10314926481082,1,1,1,72,23,75,1,1,0,0,214,0,269,780,24,75,194,151,118,0.04145077720207254,26.9,11.8,collision_intent:75;dga_entry:118;state:76,0.1499999999999999,0.08333333333333326,known_visit_core_500,10,4,8
365,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.775761660896976,36.775761660896976,1,1,1,65,22,68,1,2,0,0,213,0,277,798,31,70,207,139,138,0.050080775444264945,27.7,13.8,collision_intent:70;dga_entry:138;state:69,0.1499999999999999,0.1691176470588236,known_visit_core_500,10,4,8
366,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.70103165682164,37.70103165682164,0,0,0,72,23,76,0,3,0,0,209,0,289,839,25,75,214,151,138,0.03912363067292645,28.9,13.8,collision_intent:75;dga_entry:138;state:76,0.10000000000000009,0.07894736842105265,known_visit_core_500,10,4,8
367,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.523576084389106,33.523576084389106,0,0,0,73,20,77,0,4,0,0,180,0,270,779,28,75,195,152,118,0.048109965635738834,27.0,11.8,collision_intent:75;dga_entry:118;state:77,0.25,0.05519480519480524,known_visit_core_500,10,4,8
368,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,42.31779396465678,42.31779396465678,1,1,1,83,25,79,8,2,0,0,237,0,310,887,40,84,226,171,139,0.05925925925925926,31.0,13.9,collision_intent:84;dga_entry:139;state:87,0.10000000000000009,0.15506329113924044,known_visit_core_500,10,4,8
369,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.61306431097286,31.61306431097286,0,0,0,60,19,64,0,0,0,0,179,0,217,620,28,64,153,128,89,0.06140350877192982,21.7,8.9,collision_intent:64;dga_entry:89;state:64,0.25,0.1171875,known_visit_core_500,10,4,8
370,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,43.31577768701148,43.31577768701148,1,1,1,79,25,81,2,1,4,2,251,0,384,1101,48,84,300,167,217,0.05351170568561873,38.4,21.7,collision_intent:84;dga_entry:217;state:83,0.3999999999999999,0.16975308641975317,known_visit_core_500,10,4,8
371,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.28495338716703,33.28495338716703,0,0,0,66,20,69,1,4,0,0,181,0,249,714,30,70,179,140,109,0.056179775280898875,24.9,10.9,collision_intent:70;dga_entry:109;state:70,0.10000000000000009,0.09782608695652173,known_visit_core_500,10,4,8
372,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.34070625193976,40.34070625193976,0,0,0,82,24,85,1,2,0,0,218,0,322,925,38,85,237,171,151,0.05367231638418079,32.2,15.1,collision_intent:85;dga_entry:151;state:86,0.25,0.09117647058823519,known_visit_core_500,10,4,8
373,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,32.87059803169977,32.87059803169977,0,0,0,58,19,62,0,2,0,0,191,0,232,665,28,61,171,123,109,0.054901960784313725,23.2,10.9,collision_intent:61;dga_entry:109;state:62,0.3999999999999999,0.1370967741935485,known_visit_core_500,10,4,8
374,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.569901668594106,33.569901668594106,0,0,0,74,20,78,0,1,0,0,176,0,278,801,31,76,202,154,124,0.05132450331125828,27.8,12.4,collision_intent:76;dga_entry:124;state:78,0.1499999999999999,0.044871794871794934,known_visit_core_500,10,4,8
375,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,28.51870072936548,28.51870072936548,0,0,0,64,17,67,1,5,0,0,148,0,302,877,26,67,235,135,167,0.037037037037037035,30.2,16.7,collision_intent:67;dga_entry:167;state:68,0.25,0.011194029850746245,known_visit_core_500,10,4,8
376,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.012235473240278,31.012235473240278,0,0,0,46,19,50,0,2,0,0,193,0,210,609,19,49,161,99,111,0.0395010395010395,21.0,11.1,collision_intent:49;dga_entry:111;state:50,0.25,0.25,known_visit_core_500,10,4,8
377,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,43.657828420951176,43.657828420951176,0,0,0,76,26,79,1,4,1,1,258,0,377,1091,37,79,298,159,218,0.04152637485970819,37.7,21.8,collision_intent:79;dga_entry:218;state:80,0.25,0.19303797468354422,known_visit_core_500,10,4,8
378,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.38660372695171,38.38660372695171,0,0,0,52,23,56,0,2,0,0,241,0,217,619,30,54,163,110,107,0.061601642710472276,21.7,10.7,collision_intent:54;dga_entry:107;state:56,0.3500000000000001,0.3660714285714286,known_visit_core_500,10,4,8
379,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.378037932820455,40.378037932820455,0,0,0,80,24,83,1,2,0,0,221,0,248,721,20,83,165,167,81,0.04065040650406504,24.8,8.1,collision_intent:83;dga_entry:81;state:84,0.10000000000000009,0.06927710843373491,known_visit_core_500,10,4,8
380,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.952397962152713,31.952397962152713,1,1,1,70,19,73,1,2,0,0,172,0,283,814,30,73,210,147,136,0.048,28.3,13.6,collision_intent:73;dga_entry:136;state:74,0.3500000000000001,0.07191780821917804,known_visit_core_500,10,4,8
381,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.66732614334345,34.66732614334345,0,0,0,75,21,79,0,2,0,0,186,0,230,665,23,76,154,155,75,0.05,23.0,7.5,collision_intent:76;dga_entry:75;state:79,0.1499999999999999,0.06645569620253156,known_visit_core_500,10,4,8
382,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.33200566398261,35.33200566398261,0,0,0,77,21,81,0,2,0,0,184,0,308,884,37,80,228,161,147,0.05433186490455213,30.8,14.7,collision_intent:80;dga_entry:147;state:81,0.3999999999999999,0.04012345679012341,known_visit_core_500,10,4,8
383,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,45.23912647609002,45.23912647609002,1,1,1,73,22,74,3,4,2,1,263,0,339,971,43,80,259,157,182,0.05555555555555555,33.9,18.2,collision_intent:80;dga_entry:182;state:77,0.3500000000000001,0.09459459459459452,known_visit_core_500,10,4,8
384,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.14836075086244,35.14836075086244,0,0,0,70,21,74,0,4,0,0,193,0,251,723,29,72,179,146,105,0.054104477611940295,25.1,10.5,collision_intent:72;dga_entry:105;state:74,0.10000000000000009,0.11486486486486491,known_visit_core_500,10,4,8
385,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.29910051860115,40.29910051860115,0,0,0,82,24,85,1,6,0,0,222,0,319,914,40,84,235,170,149,0.05698005698005698,31.9,14.9,collision_intent:84;dga_entry:149;state:86,0.10000000000000009,0.11470588235294121,known_visit_core_500,10,4,8
386,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.267069550404116,40.267069550404116,0,0,0,61,24,65,0,0,0,0,243,0,235,676,26,64,171,129,106,0.050980392156862744,23.5,10.6,collision_intent:64;dga_entry:106;state:65,0.30000000000000004,0.273076923076923,known_visit_core_500,10,4,8
387,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,46.6551020355898,46.6551020355898,1,1,1,80,27,79,5,3,0,0,270,0,341,983,37,85,256,169,172,0.048366013071895426,34.1,17.2,collision_intent:85;dga_entry:172;state:84,0.25,0.06645569620253156,known_visit_core_500,10,4,8
388,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,45.4733454156313,45.4733454156313,0,0,0,92,27,92,4,3,0,0,251,0,389,1117,47,93,296,189,200,0.05310734463276836,38.9,20.0,collision_intent:93;dga_entry:200;state:96,0.3999999999999999,0.125,known_visit_core_500,10,4,8
389,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.490224885011756,33.490224885011756,0,0,0,69,20,71,2,5,0,0,183,0,337,965,43,72,265,145,192,0.054292929292929296,33.7,19.2,collision_intent:72;dga_entry:192;state:73,0.3999999999999999,0.02464788732394374,known_visit_core_500,10,4,8
390,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,54.61705719446846,54.61705719446846,0,0,0,91,32,92,3,3,1,1,322,0,306,885,30,96,210,191,115,0.04784688995215311,30.6,11.5,collision_intent:96;dga_entry:115;state:95,0.25,0.15217391304347827,known_visit_core_500,10,4,8
391,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.226957243891526,38.226957243891526,0,0,0,60,23,62,2,3,1,1,230,0,255,728,34,65,190,129,126,0.059964726631393295,25.5,12.6,collision_intent:65;dga_entry:126;state:64,0.25,0.2661290322580645,known_visit_core_500,10,4,8
392,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.37089268361038,35.37089268361038,0,0,0,81,21,83,2,4,0,0,181,0,285,821,31,83,202,168,117,0.05140961857379768,28.5,11.7,collision_intent:83;dga_entry:117;state:85,0.1499999999999999,0.027108433734939652,known_visit_core_500,10,4,8
393,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.3199695913626,34.3199695913626,0,0,0,57,21,61,0,0,0,0,205,0,209,595,29,60,149,121,88,0.06531531531531531,20.9,8.8,collision_intent:60;dga_entry:88;state:61,0.25,0.2008196721311475,known_visit_core_500,10,4,8
