trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,174.60725245349462,174.60725245349462,5,5,5,99,32,92,11,0,141,2,1121,3,398,510,684,105,293,208,190,0.7781569965870307,39.8,19.0,collision_intent:105;hipc_entry:190;state:103,0.30000000000000004,0.20108695652173902,known_visit_core_500,10,4,8
266,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,56.20754700027602,56.20754700027602,5,5,5,112,33,96,20,2,0,0,312,0,308,439,485,114,194,230,78,0.8333333333333334,30.8,7.8,collision_intent:114;hipc_entry:78;state:116,0.3999999999999999,0.19791666666666674,known_visit_core_500,10,4,8
267,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,43.27646737599056,43.27646737599056,1,1,1,74,25,75,3,1,0,0,255,0,252,334,422,76,176,154,98,0.7992424242424242,25.2,9.8,collision_intent:76;hipc_entry:98;state:78,0.10000000000000009,0.20999999999999996,known_visit_core_500,10,4,8
268,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,43.0641755224955,43.0641755224955,0,0,0,72,25,75,1,1,0,0,255,0,195,284,301,74,121,150,45,0.8292011019283747,19.5,4.5,collision_intent:74;hipc_entry:45;state:76,0.3999999999999999,0.23666666666666658,known_visit_core_500,10,4,8
269,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,64.74210060719024,64.74210060719024,1,1,1,86,37,84,6,6,39,1,371,0,332,453,543,91,241,181,151,0.7510373443983402,33.2,15.1,collision_intent:91;hipc_entry:151;state:90,0.5,0.30952380952380953,known_visit_core_500,10,4,8
270,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,31.758827599368367,31.758827599368367,1,1,1,66,19,67,3,1,0,0,170,0,224,278,393,69,155,139,85,0.8469827586206896,22.4,8.5,collision_intent:69;hipc_entry:85;state:70,0.25,0.12313432835820892,known_visit_core_500,10,4,8
271,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,64.34963851342864,64.34963851342864,3,3,3,84,38,81,7,2,0,0,406,0,268,332,472,86,182,174,94,0.8644688644688645,26.8,9.4,collision_intent:86;hipc_entry:94;state:88,0.55,0.39814814814814814,known_visit_core_500,10,4,8
272,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,148.02185924185912,148.02185924185912,7,7,7,121,40,110,15,5,4,2,1023,1,367,531,570,130,237,255,112,0.8016877637130801,36.7,11.2,collision_intent:130;hipc_entry:112;state:125,0.25,0.15454545454545454,known_visit_core_500,10,4,8
273,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,79.3593109851755,79.3593109851755,3,3,3,97,45,92,9,1,5,3,504,0,289,394,472,103,186,204,85,0.8473967684021544,28.9,8.5,collision_intent:103;hipc_entry:85;state:101,0.5,0.40217391304347827,known_visit_core_500,10,4,8
274,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,157.21319842727092,157.21319842727092,3,3,3,84,23,81,7,2,102,1,989,3,418,656,598,91,327,179,239,0.6095820591233435,41.8,23.9,collision_intent:91;hipc_entry:239;state:88,0.25,0.06481481481481488,known_visit_core_500,10,4,8
275,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,161.3962213597492,161.3962213597492,6,6,6,96,30,85,15,1,102,1,1038,2,421,684,579,101,320,201,220,0.603125,42.1,22.0,collision_intent:101;hipc_entry:220;state:100,0.44999999999999996,0.18529411764705883,known_visit_core_500,10,4,8
276,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,36.3139205944117,36.3139205944117,3,3,3,72,22,71,5,5,0,0,200,0,235,315,389,76,159,152,83,0.8172268907563025,23.5,8.3,collision_intent:76;hipc_entry:83;state:76,0.25,0.130281690140845,known_visit_core_500,10,4,8
277,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,39.84527493376765,39.84527493376765,3,3,3,65,23,58,11,0,0,0,236,0,221,268,395,68,153,137,84,0.8605664488017429,22.1,8.4,collision_intent:68;hipc_entry:84;state:69,0.30000000000000004,0.2068965517241379,known_visit_core_500,10,4,8
278,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,43.56407849528603,43.56407849528603,1,1,1,81,23,82,3,2,8,4,222,0,261,367,416,90,171,175,86,0.8109161793372319,26.1,8.6,collision_intent:90;hipc_entry:86;state:85,0.44999999999999996,0.060975609756097615,known_visit_core_500,10,4,8
279,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,43.83360310741811,43.83360310741811,1,1,1,69,26,70,3,3,0,0,264,0,248,341,403,72,176,145,103,0.7632575757575758,24.8,10.3,collision_intent:72;hipc_entry:103;state:73,0.3500000000000001,0.16428571428571437,known_visit_core_500,10,4,8
280,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,47.400067863325276,47.400067863325276,3,3,3,79,28,69,14,3,0,0,279,0,293,342,537,81,212,164,129,0.8443396226415094,29.3,12.9,collision_intent:81;hipc_entry:129;state:83,0.3999999999999999,0.24275362318840576,known_visit_core_500,10,4,8
281,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,141.8892410169669,141.8892410169669,2,2,2,68,25,70,2,3,0,0,1050,2,260,319,461,73,187,145,115,0.82174688057041,26.0,11.5,collision_intent:73;hipc_entry:115;state:72,0.1499999999999999,0.25,known_visit_core_500,10,4,8
282,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,52.30743564598884,52.30743564598884,1,1,1,76,30,77,3,1,24,1,285,0,239,312,405,79,160,159,80,0.84375,23.9,8.0,collision_intent:79;hipc_entry:80;state:80,0.5,0.32792207792207795,known_visit_core_500,10,4,8
283,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,69.28656933620188,69.28656933620188,1,1,1,78,40,75,7,0,42,1,403,0,281,341,502,81,200,163,118,0.8366666666666667,28.1,11.8,collision_intent:81;hipc_entry:118;state:82,0.6000000000000001,0.3633333333333333,known_visit_core_500,10,4,8
284,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,186.75440956659634,186.75440956659634,8,8,8,97,39,79,22,2,72,1,1262,3,383,463,686,104,279,205,178,0.8195937873357229,38.3,17.8,collision_intent:104;hipc_entry:178;state:101,0.25,0.19303797468354422,known_visit_core_500,10,4,8
285,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,140.51337720438,140.51337720438,4,4,4,105,57,93,16,0,108,1,868,1,336,477,531,111,225,220,116,0.7866666666666666,33.6,11.6,collision_intent:111;hipc_entry:116;state:109,0.55,0.2876344086021505,known_visit_core_500,10,4,8
286,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.77574450975798,48.77574450975798,4,4,4,76,29,75,5,0,0,0,297,0,248,334,409,82,166,162,86,0.8229376257545271,24.8,8.6,collision_intent:82;hipc_entry:86;state:80,0.25,0.19666666666666677,known_visit_core_500,10,4,8
287,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,36.059357865841626,36.059357865841626,0,0,0,52,21,56,0,0,2,1,225,0,202,242,363,56,146,112,90,0.8306636155606407,20.2,9.0,collision_intent:56;hipc_entry:90;state:56,0.3500000000000001,0.2678571428571428,known_visit_core_500,10,4,8
288,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,176.63765451319605,176.63765451319605,6,6,6,129,38,112,21,3,111,2,1127,3,403,608,601,137,266,270,133,0.7531328320802005,40.3,13.3,collision_intent:137;hipc_entry:133;state:133,0.25,0.0848214285714286,known_visit_core_500,10,4,8
289,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,169.61623193924268,169.61623193924268,7,7,7,108,29,89,23,5,0,0,1225,4,376,515,613,116,260,228,148,0.7858974358974359,37.6,14.8,collision_intent:116;hipc_entry:148;state:112,0.25,0.148876404494382,known_visit_core_500,10,4,8
290,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,43.72381659162286,43.72381659162286,2,2,2,75,26,74,5,2,0,0,254,0,238,308,406,78,160,157,81,0.8458333333333333,23.8,8.1,collision_intent:78;hipc_entry:81;state:79,0.3999999999999999,0.21621621621621623,known_visit_core_500,10,4,8
291,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.66575656478687,48.66575656478687,4,4,4,91,29,86,9,3,0,0,277,0,270,392,417,94,176,189,81,0.7912713472485768,27.0,8.1,collision_intent:94;hipc_entry:81;state:95,0.3999999999999999,0.19186046511627897,known_visit_core_500,10,4,8
292,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,40.74657597290724,40.74657597290724,0,0,0,78,24,80,2,2,0,0,231,0,232,316,380,80,152,162,70,0.8333333333333334,23.2,7.0,collision_intent:80;hipc_entry:70;state:82,0.25,0.1625000000000001,known_visit_core_500,10,4,8
293,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,68.07484590864114,68.07484590864114,0,0,0,59,39,63,0,1,0,0,473,0,213,242,397,62,151,125,88,0.8763796909492274,21.3,8.8,collision_intent:62;hipc_entry:88;state:63,0.6000000000000001,0.49603174603174605,known_visit_core_500,10,4,8
294,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.6239678079986,48.6239678079986,4,4,4,82,28,78,8,3,2,2,285,0,256,382,386,87,169,173,83,0.7613412228796844,25.6,8.3,collision_intent:87;hipc_entry:83;state:86,0.3999999999999999,0.1858974358974359,known_visit_core_500,10,4,8
295,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,174.76849716075634,174.76849716075634,7,7,7,113,33,94,23,2,126,2,1129,2,444,614,718,122,322,239,205,0.7432712215320911,44.4,20.5,collision_intent:122;hipc_entry:205;state:117,0.3500000000000001,0.14893617021276606,known_visit_core_500,10,4,8
296,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,62.37498213704313,62.37498213704313,3,3,3,90,33,88,6,1,2,2,388,0,284,415,437,96,188,190,94,0.774822695035461,28.4,9.4,collision_intent:96;hipc_entry:94;state:94,0.25,0.13636363636363646,known_visit_core_500,10,4,8
297,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,59.577272616284255,59.577272616284255,2,2,2,89,34,89,4,6,0,0,364,0,350,494,556,94,256,187,163,0.7239583333333334,35.0,16.3,collision_intent:94;hipc_entry:163;state:93,0.30000000000000004,0.2893258426966292,known_visit_core_500,10,4,8
298,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,47.936347971252594,47.936347971252594,1,1,1,82,28,81,5,1,0,0,283,0,256,331,437,85,171,171,85,0.8518518518518519,25.6,8.5,collision_intent:85;hipc_entry:85;state:86,0.25,0.2314814814814814,known_visit_core_500,10,4,8
299,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,51.06531547063727,51.06531547063727,1,1,1,85,30,85,4,2,0,0,299,0,244,346,386,89,155,178,66,0.8301075268817204,24.4,6.6,collision_intent:89;hipc_entry:66;state:89,0.30000000000000004,0.20294117647058818,known_visit_core_500,10,4,8
300,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,58.28609929348438,58.28609929348438,3,3,3,98,34,93,9,3,0,0,341,0,299,404,493,102,197,204,95,0.8341793570219966,29.9,9.5,collision_intent:102;hipc_entry:95;state:102,0.3999999999999999,0.1693548387096775,known_visit_core_500,10,4,8
301,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,60.892999617146856,60.892999617146856,2,2,2,80,36,75,9,0,0,0,390,0,238,314,400,82,156,166,72,0.8547008547008547,23.8,7.2,collision_intent:82;hipc_entry:72;state:84,0.55,0.3966666666666667,known_visit_core_500,10,4,8
302,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,43.49449211191508,43.49449211191508,1,1,1,87,26,88,3,2,1,1,242,0,270,350,460,90,180,181,89,0.8518518518518519,27.0,8.9,collision_intent:90;hipc_entry:89;state:91,0.55,0.11931818181818188,known_visit_core_500,10,4,8
303,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.01288540756033,46.01288540756033,0,0,0,53,27,57,0,2,0,0,303,0,206,248,370,56,150,113,93,0.8222222222222222,20.6,9.3,collision_intent:56;hipc_entry:93;state:57,0.3500000000000001,0.3728070175438596,known_visit_core_500,10,4,8
304,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,37.022769927714016,37.022769927714016,2,2,2,65,21,65,4,3,0,0,215,0,224,312,358,69,155,138,86,0.7732181425485961,22.4,8.6,collision_intent:69;hipc_entry:86;state:69,0.3999999999999999,0.21923076923076934,known_visit_core_500,10,4,8
305,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,78.41634162033543,78.41634162033543,3,3,3,98,45,94,8,0,1,1,503,0,295,415,470,101,194,203,92,0.8075601374570447,29.5,9.2,collision_intent:101;hipc_entry:92;state:102,0.44999999999999996,0.4148936170212767,known_visit_core_500,10,4,8
306,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,51.06722120922877,51.06722120922877,3,3,3,95,30,88,11,0,2,2,286,0,278,379,455,97,181,196,82,0.8379373848987108,27.8,8.2,collision_intent:97;hipc_entry:82;state:99,0.5,0.2102272727272727,known_visit_core_500,10,4,8
307,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,66.66348124456752,66.66348124456752,1,1,1,67,38,67,4,3,0,0,451,0,268,315,489,70,198,141,127,0.8232323232323232,26.8,12.7,collision_intent:70;hipc_entry:127;state:71,0.3999999999999999,0.36940298507462677,known_visit_core_500,10,4,8
308,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,55.71835665845645,55.71835665845645,0,0,0,71,32,75,0,3,0,0,357,0,221,298,365,74,147,149,72,0.8276643990929705,22.1,7.2,collision_intent:74;hipc_entry:72;state:75,0.30000000000000004,0.25,known_visit_core_500,10,4,8
309,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,34.02501364031043,34.02501364031043,0,0,0,72,20,74,2,2,0,0,182,0,236,304,403,74,162,150,86,0.8309278350515464,23.6,8.6,collision_intent:74;hipc_entry:86;state:76,0.25,0.08783783783783794,known_visit_core_500,10,4,8
310,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,71.971395109636,71.971395109636,4,4,4,107,35,97,14,5,12,1,420,0,334,466,535,113,221,224,110,0.8081570996978852,33.4,11.0,collision_intent:113;hipc_entry:110;state:111,0.3999999999999999,0.20876288659793807,known_visit_core_500,10,4,8
311,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,129.65512750277705,129.65512750277705,6,6,6,84,43,65,23,2,129,1,788,1,358,437,636,89,269,177,181,0.7890818858560794,35.8,18.1,collision_intent:89;hipc_entry:181;state:88,0.44999999999999996,0.3192307692307692,known_visit_core_500,10,4,8
312,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,165.90211809796585,165.90211809796585,4,4,4,103,27,95,12,0,126,1,1066,3,350,500,550,109,241,216,134,0.7607192254495159,35.0,13.4,collision_intent:109;hipc_entry:134;state:107,0.10000000000000009,0.0552631578947369,known_visit_core_500,10,4,8
313,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,66.70301863692843,66.70301863692843,2,2,2,86,39,86,4,1,1,1,424,0,258,388,386,91,167,181,77,0.7704590818363274,25.8,7.7,collision_intent:91;hipc_entry:77;state:90,0.5,0.25,known_visit_core_500,10,4,8
314,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,38.712248460463684,38.712248460463684,2,2,2,79,23,77,6,8,0,0,214,0,288,350,514,80,208,163,125,0.8237179487179487,28.8,12.5,collision_intent:80;hipc_entry:125;state:83,0.3999999999999999,0.1331168831168832,known_visit_core_500,10,4,8
315,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,66.953110523415,66.953110523415,3,3,3,75,39,67,12,0,0,0,442,0,241,329,394,78,163,157,84,0.8057259713701431,24.1,8.4,collision_intent:78;hipc_entry:84;state:79,0.3999999999999999,0.3619402985074627,known_visit_core_500,10,4,8
316,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,138.2908084431165,138.2908084431165,1,1,1,63,28,66,1,1,120,1,864,1,409,477,750,68,341,135,274,0.7331378299120235,40.9,27.4,collision_intent:68;hipc_entry:274;state:67,0.3999999999999999,0.25757575757575757,known_visit_core_500,10,4,8
317,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,62.262274369044746,62.262274369044746,3,3,3,93,36,87,10,0,25,5,361,0,311,407,526,99,212,196,115,0.8270440251572327,31.1,11.5,collision_intent:99;hipc_entry:115;state:97,0.6000000000000001,0.22126436781609193,known_visit_core_500,10,4,8
318,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.2440549738847,49.2440549738847,1,1,1,79,29,80,3,4,9,1,286,0,306,348,570,83,223,166,140,0.852017937219731,30.6,14.0,collision_intent:83;hipc_entry:140;state:83,0.44999999999999996,0.25,known_visit_core_500,10,4,8
319,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,155.95321131480654,155.95321131480654,3,3,3,81,22,74,11,3,0,0,1147,1,249,397,350,86,163,171,78,0.7157464212678937,24.9,7.8,collision_intent:86;hipc_entry:78;state:85,0.3500000000000001,0.09459459459459452,known_visit_core_500,10,4,8
320,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.688027280711886,48.688027280711886,1,1,1,78,29,76,6,1,15,1,258,0,285,334,520,80,205,162,123,0.8469055374592834,28.5,12.3,collision_intent:80;hipc_entry:123;state:82,0.3999999999999999,0.29605263157894735,known_visit_core_500,10,4,8
321,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,28.28974431358055,28.28974431358055,0,0,0,44,17,48,0,0,0,0,173,0,174,186,335,46,128,94,80,0.8746736292428199,17.4,8.0,collision_intent:46;hipc_entry:80;state:48,0.25,0.27083333333333326,known_visit_core_500,10,4,8
322,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,35.4066682305229,35.4066682305229,0,0,0,56,21,60,0,0,0,0,215,0,186,216,342,57,129,117,69,0.8837209302325582,18.6,6.9,collision_intent:57;hipc_entry:69;state:60,0.3999999999999999,0.29166666666666674,known_visit_core_500,10,4,8
323,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,37.694636312414715,37.694636312414715,2,2,2,68,22,70,2,0,0,0,218,0,204,299,313,70,134,142,62,0.7786069651741293,20.4,6.2,collision_intent:70;hipc_entry:62;state:72,0.44999999999999996,0.16428571428571437,known_visit_core_500,10,4,8
324,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,40.34474929838483,40.34474929838483,1,1,1,84,24,83,5,3,0,0,218,0,260,345,432,86,174,174,86,0.8275862068965517,26.0,8.6,collision_intent:86;hipc_entry:86;state:88,0.10000000000000009,0.10542168674698793,known_visit_core_500,10,4,8
325,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,60.616362234242075,60.616362234242075,5,5,5,99,36,88,15,1,18,5,351,0,306,473,445,107,199,210,96,0.7453936348408711,30.6,9.6,collision_intent:107;hipc_entry:96;state:103,0.55,0.23863636363636354,known_visit_core_500,10,4,8
326,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,36.49583217189322,36.49583217189322,1,1,1,76,22,79,1,2,1,1,197,0,243,354,374,78,165,158,85,0.757085020242915,24.3,8.5,collision_intent:78;hipc_entry:85;state:80,0.10000000000000009,0.08544303797468356,known_visit_core_500,10,4,8
327,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,162.11548162310112,162.11548162310112,7,7,7,98,29,83,19,0,218,3,911,2,421,535,727,106,315,208,213,0.7701271186440678,42.1,21.3,collision_intent:106;hipc_entry:213;state:102,0.30000000000000004,0.1174698795180722,known_visit_core_500,10,4,8
328,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,50.18263381275408,50.18263381275408,1,1,1,77,29,80,1,3,0,0,309,0,244,365,367,81,163,162,82,0.7505112474437627,24.4,8.2,collision_intent:81;hipc_entry:82;state:81,0.3500000000000001,0.2562500000000001,known_visit_core_500,10,4,8
329,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.344022242792846,46.344022242792846,0,0,0,71,27,73,2,2,0,0,283,0,232,314,382,74,158,149,83,0.8059071729957806,23.2,8.3,collision_intent:74;hipc_entry:83;state:75,0.3999999999999999,0.25,known_visit_core_500,10,4,8
330,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.01227533048553,48.01227533048553,4,4,4,82,27,77,9,0,5,3,280,0,249,352,395,88,161,174,75,0.8178053830227743,24.9,7.5,collision_intent:88;hipc_entry:75;state:86,0.55,0.23701298701298712,known_visit_core_500,10,4,8
331,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,44.879574150528924,44.879574150528924,6,6,6,97,26,84,17,0,1,1,238,0,285,392,463,103,182,204,81,0.847985347985348,28.5,8.1,collision_intent:103;hipc_entry:81;state:101,0.3500000000000001,0.11904761904761907,known_visit_core_500,10,4,8
332,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,54.029808799107755,54.029808799107755,1,1,1,75,30,75,4,0,41,2,297,0,238,299,415,79,159,158,80,0.870020964360587,23.8,8.0,collision_intent:79;hipc_entry:80;state:79,0.44999999999999996,0.31666666666666665,known_visit_core_500,10,4,8
